code,current_losses,current_ties,current_wins,d_rating,global_d,global_o,global_rating,goal_diff,goals_against,goals_scored,id,losses,make_champs,make_europa,make_playoffs,make_pro_rel,name,o_rating,position_1,pro_rel_d,pro_rel_o,promoted,relegated,sdr_id,ties,win_league,wins,current_points,last_updated,group
ORL,10.0,7.0,9.0,1.79257,1.77494,1.03851,29.84014,-4.1559,55.96275,51.80685,17483,14.63725,0.0,0.0,0.0,0.00095,Orléans,1.02088,0.0,0.85421,0.80829,0.00075,0.00435,75135,10.2884,0.0,13.07435,34.0,2018-02-19 21:38,
NCY,11.0,10.0,5.0,1.61148,1.59385,0.87433,29.00317,-12.56,52.8106,40.2506,3267,16.06545,0.0,0.0,0.0,0.0,AS Nancy Lorraine,0.8567,0.0,0.00121,0.00064,0.0,0.254,74441,13.6119,0.0,8.32265,25.0,2018-02-19 21:38,
SOC,9.0,4.0,12.0,1.58086,1.56323,1.06899,34.37963,-1.7681,54.9404,53.1723,272,13.41775,0.0,0.0,0.0,0.03955,Sochaux,1.05136,0.00025,1.36252,1.24006,0.03775,5e-05,74435,7.68575,0.00025,16.8965,40.0,2018-02-12 21:36,
LOR,6.0,8.0,11.0,1.51156,1.49393,1.38546,43.33634,18.96,45.67135,64.63135,273,9.2669,0.0,0.0,0.0,0.15095,Lorient,1.36783,0.0038,1.3795,1.44967,0.20305,0.0,74443,11.3067,0.0038,17.4264,41.0,2018-02-12 21:36,
AUX,10.0,7.0,8.0,1.41481,1.39718,0.92067,33.84636,-3.23755,47.1433,43.90575,172,14.57,0.0,0.0,0.0,0.0003,Auxerre,0.90304,0.0,0.29671,0.36179,0.0003,0.014,74433,11.08595,0.0,12.34405,31.0,2018-02-12 21:36,
US ,14.0,5.0,6.0,1.8693,1.85167,0.83376,23.86153,-21.4769,61.6646,40.1877,7721,20.3494,0.0,0.0,0.0,0.0,US Quevilly,0.81613,0.0,0.0014,0.00061,0.0,0.5931,75049,8.53635,0.0,9.11425,23.0,2018-02-12 21:36,
GFC,11.0,7.0,7.0,1.65076,1.63313,0.75097,25.26617,-20.0341,51.12925,31.09515,7707,16.7203,0.0,0.0,0.0,5e-05,GFC Ajaccio,0.73334,0.0,0.0847,0.07997,0.0,0.1367,74956,10.9475,0.0,10.3322,28.0,2018-02-12 21:36,
VAL,10.0,7.0,8.0,1.79743,1.7798,0.94273,27.517,-11.87595,58.71465,46.8387,6732,15.5499,0.0,0.0,0.0,0.00015,Valenciennes,0.9251,0.0,0.27385,0.28459,0.0001,0.03405,74442,10.5964,0.0,11.8537,31.0,2018-02-12 21:36,
AJC,6.0,6.0,13.0,1.46685,1.44922,1.21027,40.09803,18.3361,41.9305,60.2666,2503,9.75875,0.0,0.0,0.0,0.20005,AC Ajaccio,1.19264,0.01145,1.36353,1.23879,0.26605,0.0,74460,9.67535,0.01145,18.5659,45.0,2018-02-12 21:36,
HAC,6.0,8.0,11.0,1.07978,1.06215,0.98959,42.94876,18.4567,31.5255,49.9822,3236,9.10745,0.0,0.0,0.0,0.13455,Le Havre,0.97196,0.00235,0.95698,1.06468,0.14185,0.0,74456,11.94925,0.00235,16.9433,41.0,2018-02-12 21:36,
CHAT,8.0,5.0,12.0,1.48651,1.46888,0.95265,33.27574,0.8254,47.8481,48.6735,2995,12.55385,0.0,0.0,0.0,0.0339,Chateauroux,0.93502,0.00025,1.25921,1.12339,0.0267,0.0,74448,9.0155,0.00025,16.43065,41.0,2018-02-12 21:36,
NIME,8.0,3.0,14.0,1.30087,1.28324,1.3391,46.79236,32.3373,37.4011,69.7384,7730,10.9323,0.0,0.0,0.0,0.2108,Nimes,1.32147,0.03935,1.2737,1.28985,0.5507,0.0,75037,6.3581,0.03935,20.7096,45.0,2018-02-12 21:36,
LNS,12.0,6.0,7.0,1.22278,1.20515,0.9712,39.19167,7.56015,39.53315,47.0933,175,15.36555,0.0,0.0,0.0,0.00015,Lens,0.95357,0.0,0.11913,0.17481,0.0001,0.01955,74429,10.1521,0.0,12.48235,27.0,2018-02-12 21:36,
NIO,12.0,5.0,8.0,1.92721,1.90958,0.91282,24.7968,-15.38065,58.6054,43.22475,6990,18.3435,0.0,0.0,0.0,0.0,Niort,0.89519,0.0,0.00145,0.00067,0.0,0.13705,74459,8.49965,0.0,11.15685,29.0,2018-02-12 21:36,
FBBP,17.0,2.0,6.0,2.51363,2.496,0.90929,17.21778,-38.80115,83.942,45.14085,11895,24.5067,0.0,0.0,0.0,0.0,Bourg-Peronnas,0.89166,0.0,0.00189,0.00067,0.0,0.9019,75090,4.88415,0.0,8.60915,20.0,2018-02-12 21:36,
TOUR,20.0,3.0,2.0,2.06678,2.04915,0.61226,16.38215,-45.23425,69.78635,24.5521,6992,27.4614,0.0,0.0,0.0,0.0,Tours,0.59462,0.0,0.00155,0.00045,0.0,0.9992,74996,6.3199,0.0,4.2187,9.0,2018-02-12 21:36,
PAR,4.0,9.0,12.0,1.21721,1.19958,0.90465,37.50703,9.69765,34.20405,43.9017,6851,8.19715,0.0,0.0,0.0,0.115,Paris FC,0.88702,0.00315,1.08182,0.97994,0.1329,0.0,79049,13.26,0.00315,16.54285,45.0,2018-02-12 21:36,
REI,4.0,3.0,18.0,0.84472,0.82709,1.21157,54.7188,41.74155,20.90195,62.6435,3243,6.02435,0.0,0.0,0.0,0.00825,Reims,1.19394,0.9385,1.06606,0.95875,0.9923,0.0,74454,6.91415,0.9385,25.0615,57.0,2018-02-12 21:36,
BRS,7.0,8.0,10.0,1.38565,1.36802,1.08506,38.67442,10.0612,44.2219,54.2831,6997,10.5911,0.0,0.0,0.0,0.04535,Brest,1.06743,0.00025,1.18745,1.23845,0.04675,0.0,74453,11.68905,0.00025,15.71985,38.0,2018-02-12 21:36,
CLER,6.0,8.0,11.0,1.11911,1.10148,0.922,40.17177,13.92345,31.8194,45.74285,3171,9.84885,0.0,0.0,0.0,0.05975,Clermont Foot,0.90437,0.00065,0.95403,1.04828,0.0621,0.0,74466,12.41685,0.00065,15.7343,41.0,2018-02-12 21:36,
ORL,10.0,6.0,9.0,1.80669,1.78906,1.04975,29.86224,-4.0076,55.94325,51.93565,17483,14.95185,0.0,0.0,0.0,0.0012,Orléans,1.03212,0.0,1.01698,0.98195,0.00075,0.0069,75135,9.57745,0.0,13.4707,33.0,2018-02-12 21:36,
NCY,10.0,10.0,5.0,1.51094,1.49331,0.86734,30.63077,-10.08325,49.83775,39.7545,3267,15.05645,0.0,0.0,0.0,0.0,AS Nancy Lorraine,0.84971,0.0,0.00113,0.00064,0.0,0.1575,74441,13.98285,0.0,8.9607,25.0,2018-02-12 21:36,
SOC,8.0,4.0,12.0,1.50976,1.49213,1.10739,36.70566,1.80755,52.48825,54.2958,272,12.6558,0.0,0.0,0.0,0.06985,Sochaux,1.08976,0.00305,1.30831,1.23838,0.0733,0.0,74435,7.96965,0.00305,17.37455,40.0,2018-02-05 21:48,
LOR,5.0,8.0,11.0,1.43606,1.41843,1.3618,44.37506,20.22655,43.31855,63.5451,273,8.5179,0.0,0.0,0.0,0.204,Lorient,1.34417,0.01785,1.33152,1.38901,0.2968,0.0,74443,11.6408,0.01785,17.8413,41.0,2018-02-05 21:48,
AUX,10.0,6.0,8.0,1.48439,1.46676,0.979,33.98789,-3.38215,49.37675,45.9946,172,15.02485,0.0,0.0,0.0,0.00095,Auxerre,0.96137,0.0,0.89056,1.07637,0.00085,0.01415,74433,10.2328,0.0,12.74235,30.0,2018-02-05 21:48,
US ,14.0,5.0,5.0,1.90785,1.89022,0.78033,22.08167,-24.3905,62.541,38.1505,7721,21.1326,0.0,0.0,0.0,0.0,US Quevilly,0.7627,0.0,0.00143,0.00057,0.0,0.79475,75049,8.8261,0.0,8.0413,20.0,2018-02-05 21:48,
GFC,10.0,7.0,7.0,1.68096,1.66333,0.78011,25.50052,-19.75135,51.784,32.03265,7707,16.24315,0.0,0.0,0.0,0.0,GFC Ajaccio,0.76248,0.0,0.00126,0.00057,0.0,0.09395,74956,11.22815,0.0,10.5287,28.0,2018-02-05 21:48,
VAL,10.0,6.0,8.0,1.83846,1.82083,0.93117,26.58703,-13.2836,59.75645,46.47285,6732,16.2148,0.0,0.0,0.0,0.00015,Valenciennes,0.91354,0.0,0.25985,0.23634,0.00015,0.041,74442,9.85615,0.0,11.92905,30.0,2018-02-05 21:48,
AJC,6.0,6.0,12.0,1.44197,1.42434,1.14646,39.04476,16.72745,41.08055,57.808,2503,10.19285,0.0,0.0,0.0,0.1543,AC Ajaccio,1.12883,0.0113,1.2981,1.212,0.1776,0.0,74460,10.0521,0.0113,17.75505,42.0,2018-02-05 21:48,
HAC,6.0,8.0,10.0,1.12616,1.10853,1.00513,42.28726,17.4425,32.8282,50.2707,3236,9.4374,0.0,0.0,0.0,0.1037,Le Havre,0.9875,0.00285,0.98042,1.11144,0.10705,0.0,74456,12.2814,0.00285,16.2812,38.0,2018-02-05 21:48,
CHAT,8.0,5.0,11.0,1.48478,1.46715,0.9283,32.68616,-0.4761,47.80785,47.33175,2995,12.78595,0.0,0.0,0.0,0.02535,Chateauroux,0.91067,0.0005,1.24218,1.11517,0.0203,5e-05,74448,9.3184,0.0005,15.89565,38.0,2018-02-05 21:48,
NIME,8.0,2.0,14.0,1.3752,1.35757,1.40537,46.71391,32.8924,39.2624,72.1548,7730,11.2461,0.0,0.0,0.0,0.2005,Nimes,1.38774,0.0838,1.3535,1.34038,0.5939,0.0,75037,5.5843,0.0838,21.1696,44.0,2018-02-05 21:48,
LNS,12.0,5.0,7.0,1.20889,1.19126,0.99747,40.20314,8.97875,39.06935,48.0481,175,15.41605,0.0,0.0,0.0,0.00035,Lens,0.97984,0.0,0.33768,0.47718,0.00025,0.0123,74429,9.41175,0.0,13.1722,26.0,2018-02-05 21:48,
NIO,11.0,5.0,8.0,1.83463,1.817,0.89544,25.81777,-13.44655,55.894,42.44745,6990,17.4837,0.0,0.0,0.0,0.00015,Niort,0.87781,0.0,0.27711,0.26493,0.0001,0.0744,74459,8.9041,0.0,11.6122,29.0,2018-02-05 21:48,
FBBP,16.0,2.0,6.0,2.46336,2.44573,0.90806,17.74518,-37.69805,82.59235,44.8943,11895,24.05125,0.0,0.0,0.0,0.0,Bourg-Peronnas,0.89043,0.0,0.00185,0.00067,0.0,0.8747,75090,5.17805,0.0,8.7707,20.0,2018-02-05 21:48,
TOUR,19.0,3.0,2.0,2.02924,2.01161,0.60031,16.55897,-44.6934,68.7318,24.0384,6992,26.88755,0.0,0.0,0.0,0.0,Tours,0.58268,0.0,0.00152,0.00044,0.0,0.99835,74996,6.69595,0.0,4.4165,9.0,2018-02-05 21:48,
PAR,4.0,9.0,11.0,1.19875,1.18112,0.88405,37.34146,9.0678,33.78595,42.85375,6851,8.38285,0.0,0.0,0.0,0.0918,Paris FC,0.86642,0.0052,1.04074,0.96896,0.0985,0.0,79049,13.66585,0.0052,15.9513,42.0,2018-02-05 21:48,
REI,4.0,3.0,17.0,0.87815,0.86052,1.15339,52.3493,38.4093,21.94345,60.35275,3243,6.3487,0.0,0.0,0.0,0.0219,Reims,1.13576,0.872,1.0497,0.89759,0.97595,0.0,74454,7.34,0.872,24.3113,54.0,2018-02-05 21:48,
BRS,6.0,8.0,10.0,1.40541,1.38778,1.13109,39.42105,11.1685,44.60975,55.77825,6997,9.9494,0.0,0.0,0.0,0.07825,Brest,1.11346,0.0022,1.21717,1.25662,0.08395,0.0,74453,11.9592,0.0022,16.0914,38.0,2018-02-05 21:48,
CLER,6.0,8.0,10.0,1.15703,1.1394,0.94195,39.86109,13.42835,32.87875,46.3071,3171,10.0784,0.0,0.0,0.0,0.0483,Clermont Foot,0.92431,0.00125,0.97204,1.09591,0.04915,0.0,74466,12.66625,0.00125,15.25535,38.0,2018-02-05 21:48,
ORL,10.0,6.0,8.0,1.77833,1.7607,0.99065,28.95958,-6.0008,55.17495,49.17415,17483,15.49355,0.0,0.0,0.0,0.0004,Orléans,0.97302,0.0,0.53159,0.5011,0.00025,0.01935,75135,9.9327,0.0,12.57375,30.0,2018-02-05 21:48,
NCY,9.0,10.0,5.0,1.43029,1.41266,0.88963,32.73222,-7.02665,47.52805,40.5014,3267,13.8954,0.0,0.0,0.0,5e-05,AS Nancy Lorraine,0.872,0.0,0.06325,0.09556,5e-05,0.077,74441,14.3798,0.0,9.7248,25.0,2018-02-05 21:48,
SOC,8.0,4.0,11.0,1.49794,1.48031,1.00199,34.3069,-2.39735,52.60975,50.2124,272,13.1727,0.0,0.0,0.0,0.0319,Sochaux,0.98436,0.0006,1.24801,1.18125,0.0276,5e-05,74435,8.3854,0.0006,16.4419,37.0,2018-01-30 19:55,
LOR,5.0,7.0,11.0,1.43815,1.42052,1.3908,45.01044,21.2101,43.68025,64.89035,273,8.7196,0.0,0.0,0.0,0.20165,Lorient,1.37317,0.0232,1.33734,1.42102,0.3027,0.0,74443,10.84705,0.0232,18.43335,40.0,2018-01-30 19:55,
AUX,10.0,6.0,7.0,1.56181,1.54418,0.96117,32.0691,-6.3225,51.6807,45.3582,172,15.6202,0.0,0.0,0.0,0.00035,Auxerre,0.94354,0.0,0.48189,0.51486,0.0002,0.04245,74433,10.4561,0.0,11.9237,27.0,2018-01-30 19:55,
US ,13.0,5.0,5.0,1.9308,1.91317,0.83291,22.94293,-23.0458,63.49895,40.45315,7721,20.38695,0.0,0.0,0.0,0.0,US Quevilly,0.81528,0.0,0.00145,0.00061,0.0,0.64755,75049,9.08215,0.0,8.5309,20.0,2018-01-30 19:55,
GFC,9.0,7.0,7.0,1.5375,1.51987,0.77259,27.71397,-15.6403,47.6614,32.0211,7707,15.2817,0.0,0.0,0.0,0.0,GFC Ajaccio,0.75496,0.0,0.00115,0.00057,0.0,0.06155,74956,11.693,0.0,11.0253,28.0,2018-01-30 19:55,
VAL,9.0,6.0,8.0,1.85458,1.83695,0.99125,27.71646,-11.71055,60.51965,48.8091,6732,15.43775,0.0,0.0,0.0,0.0003,Valenciennes,0.97362,5e-05,0.47688,0.44771,0.0003,0.02705,74442,10.1041,5e-05,12.45815,30.0,2018-01-30 19:55,
AJC,6.0,5.0,12.0,1.48297,1.46534,1.15368,38.38395,15.85045,42.5425,58.39295,2503,10.78815,0.0,0.0,0.0,0.12565,AC Ajaccio,1.13605,0.011,1.32074,1.23787,0.14525,0.0,74460,9.2663,0.011,17.94555,41.0,2018-01-30 19:55,
HAC,5.0,8.0,10.0,1.06621,1.04858,1.01928,44.07905,19.79925,31.2313,51.03055,3236,8.45685,0.0,0.0,0.0,0.1428,Le Havre,1.00165,0.00885,0.936,1.09278,0.1571,0.0,74456,12.57215,0.00885,16.971,38.0,2018-01-30 19:55,
CHAT,8.0,5.0,10.0,1.56633,1.54869,0.94193,31.50403,-2.05365,50.2145,48.16085,2995,13.2985,0.0,0.0,0.0,0.0134,Chateauroux,0.9243,0.0002,1.26443,1.15357,0.0084,0.00055,74448,9.49775,0.0002,15.20375,35.0,2018-01-30 19:55,
NIME,8.0,1.0,14.0,1.38348,1.36585,1.44525,47.45916,34.1575,39.69675,73.85425,7730,11.40025,0.0,0.0,0.0,0.2046,Nimes,1.42762,0.10405,1.36036,1.37655,0.59355,0.0,75037,4.7455,0.10405,21.85425,43.0,2018-01-30 19:55,
LNS,12.0,4.0,7.0,1.23582,1.21819,0.99908,39.65063,8.1371,40.2157,48.3528,175,15.98235,0.0,0.0,0.0,0.00065,Lens,0.98145,0.0,0.44165,0.63164,0.0005,0.01795,74429,8.67035,0.0,13.3473,25.0,2018-01-30 19:55,
NIO,11.0,5.0,7.0,1.93651,1.91888,0.87989,23.91722,-17.10535,59.0566,41.95125,6990,18.42565,0.0,0.0,0.0,0.0,Niort,0.86226,0.0,0.00145,0.00065,0.0,0.21305,74459,9.0485,0.0,10.52585,26.0,2018-01-30 19:55,
FBBP,15.0,2.0,6.0,2.453,2.43537,0.96419,18.90934,-34.94085,82.28435,47.3435,11895,23.27275,0.0,0.0,0.0,0.0,Bourg-Peronnas,0.94655,0.0,0.00184,0.00071,0.0,0.75625,75090,5.4433,0.0,9.28395,20.0,2018-01-30 19:55,
TOUR,18.0,3.0,2.0,1.99879,1.98116,0.64337,17.8446,-42.1663,68.06965,25.90335,6992,26.1118,0.0,0.0,0.0,0.0,Tours,0.62574,0.0,0.0015,0.00047,0.0,0.99405,74996,7.01885,0.0,4.86935,9.0,2018-01-30 19:55,
PAR,3.0,9.0,11.0,1.17971,1.16207,0.94452,39.42308,12.20275,33.3887,45.59145,6851,7.30815,0.0,0.0,0.0,0.14755,Paris FC,0.92689,0.01375,1.04847,0.99921,0.1747,0.0,79049,13.8389,0.01375,16.85295,42.0,2018-01-30 19:55,
REI,4.0,2.0,17.0,0.93311,0.91548,1.20967,52.38149,39.17995,23.6731,62.85305,3243,6.6913,0.0,0.0,0.0,0.03055,Reims,1.19204,0.83365,1.10125,0.95681,0.96565,0.0,74454,6.47615,0.83365,24.83255,53.0,2018-01-30 19:55,
BRS,6.0,7.0,10.0,1.47071,1.45308,1.19511,39.64913,11.2966,46.9281,58.2247,6997,10.37485,0.0,0.0,0.0,0.07505,Brest,1.17748,0.0042,1.2653,1.33373,0.0811,0.0,74453,11.13565,0.0042,16.4895,37.0,2018-01-30 19:55,
CLER,6.0,8.0,9.0,1.22356,1.20593,0.93688,38.24783,11.4411,34.88405,46.32515,3171,10.53135,0.0,0.0,0.0,0.02535,Clermont Foot,0.91925,0.00045,1.0143,1.1307,0.023,5e-05,74466,12.8292,0.00045,14.63945,35.0,2018-01-30 19:55,
ORL,10.0,6.0,7.0,1.79977,1.78214,0.93619,27.32557,-8.65375,56.14735,47.4936,17483,16.2139,0.0,0.0,0.0,0.00015,Orléans,0.91856,0.0,0.25602,0.27852,0.0001,0.0674,75135,10.2411,0.0,11.545,27.0,2018-01-30 19:55,
NCY,9.0,10.0,4.0,1.51161,1.49398,0.89922,31.43564,-9.2384,50.1982,40.9598,3267,14.56885,0.0,0.0,0.0,5e-05,AS Nancy Lorraine,0.88159,0.0,0.06785,0.10157,0.0,0.17205,74441,14.5613,0.0,8.86985,22.0,2018-01-30 19:55,
SOC,8.0,3.0,10.0,1.61164,1.59401,1.00101,32.1371,-5.94255,56.1822,50.23965,272,14.53025,0.0,0.0,0.0,0.0183,Sochaux,0.98338,0.0002,1.30289,1.23127,0.0151,0.0012,74435,7.81625,0.0002,15.6535,33.0,2018-01-23 19:53,
LOR,5.0,7.0,10.0,1.52356,1.50593,1.38598,43.09886,18.45895,46.3631,64.82205,273,9.4938,0.0,0.0,0.0,0.1581,Lorient,1.36835,0.00635,1.35549,1.46894,0.17505,0.0,74443,11.1114,0.00635,17.3948,37.0,2018-01-23 19:53,
AUX,10.0,5.0,7.0,1.56699,1.54936,0.96708,32.12053,-6.3131,51.95375,45.64065,172,15.9881,0.0,0.0,0.0,0.00065,Auxerre,0.94945,0.0,0.57691,0.64521,0.00035,0.0312,74433,9.7319,0.0,12.28,26.0,2018-01-23 19:53,
US ,13.0,4.0,5.0,1.97702,1.95939,0.81515,21.89469,-25.24345,65.0638,39.82035,7721,21.2946,0.0,0.0,0.0,0.0,US Quevilly,0.79752,0.0,0.00148,0.0006,0.0,0.6703,75049,8.2058,0.0,8.4996,19.0,2018-01-23 19:53,
GFC,8.0,7.0,7.0,1.47651,1.45888,0.80007,29.5163,-12.7234,46.0871,33.3637,7707,14.20925,0.0,0.0,0.0,0.0008,GFC Ajaccio,0.78244,0.0,0.77934,0.80816,0.0005,0.01965,74956,11.96595,0.0,11.8248,28.0,2018-01-23 19:53,
VAL,9.0,6.0,7.0,1.89316,1.87553,0.97023,26.62057,-13.64925,61.65575,48.0065,6732,16.0454,0.0,0.0,0.0,0.00025,Valenciennes,0.95259,0.0,0.44284,0.42263,0.0003,0.0522,74442,10.2793,0.0,11.6753,27.0,2018-01-23 19:53,
AJC,6.0,5.0,11.0,1.45462,1.43699,1.15724,39.05051,16.97845,41.77265,58.7511,2503,10.7619,0.0,0.0,0.0,0.14265,AC Ajaccio,1.13961,0.0051,1.27752,1.25514,0.14095,0.0,74460,9.43565,0.0051,17.80245,38.0,2018-01-23 19:53,
HAC,5.0,8.0,9.0,1.07224,1.05461,0.98594,43.02714,18.22765,31.50135,49.729,3236,8.88775,0.0,0.0,0.0,0.1094,Le Havre,0.96831,0.00255,0.92293,1.09311,0.1042,0.0,74456,12.9342,0.00255,16.17805,35.0,2018-01-23 19:53,
CHAT,8.0,4.0,10.0,1.5754,1.55777,0.96111,31.81626,-1.77205,50.56555,48.7935,2995,13.61835,0.0,0.0,0.0,0.0201,Chateauroux,0.94348,0.0002,1.29194,1.18453,0.015,0.0003,74448,8.7453,0.0002,15.63635,34.0,2018-01-23 19:53,
NIME,7.0,1.0,14.0,1.34193,1.3243,1.45263,48.54608,36.01745,38.42365,74.4411,7730,10.613,0.0,0.0,0.0,0.17835,Nimes,1.435,0.1009,1.35356,1.3507,0.6997,0.0,75037,5.0113,0.1009,22.3757,43.0,2018-01-23 19:53,
LNS,10.0,4.0,7.0,1.21291,1.19528,1.13301,43.66684,14.61475,39.59735,54.2121,175,13.9223,0.0,0.0,0.0,0.01825,Lens,1.11538,0.00015,0.97811,1.38043,0.01525,0.00155,74429,8.91435,0.00015,15.16335,25.0,2018-01-23 19:53,
NIO,10.0,5.0,7.0,1.90218,1.88455,0.90253,24.94108,-15.18915,58.18295,42.9938,6990,17.59015,0.0,0.0,0.0,0.00015,Niort,0.8849,0.0,0.26918,0.26468,0.0001,0.10615,74459,9.32065,0.0,11.0892,26.0,2018-01-23 19:53,
FBBP,15.0,2.0,5.0,2.51631,2.49868,0.92048,17.39226,-38.6123,84.11325,45.50095,11895,24.1935,0.0,0.0,0.0,0.0,Bourg-Peronnas,0.90285,0.0,0.00189,0.00068,0.0,0.85795,75090,5.60275,0.0,8.20375,17.0,2018-01-23 19:53,
TOUR,17.0,3.0,2.0,2.00416,1.98653,0.62699,17.42545,-43.0272,68.23475,25.20755,6992,25.8972,0.0,0.0,0.0,0.0,Tours,0.60936,0.0,0.0015,0.00046,0.0,0.9907,74996,7.19235,0.0,4.91045,9.0,2018-01-23 19:53,
PAR,3.0,8.0,11.0,1.18655,1.16892,0.94815,39.36936,12.1591,33.71045,45.86955,6851,7.65985,0.0,0.0,0.0,0.1821,Paris FC,0.93052,0.00825,1.05653,0.99416,0.1938,0.0,79049,13.1479,0.00825,17.19225,41.0,2018-01-23 19:53,
REI,3.0,2.0,17.0,0.92939,0.91176,1.2845,54.34729,42.29565,23.66085,65.9565,3243,5.75135,0.0,0.0,0.0,0.01585,Reims,1.26687,0.8728,1.13972,0.99664,0.9825,0.0,74454,6.55345,0.8728,25.6952,53.0,2018-01-23 19:53,
BRS,6.0,6.0,10.0,1.42124,1.40361,1.16339,39.89451,11.82465,45.34725,57.1719,6997,10.56755,0.0,0.0,0.0,0.10535,Brest,1.14576,0.0029,1.22968,1.29273,0.10135,0.0,74453,10.49995,0.0029,16.9325,36.0,2018-01-23 19:53,
CLER,6.0,7.0,9.0,1.20048,1.18285,0.96424,39.49641,13.22535,34.3497,47.57505,3171,10.52575,0.0,0.0,0.0,0.0497,Clermont Foot,0.94661,0.0006,1.00461,1.13667,0.04365,0.0002,74466,12.0472,0.0006,15.42705,34.0,2018-01-23 19:53,
ORL,10.0,6.0,6.0,1.90248,1.88485,0.92449,25.43574,-11.98145,59.0637,47.08225,17483,17.12985,0.0,0.0,0.0,0.0,Orléans,0.90686,0.0,0.00143,0.00068,0.0,0.13125,75135,10.37865,0.0,10.4915,24.0,2018-01-23 19:53,
NCY,9.0,9.0,4.0,1.47375,1.45612,0.86419,31.24067,-9.3481,49.1181,39.77,3267,14.9248,0.0,0.0,0.0,0.0,AS Nancy Lorraine,0.84656,0.0,0.00111,0.00063,0.0,0.13735,74441,13.8963,0.0,9.1789,21.0,2018-01-23 19:53,
SOC,8.0,3.0,9.0,1.67992,1.66229,1.02009,31.36554,-7.231,58.2609,51.0299,272,14.97645,0.0,0.0,0.0,0.01225,Sochaux,1.00246,0.0,1.36193,1.31751,0.00825,0.00495,74435,8.01055,0.0,15.013,30.0,2018-01-16 21:55,
LOR,5.0,6.0,10.0,1.5281,1.51047,1.41593,43.69696,19.2647,46.6419,65.9066,273,9.7275,0.0,0.0,0.0,0.1718,Lorient,1.3983,0.01465,1.37034,1.49891,0.19535,5e-05,74443,10.3308,0.01465,17.9417,36.0,2018-01-16 21:55,
AUX,10.0,5.0,6.0,1.52611,1.50848,0.90121,31.21721,-7.94455,50.73535,42.7908,172,16.3968,0.0,0.0,0.0,0.0004,Auxerre,0.88358,0.0,0.37729,0.46941,0.00035,0.0847,74433,10.15215,0.0,11.45105,23.0,2018-01-16 21:55,
US ,12.0,4.0,5.0,1.91137,1.89374,0.87008,24.06639,-21.11865,63.26105,42.1424,7721,20.1255,0.0,0.0,0.0,0.0,US Quevilly,0.85245,0.0,0.00143,0.00064,0.0,0.4951,75049,8.6222,0.0,9.2523,19.0,2018-01-16 21:55,
GFC,8.0,7.0,5.0,1.63703,1.6194,0.71748,24.65002,-21.5751,51.5096,29.9345,7707,16.10815,0.0,0.0,0.0,0.0,GFC Ajaccio,0.69985,0.0,0.00123,0.00052,0.0,0.21675,74956,12.33715,0.0,9.5547,22.0,2018-01-16 21:55,
VAL,9.0,5.0,7.0,1.91953,1.9019,0.97156,26.23951,-14.51415,62.5775,48.06335,6732,16.5814,0.0,0.0,0.0,0.0008,Valenciennes,0.95393,0.0,1.0171,0.97695,0.0006,0.07995,74442,9.54155,0.0,11.87705,26.0,2018-01-16 21:55,
AJC,5.0,5.0,11.0,1.4098,1.39217,1.15575,39.94434,18.11335,40.61275,58.7261,2503,10.05505,0.0,0.0,0.0,0.16765,AC Ajaccio,1.13812,0.01365,1.24568,1.23391,0.1782,0.0,74460,9.75845,0.01365,18.1865,38.0,2018-01-16 21:55,
HAC,5.0,7.0,9.0,1.07368,1.05605,1.00232,43.44055,19.01135,31.6079,50.61925,3236,9.09895,0.0,0.0,0.0,0.12405,Le Havre,0.98469,0.00535,0.92352,1.10887,0.1223,0.0,74456,12.18335,0.00535,16.7177,34.0,2018-01-16 21:55,
CHAT,7.0,4.0,10.0,1.53423,1.5166,1.00476,33.67827,1.74595,48.94395,50.6899,2995,12.8816,0.0,0.0,0.0,0.0332,Chateauroux,0.98713,0.0006,1.26984,1.21216,0.026,0.0004,74448,8.954,0.0006,16.1644,34.0,2018-01-16 21:55,
NIME,6.0,1.0,13.0,1.32516,1.30753,1.48603,49.68733,37.78945,38.0219,75.81135,7730,9.85845,0.0,0.0,0.0,0.15995,Nimes,1.4684,0.1759,1.34628,1.35793,0.71845,0.0,75037,5.45035,0.1759,22.6912,40.0,2018-01-16 21:55,
LNS,10.0,3.0,7.0,1.23204,1.21441,1.14148,43.45081,14.51125,40.2133,54.72455,175,14.3018,0.0,0.0,0.0,0.0205,Lens,1.12385,0.0002,0.97874,1.38288,0.017,0.0032,74429,8.2158,0.0002,15.4824,24.0,2018-01-16 21:55,
NIO,9.0,5.0,7.0,1.8385,1.82087,0.91724,26.2634,-12.94615,56.67575,43.7296,6990,16.65945,0.0,0.0,0.0,0.0003,Niort,0.89961,0.0,0.36904,0.35584,0.00015,0.0751,74459,9.66175,0.0,11.6788,26.0,2018-01-16 21:55,
FBBP,14.0,2.0,5.0,2.54223,2.5246,0.9742,18.08444,-37.492,85.03255,47.54055,11895,23.7137,0.0,0.0,0.0,0.0,Bourg-Peronnas,0.95657,0.0,0.00191,0.00072,0.0,0.8179,75090,5.7911,0.0,8.4952,17.0,2018-01-16 21:55,
