code,current_losses,current_ties,current_wins,d_rating,global_d,global_o,global_rating,goal_diff,goals_against,goals_scored,id,losses,make_champs,make_europa,make_playoffs,make_pro_rel,name,o_rating,position_1,pro_rel_d,pro_rel_o,promoted,relegated,sdr_id,ties,win_league,wins,current_points,last_updated,group
BMU,2.0,3.0,19.0,0.74665,0.42813,3.15424,91.83378,53.6593,25.7242,79.3835,132,3.05865,1.0,0.0,0.0,0.0,Bayern Munich,2.83572,1.0,0.00056,0.00213,0.0,0.0,74078,4.64355,1.0,26.2978,60.0,2018-02-26 22:07,
BRE,10.0,8.0,6.0,1.1776,0.85909,1.87187,68.29278,-6.4816,41.30925,34.82765,137,13.75995,0.0019,0.0,0.0,0.13025,Werder Bremen,1.55335,0.0,1.29171,1.39525,0.0,0.068,74042,10.6962,0.0,9.54385,26.0,2018-02-26 22:07,
HER,7.0,10.0,7.0,1.1931,0.87458,1.67586,64.09833,-1.432,42.5232,41.0912,129,10.92625,0.0215,0.0,0.0,0.0209,Hertha Berlin,1.35734,0.0,1.41828,1.1448,0.0,0.00955,74051,12.806,0.0,10.26775,31.0,2018-02-26 22:07,
STU,12.0,3.0,9.0,1.13865,0.82014,1.55829,63.00195,-11.3168,40.99735,29.68055,134,16.52555,0.0026,0.0,0.0,0.0671,VfB Stuttgart,1.23977,0.0,1.28175,1.07577,0.0,0.0363,74040,5.65055,0.0,11.8239,30.0,2018-02-26 22:07,
WLF,7.0,12.0,4.0,1.20721,0.88869,1.7468,65.18138,-5.74985,44.6508,38.90095,138,11.3874,0.0012,0.0,0.0,0.16235,VfL Wolfsburg,1.42828,0.0,1.30389,1.28749,0.0,0.1087,74046,14.99165,0.0,7.62095,24.0,2018-02-20 21:42,
MGB,10.0,4.0,9.0,1.22807,0.90955,2.00212,69.45986,-6.14585,50.853,44.70715,268,14.2826,0.03405,0.0,0.0,0.00975,Borussia Monchengladbach,1.6836,0.0,1.47942,1.40526,0.0,0.004,74048,6.7092,0.0,13.0082,31.0,2018-02-20 21:42,
MNZ,12.0,5.0,6.0,1.30826,0.98974,1.80647,63.93523,-15.29195,56.76015,41.4682,2950,16.52115,0.0005,0.0,0.0,0.2235,Mainz,1.48796,0.0,1.37316,1.3735,0.0,0.18765,74062,7.8898,0.0,9.58905,23.0,2018-02-20 21:42,
AUG,8.0,7.0,8.0,1.19513,0.87661,1.90335,68.45595,0.50275,45.30105,45.8038,3841,12.58245,0.0243,0.0,0.0,0.01475,FC Augsburg,1.58484,0.0,1.41513,1.32318,0.0,0.005,74082,9.82645,0.0,11.5911,31.0,2018-02-20 21:42,
COL,15.0,5.0,3.0,1.42484,1.10632,1.71445,59.32119,-28.4911,60.44095,31.94985,122,20.49145,0.0,0.0,0.0,0.05105,FC Cologne,1.39594,0.0,1.2524,1.58522,0.0,0.92765,74049,7.72145,0.0,5.7871,14.0,2018-02-20 21:42,
FRE,7.0,10.0,6.0,1.25966,0.94114,1.7391,63.75577,-16.0801,52.5445,36.4644,126,11.6878,0.00325,0.0,0.0,0.08115,SC Freiburg,1.42058,0.0,1.41844,1.24149,0.0,0.04745,74053,12.90815,0.0,9.40405,28.0,2018-02-20 21:42,
HOF,8.0,7.0,8.0,1.26705,0.94854,2.05748,69.5359,1.4575,51.79935,53.25685,7911,11.78935,0.0714,0.0,0.0,0.00465,TSG Hoffenheim,1.73896,0.0,1.54181,1.40787,0.0,0.00185,84341,9.75405,0.0,12.4566,31.0,2018-02-20 21:42,
SCH,6.0,7.0,10.0,1.08243,0.76391,2.05228,73.66478,8.60125,43.14555,51.7468,133,9.45285,0.4316,0.0,0.0,5e-05,Schalke 04,1.73376,0.0,0.0834,0.08191,0.0,5e-05,74039,9.89965,0.0,14.6475,37.0,2018-02-20 21:42,
RBL,7.0,5.0,11.0,1.11494,0.79642,2.22619,75.65386,7.97065,45.5859,53.55655,11420,10.48485,0.52345,0.0,0.0,5e-05,RB Leipzig,1.90767,0.0,0.09085,0.07947,0.0,0.0,91099,7.71995,0.0,15.7952,38.0,2018-02-20 21:42,
HAN,7.0,8.0,8.0,1.32308,1.00457,1.84493,64.33807,-5.76765,51.0024,45.23475,2428,12.11085,0.0243,0.0,0.0,0.0153,Hannover 96,1.52641,0.0,1.57407,1.28716,0.0,0.0071,74056,10.68715,0.0,11.202,32.0,2018-02-20 21:42,
FRA,6.0,6.0,11.0,1.07877,0.76025,1.88026,70.81607,4.84965,40.58875,45.4384,125,10.23885,0.38385,0.0,0.0,0.0,Eintracht Frankfurt,1.56174,0.0,0.00081,0.00117,0.0,0.0,74052,8.8228,0.0,14.93835,39.0,2018-02-20 21:42,
HSV,14.0,5.0,4.0,1.24832,0.9298,1.54422,59.93452,-21.6151,49.8451,28.23,127,19.19945,0.0,0.0,0.0,0.12755,Hamburg SV,1.22571,0.0,1.15464,1.30012,0.0,0.7972,78530,7.93595,0.0,6.8646,17.0,2018-02-20 21:42,
DOR,5.0,7.0,11.0,1.14409,0.82557,2.6558,80.82833,24.9037,44.01615,68.91985,124,8.1221,0.8185,0.0,0.0,0.0,Borussia Dortmund,2.33728,0.0,0.00086,0.00175,0.0,0.0,74050,9.34715,0.0,16.53075,40.0,2018-02-20 21:42,
LEV,5.0,8.0,10.0,1.09002,0.7715,2.32615,77.63861,18.26955,43.2782,61.54775,131,8.0162,0.67205,0.0,0.0,0.0,Bayer Leverkusen,2.00763,0.0,0.00082,0.00151,0.0,0.0,74045,10.6602,0.0,15.3236,38.0,2018-02-20 21:42,
BMU,2.0,2.0,19.0,0.76926,0.45074,3.235,92.02295,56.67525,26.4724,83.14765,132,3.07795,1.0,0.0,0.0,0.0,Bayern Munich,2.91648,1.0,0.00058,0.00219,0.0,0.0,74078,3.6892,1.0,27.23285,59.0,2018-02-20 21:42,
BRE,10.0,8.0,5.0,1.20754,0.88902,1.8954,68.01642,-7.0252,42.6496,35.6244,137,14.03665,0.0009,0.0,0.0,0.15655,Werder Bremen,1.57688,0.0,1.30527,1.42979,0.0,0.10675,74042,10.91015,0.0,9.0532,23.0,2018-02-20 21:42,
HER,7.0,9.0,7.0,1.23465,0.91613,1.70914,63.75675,-3.93965,45.82375,41.8841,129,11.8495,0.0096,0.0,0.0,0.02945,Hertha Berlin,1.39062,0.0,1.44314,1.16043,0.0,0.01475,74051,11.852,0.0,10.2985,30.0,2018-02-20 21:42,
STU,12.0,3.0,8.0,1.17854,0.86003,1.5478,61.76274,-13.12385,42.8893,29.76545,134,17.0625,0.00105,0.0,0.0,0.12385,VfB Stuttgart,1.22929,0.0,1.29254,1.07863,0.0,0.08285,74040,5.88715,0.0,11.05035,27.0,2018-02-20 21:42,
WLF,6.0,12.0,4.0,1.20221,0.88369,1.75352,65.43597,-5.8907,44.8231,38.9324,138,11.0249,0.00225,0.0,0.0,0.10065,VfL Wolfsburg,1.435,0.0,1.32386,1.2664,0.0,0.08195,74046,15.1842,0.0,7.7909,24.0,2018-02-11 18:55,
MGB,9.0,4.0,9.0,1.26332,0.94481,2.02661,69.08226,-5.49885,52.10895,46.6101,268,13.7631,0.06925,0.0,0.0,0.0054,Borussia Monchengladbach,1.70809,0.0,1.54572,1.40433,0.0,0.0026,74048,6.92885,0.0,13.30805,31.0,2018-02-11 18:55,
MNZ,12.0,5.0,5.0,1.36967,1.05115,1.77437,61.84602,-18.87565,59.16785,40.2922,2950,17.26855,0.00025,0.0,0.0,0.2405,Mainz,1.45585,0.0,1.38864,1.38731,0.0,0.3354,74062,8.0975,0.0,8.63395,20.0,2018-02-11 18:55,
AUG,7.0,7.0,8.0,1.17433,0.85582,1.97285,70.19053,3.49185,44.72255,48.2144,3841,11.52465,0.0924,0.0,0.0,0.00365,FC Augsburg,1.65433,0.0,1.52639,1.34332,0.0,0.00185,74082,10.0613,0.0,12.41405,31.0,2018-02-11 18:55,
COL,15.0,4.0,3.0,1.43776,1.11924,1.74941,59.74474,-27.97995,60.7775,32.79755,122,20.7762,0.0,0.0,0.0,0.0785,FC Cologne,1.43089,0.0,1.29679,1.57491,0.0,0.87365,74049,6.94485,0.0,6.27895,13.0,2018-02-11 18:55,
FRE,7.0,10.0,5.0,1.29772,0.9792,1.74791,63.01831,-17.1056,54.2097,37.1041,126,12.07675,0.00145,0.0,0.0,0.1024,SC Freiburg,1.42939,0.0,1.42128,1.26619,0.0,0.08865,74053,13.14925,0.0,8.774,25.0,2018-02-11 18:55,
HOF,7.0,7.0,8.0,1.27236,0.95384,2.07608,69.73713,2.152,51.5414,53.6934,7911,11.2379,0.1316,0.0,0.0,0.0021,TSG Hoffenheim,1.75756,0.0,1.59628,1.3863,0.0,0.00115,84341,9.99985,0.0,12.76225,31.0,2018-02-11 18:55,
SCH,6.0,7.0,9.0,1.09569,0.77718,2.05895,73.46877,7.99795,43.62795,51.6259,133,9.75595,0.36435,0.0,0.0,0.0001,Schalke 04,1.74043,0.0,0.18125,0.17002,0.0,0.0001,74039,10.12035,0.0,14.1237,34.0,2018-02-11 18:55,
RBL,6.0,5.0,11.0,1.12552,0.80701,2.15075,74.26262,8.135,45.03835,53.17335,11420,10.02345,0.5959,0.0,0.0,0.0,RB Leipzig,1.83223,5e-05,0.00084,0.00137,0.0,0.0,91099,8.01705,5e-05,15.9595,38.0,2018-02-11 18:55,
HAN,7.0,7.0,8.0,1.35672,1.03821,1.85851,63.81597,-6.02715,51.7599,45.73275,2428,12.5322,0.0348,0.0,0.0,0.01155,Hannover 96,1.53999,0.0,1.63478,1.28216,0.0,0.00715,74056,9.9443,0.0,11.5235,31.0,2018-02-11 18:55,
FRA,6.0,6.0,10.0,1.09135,0.77283,1.85399,70.0386,3.85435,40.8728,44.72715,125,10.6081,0.3044,0.0,0.0,0.0001,Eintracht Frankfurt,1.53547,0.0,0.22197,0.17954,0.0,0.0,74052,9.0972,0.0,14.2947,36.0,2018-02-11 18:55,
HSV,13.0,5.0,4.0,1.23026,0.91174,1.54089,60.31158,-20.5756,49.0682,28.4926,127,18.5624,0.0,0.0,0.0,0.1852,Hamburg SV,1.22237,0.0,1.17146,1.25021,0.0,0.65345,78530,8.24375,0.0,7.19385,17.0,2018-02-11 18:55,
DOR,5.0,7.0,10.0,1.1506,0.83208,2.69273,81.1441,24.9293,45.45355,70.38285,124,8.3395,0.7665,0.0,0.0,0.0,Borussia Dortmund,2.37421,5e-05,0.00086,0.00178,0.0,0.0,74050,9.552,5e-05,16.1085,37.0,2018-02-11 18:55,
LEV,5.0,8.0,9.0,1.08694,0.76842,2.30045,77.34149,17.561,43.39965,60.96065,131,8.32375,0.5896,0.0,0.0,0.0,Bayer Leverkusen,1.98193,0.0001,0.00082,0.00149,0.0,0.0,74045,10.9164,0.0001,14.75985,35.0,2018-02-11 18:55,
BMU,2.0,2.0,18.0,0.78342,0.4649,3.11418,91.06717,55.5675,26.63995,82.20745,132,3.34835,1.0,0.0,0.0,0.0,Bayern Munich,2.79566,0.9998,0.00059,0.0021,0.0,0.0,74078,3.9887,0.9998,26.66295,56.0,2018-02-11 18:55,
BRE,9.0,8.0,5.0,1.2154,0.89688,1.94015,68.64865,-5.7028,43.15555,37.45275,137,13.3505,0.00445,0.0,0.0,0.0821,Werder Bremen,1.62163,0.0,1.35446,1.43182,0.0,0.06465,74042,11.1473,0.0,9.5022,23.0,2018-02-11 18:55,
HER,6.0,9.0,7.0,1.20654,0.88802,1.77327,65.7193,-0.32345,44.4868,44.16335,129,10.86595,0.04255,0.0,0.0,0.0085,Hertha Berlin,1.45475,0.0,1.49008,1.19023,0.0,0.00525,74051,12.122,0.0,11.01205,30.0,2018-02-11 18:55,
STU,12.0,3.0,7.0,1.2348,0.91628,1.5266,59.88336,-15.7092,45.087,29.3778,134,17.81775,0.00025,0.0,0.0,0.17925,VfB Stuttgart,1.20808,0.0,1.30618,1.09525,0.0,0.1856,74040,6.08525,0.0,10.097,24.0,2018-02-11 18:55,
WLF,5.0,12.0,4.0,1.17594,0.85742,1.72563,65.52594,-4.39565,42.9818,38.58615,138,10.48805,0.00625,0.0,0.0,0.074,VfL Wolfsburg,1.40712,0.0,1.32172,1.21995,0.0,0.0709,74046,15.5102,0.0,8.00175,24.0,2018-02-04 18:55,
MGB,8.0,4.0,9.0,1.28786,0.96934,2.07584,69.38373,-4.2337,52.6006,48.3669,268,13.0726,0.12795,0.0,0.0,0.00405,Borussia Monchengladbach,1.75732,0.0,1.63521,1.43146,0.0,0.002,74048,7.15595,0.0,13.77145,31.0,2018-02-04 18:55,
MNZ,11.0,5.0,5.0,1.31205,0.99353,1.74584,62.63383,-16.95005,55.9781,39.02805,2950,16.62605,0.0009,0.0,0.0,0.18695,Mainz,1.42732,0.0,1.35712,1.32815,0.0,0.2568,74062,8.4242,0.0,8.94975,20.0,2018-02-04 18:55,
AUG,6.0,7.0,8.0,1.17014,0.85162,2.02075,71.11813,5.3914,44.34495,49.73635,3841,10.94795,0.15265,0.0,0.0,0.00215,FC Augsburg,1.70224,5e-05,1.36573,1.26075,0.0,0.00095,74082,10.2736,5e-05,12.77845,31.0,2018-02-04 18:55,
COL,14.0,4.0,3.0,1.37391,1.05539,1.70636,60.3517,-26.2609,57.42215,31.16125,122,20.21185,0.0,0.0,0.0,0.0961,FC Cologne,1.38784,0.0,1.24589,1.50128,0.0,0.819,74049,7.27355,0.0,6.5146,13.0,2018-02-04 18:55,
FRE,6.0,10.0,5.0,1.3067,0.98818,1.75119,62.86983,-16.66725,53.8882,37.22095,126,11.56635,0.0061,0.0,0.0,0.0735,SC Freiburg,1.43267,0.0,1.45056,1.24653,0.0,0.06805,74053,13.40275,0.0,9.0309,25.0,2018-02-04 18:55,
HOF,7.0,7.0,7.0,1.24644,0.92792,2.0068,69.11991,0.28855,50.38475,50.6733,7911,11.5542,0.09605,0.0,0.0,0.00775,TSG Hoffenheim,1.68828,0.0,1.55435,1.34089,0.0,0.0056,84341,10.2906,0.0,12.1552,28.0,2018-02-04 18:55,
SCH,5.0,7.0,9.0,1.11582,0.7973,2.03545,72.61877,6.4109,44.38345,50.79435,133,9.6718,0.35865,0.0,0.0,0.00015,Schalke 04,1.71693,0.0,0.26944,0.23896,0.0,5e-05,74039,10.29245,0.0,14.03575,34.0,2018-02-04 18:55,
RBL,6.0,5.0,10.0,1.16192,0.8434,2.14495,73.35849,6.06575,46.5314,52.59715,11420,10.3829,0.4812,0.0,0.0,0.0,RB Leipzig,1.82643,5e-05,0.00087,0.00137,0.0,0.0,91099,8.28035,5e-05,15.33675,35.0,2018-02-04 18:55,
HAN,7.0,7.0,7.0,1.35988,1.04136,1.86867,63.93955,-6.6222,52.02825,45.40605,2428,12.8091,0.0268,0.0,0.0,0.02625,Hannover 96,1.55015,0.0,1.59321,1.28824,0.0,0.0208,74056,10.1892,0.0,11.0017,28.0,2018-02-04 18:55,
FRA,6.0,6.0,9.0,1.05569,0.73717,1.787,69.67753,2.39565,39.21,41.60565,125,10.81215,0.23775,0.0,0.0,0.00065,Eintracht Frankfurt,1.46848,5e-05,0.86953,0.68465,0.0,0.00035,74052,9.39985,5e-05,13.788,33.0,2018-02-04 18:55,
HSV,12.0,5.0,4.0,1.24374,0.92523,1.55686,60.32504,-20.3046,49.4931,29.1885,127,18.33285,0.0,0.0,0.0,0.1811,Hamburg SV,1.23834,0.0,1.19076,1.24708,0.0,0.6186,78530,8.37205,0.0,7.2951,17.0,2018-02-04 18:55,
DOR,5.0,7.0,9.0,1.16592,0.84741,2.71489,81.11903,24.74935,46.25855,71.0079,124,8.41495,0.7359,0.0,0.0,0.0,Borussia Dortmund,2.39637,0.0003,0.00087,0.0018,0.0,0.0,74050,9.6955,0.0003,15.88955,34.0,2018-02-04 18:55,
LEV,4.0,8.0,9.0,1.06084,0.74232,2.35774,78.68708,21.5592,41.9105,63.4697,131,7.3193,0.74865,0.0,0.0,0.0,Bayer Leverkusen,2.03923,0.00015,0.0008,0.00153,0.0,0.0,74045,11.1027,0.00015,15.578,35.0,2018-02-04 18:55,
BMU,2.0,2.0,17.0,0.76975,0.45123,3.15512,91.52347,57.3787,26.0989,83.4776,132,3.3496,1.0,0.0,0.0,0.0,Bayern Munich,2.8366,0.9994,0.00058,0.00213,0.0,0.0,74078,4.0597,0.9994,26.5907,53.0,2018-02-04 18:55,
BRE,9.0,8.0,4.0,1.1906,0.87209,1.90758,68.64013,-7.2404,42.79625,35.55585,137,13.57535,0.0031,0.0,0.0,0.1059,Werder Bremen,1.58906,0.0,1.29603,1.41633,0.0,0.11015,74042,11.4552,0.0,8.96945,20.0,2018-02-04 18:55,
HER,6.0,9.0,6.0,1.24627,0.92775,1.74129,64.12341,-4.3218,46.8198,42.498,129,11.6761,0.0179,0.0,0.0,0.0324,Hertha Berlin,1.42278,0.0,1.46742,1.19114,0.0,0.02345,74051,12.3288,0.0,9.9951,27.0,2018-02-04 18:55,
STU,12.0,3.0,6.0,1.2737,0.95518,1.55039,59.44118,-17.24295,47.02225,29.7793,134,18.29355,0.00015,0.0,0.0,0.20905,VfB Stuttgart,1.23187,0.0,1.31226,1.14852,0.0,0.30805,74040,6.28395,0.0,9.4225,21.0,2018-02-04 18:55,
WLF,5.0,11.0,4.0,1.14441,0.82589,1.75563,66.89139,-2.67245,42.3548,39.68235,138,10.44625,0.01285,0.0,0.0,0.05005,VfL Wolfsburg,1.43712,0.0,1.30463,1.21374,0.0,0.0512,74046,14.78535,0.0,8.7684,23.0,2018-01-28 18:55,
MGB,7.0,4.0,9.0,1.29209,0.97357,2.13386,70.27836,-2.40415,53.2148,50.81065,268,12.31455,0.20565,0.0,0.0,0.0017,Borussia Monchengladbach,1.81534,0.0,1.5567,1.29919,0.0,0.0007,74048,7.34045,0.0,14.345,31.0,2018-01-28 18:55,
MNZ,10.0,5.0,5.0,1.32641,1.00789,1.75905,62.55906,-16.4807,56.65265,40.17195,2950,16.356,0.00135,0.0,0.0,0.16605,Mainz,1.44053,0.0,1.37979,1.32958,0.0,0.2356,74062,8.5936,0.0,9.0504,20.0,2018-01-28 18:55,
AUG,6.0,7.0,7.0,1.20494,0.88642,1.95248,69.11496,1.39135,46.04035,47.4317,3841,11.51105,0.0806,0.0,0.0,0.00765,FC Augsburg,1.63396,0.0,1.46064,1.29987,0.0,0.00455,74082,10.52735,0.0,11.9616,28.0,2018-01-28 18:55,
COL,13.0,4.0,3.0,1.34691,1.02839,1.6566,59.95066,-26.1937,56.17285,29.97915,122,19.7741,0.0,0.0,0.0,0.1136,FC Cologne,1.33808,0.0,1.23817,1.42575,0.0,0.7659,74049,7.5514,0.0,6.6745,13.0,2018-01-28 18:55,
FRE,6.0,9.0,5.0,1.34667,1.02815,1.80951,63.08959,-16.99455,56.15895,39.1644,126,12.02785,0.00895,0.0,0.0,0.0687,SC Freiburg,1.49099,0.0,1.50096,1.28521,0.0,0.0698,74053,12.5673,0.0,9.40485,24.0,2018-01-28 18:55,
HOF,7.0,6.0,7.0,1.26714,0.94862,1.99067,68.35771,-0.38705,51.10235,50.7153,7911,12.06645,0.09135,0.0,0.0,0.0087,TSG Hoffenheim,1.67215,0.0,1.53815,1.34592,0.0,0.00645,84341,9.5679,0.0,12.36565,27.0,2018-01-28 18:55,
SCH,4.0,7.0,9.0,1.08399,0.76548,2.07362,73.97445,8.8301,42.9992,51.8293,133,8.7245,0.48735,0.0,0.0,0.0001,Schalke 04,1.7551,0.00055,0.19427,0.15986,0.0,5e-05,74039,10.5774,0.00055,14.6981,34.0,2018-01-28 18:55,
RBL,6.0,5.0,9.0,1.20496,0.88644,2.15041,72.48784,4.2336,48.82775,53.06135,11420,10.9582,0.31855,0.0,0.0,0.00055,RB Leipzig,1.8319,0.0,0.94982,0.87969,0.0,0.00025,91099,8.4902,0.0,14.5516,32.0,2018-01-28 18:55,
HAN,7.0,6.0,7.0,1.36838,1.04987,1.86522,63.67545,-6.8859,52.44955,45.56365,2428,13.2427,0.03065,0.0,0.0,0.0264,Hannover 96,1.54671,0.0,1.60623,1.29037,0.0,0.0234,74056,9.4554,0.0,11.3019,27.0,2018-01-28 18:55,
FRA,5.0,6.0,9.0,1.00703,0.68851,1.82785,71.62628,6.32725,36.80605,43.1333,125,9.9666,0.34445,0.0,0.0,0.0002,Eintracht Frankfurt,1.50933,0.0,0.29982,0.25791,0.0,0.0001,74052,9.70265,0.0,14.33075,33.0,2018-01-28 18:55,
HSV,12.0,4.0,4.0,1.24081,0.92229,1.56483,60.57156,-19.96965,49.6567,29.68705,127,18.59835,5e-05,0.0,0.0,0.17845,Hamburg SV,1.24631,0.0,1.19973,1.23857,0.0,0.5544,78530,7.66335,0.0,7.7383,16.0,2018-01-28 18:55,
DOR,5.0,7.0,8.0,1.12187,0.80335,2.67352,81.45636,24.61035,44.9246,69.53495,124,8.60785,0.63945,0.0,0.0,0.0001,Borussia Dortmund,2.355,0.00045,0.21563,0.25152,0.0,5e-05,74050,9.9577,0.00045,15.43445,31.0,2018-01-28 18:55,
LEV,4.0,7.0,9.0,1.10821,0.78969,2.41351,78.4595,22.07275,43.78535,65.8581,131,7.63475,0.75205,0.0,0.0,0.0,Bayer Leverkusen,2.09499,0.0006,0.00083,0.00157,0.0,5e-05,74045,10.2969,0.0006,16.06835,34.0,2018-01-28 18:55,
BMU,2.0,2.0,16.0,0.77856,0.46004,3.18125,91.56829,56.85095,27.20535,84.0563,132,3.47095,1.0,0.0,0.0,0.0,Bayern Munich,2.86273,0.9984,0.00058,0.00215,0.0,0.0,74078,4.27015,0.9984,26.2589,50.0,2018-01-28 18:55,
BRE,9.0,8.0,3.0,1.2199,0.90138,1.8667,67.18964,-9.8375,43.9293,34.0918,137,14.30265,0.00125,0.0,0.0,0.1524,Werder Bremen,1.54818,0.0,1.27554,1.42909,0.0,0.222,74042,11.7212,0.0,7.97615,17.0,2018-01-28 18:55,
HER,6.0,8.0,6.0,1.23333,0.91481,1.76403,64.88911,-3.8453,47.08765,43.24235,129,11.929,0.025,0.0,0.0,0.02795,Hertha Berlin,1.44551,0.0,1.46271,1.18625,0.0,0.02155,74051,11.6016,0.0,10.4694,26.0,2018-01-28 18:55,
STU,12.0,2.0,6.0,1.30165,0.98313,1.51783,58.03081,-18.6454,47.87855,29.23315,134,18.9479,0.00045,0.0,0.0,0.1974,VfB Stuttgart,1.19932,0.0,1.33151,1.12806,0.0,0.3466,74040,5.5707,0.0,9.4814,20.0,2018-01-28 18:55,
WLF,5.0,11.0,3.0,1.18203,0.86352,1.78243,66.49223,-4.10165,44.3272,40.22555,138,10.9259,0.00825,0.0,0.0,0.09005,VfL Wolfsburg,1.46391,0.0,1.31389,1.28454,0.0,0.0992,74046,14.99105,0.0,8.08305,20.0,2018-01-21 18:56,
MGB,6.0,4.0,9.0,1.29538,0.97686,2.16933,70.79752,-0.4021,52.90665,52.50455,268,11.70285,0.28445,0.0,0.0,0.0009,Borussia Monchengladbach,1.85082,0.0002,1.16811,0.93413,0.0,0.0006,74048,7.5799,0.0002,14.71725,31.0,2018-01-21 18:56,
MNZ,9.0,5.0,5.0,1.33554,1.01702,1.81164,63.39354,-15.1221,56.91835,41.79625,2950,15.9002,0.003,0.0,0.0,0.14355,Mainz,1.49313,0.0,1.41025,1.35254,0.0,0.19915,74062,8.71865,0.0,9.38115,20.0,2018-01-21 18:56,
AUG,6.0,6.0,7.0,1.21366,0.89514,1.97388,69.29365,1.7011,46.4769,48.178,3841,11.8172,0.10075,0.0,0.0,0.0107,FC Augsburg,1.65536,0.0,1.49078,1.33379,0.0,0.007,74082,9.7839,0.0,12.3989,27.0,2018-01-21 18:56,
COL,13.0,3.0,3.0,1.3655,1.04698,1.66598,59.70484,-26.5114,56.9481,30.4367,122,20.2118,0.0001,0.0,0.0,0.1146,FC Cologne,1.34747,0.0,1.25624,1.43716,0.0,0.75305,74049,6.7832,0.0,7.005,12.0,2018-01-21 18:56,
FRE,6.0,8.0,5.0,1.37276,1.05425,1.77509,61.78789,-19.53835,57.1571,37.61875,126,12.96565,0.00785,0.0,0.0,0.09695,SC Freiburg,1.45657,0.0,1.51146,1.2783,0.0,0.109,74053,11.7141,0.0,9.32025,23.0,2018-01-21 18:56,
HOF,6.0,6.0,7.0,1.23455,0.91603,1.91615,67.76262,-0.1596,48.49785,48.33825,7911,11.97575,0.08755,0.0,0.0,0.0099,TSG Hoffenheim,1.59763,0.0,1.52034,1.25385,0.0,0.00705,84341,9.7614,0.0,12.26285,27.0,2018-01-21 18:56,
SCH,4.0,7.0,8.0,1.1181,0.79958,2.03219,72.5118,6.23475,44.62175,50.8565,133,9.21515,0.3455,0.0,0.0,0.00095,Schalke 04,1.71367,0.0001,1.15633,1.03366,0.0,0.00025,74039,10.83435,0.0001,13.9505,31.0,2018-01-21 18:56,
RBL,6.0,4.0,9.0,1.19699,0.87848,2.19418,73.36369,5.9362,48.57975,54.51595,11420,11.0033,0.40585,0.0,0.0,0.00045,RB Leipzig,1.87566,0.00035,0.88366,0.80565,0.0,0.0003,91099,7.685,0.00035,15.3117,31.0,2018-01-21 18:56,
HAN,6.0,6.0,7.0,1.39425,1.07573,1.91179,63.97617,-5.5435,53.1974,47.6539,2428,12.5353,0.05525,0.0,0.0,0.0195,Hannover 96,1.59327,0.0,1.64518,1.30104,0.0,0.01635,74056,9.66545,0.0,11.79925,27.0,2018-01-21 18:56,
FRA,5.0,6.0,8.0,1.03037,0.71185,1.83153,71.11847,4.4227,38.3924,42.8151,125,10.3415,0.25445,0.0,0.0,0.0014,Eintracht Frankfurt,1.51301,0.0,1.13995,0.90014,0.0,0.0006,74052,9.93045,0.0,13.72805,30.0,2018-01-21 18:56,
HSV,12.0,3.0,4.0,1.2737,0.95518,1.55667,59.57901,-21.8247,51.191,29.3663,127,19.43135,5e-05,0.0,0.0,0.16505,Hamburg SV,1.23816,0.0,1.21305,1.24395,0.0,0.6274,78530,6.82685,0.0,7.7418,15.0,2018-01-21 18:56,
DOR,5.0,6.0,8.0,1.09368,0.77516,2.7135,82.43792,27.6512,43.1681,70.8193,124,8.49015,0.7455,0.0,0.0,0.0,Borussia Dortmund,2.39499,0.00185,0.00082,0.0018,0.0,0.0,74050,9.05435,0.00185,16.4555,30.0,2018-01-21 18:56,
LEV,4.0,7.0,8.0,1.15201,0.8335,2.42639,77.73576,20.6349,45.64385,66.27875,131,7.96875,0.66615,0.0,0.0,0.0001,Bayer Leverkusen,2.10787,0.00045,0.22581,0.21624,0.0,5e-05,74045,10.44665,0.00045,15.5846,31.0,2018-01-21 18:56,
BMU,2.0,2.0,15.0,0.73404,0.41552,3.12,91.79359,56.054,25.19595,81.24995,132,3.4907,1.0,0.0,0.0,0.0,Bayern Munich,2.80148,0.99705,0.00055,0.0021,0.0,0.0,74078,4.3998,0.99705,26.1095,47.0,2018-01-21 18:56,
BRE,9.0,7.0,3.0,1.26129,0.94277,1.90619,66.95185,-9.62995,45.89525,36.2653,137,14.6582,0.00225,0.0,0.0,0.14425,Werder Bremen,1.58768,0.0,1.33313,1.4575,0.0,0.216,74042,10.9002,0.0,8.4416,16.0,2018-01-21 18:56,
HER,6.0,7.0,6.0,1.26689,0.94837,1.81069,65.00036,-4.0311,49.1615,45.1304,129,12.3754,0.03115,0.0,0.0,0.0313,Hertha Berlin,1.49217,0.0,1.48735,1.23255,0.0,0.029,74051,10.77435,0.0,10.85025,25.0,2018-01-21 18:56,
STU,11.0,2.0,6.0,1.26838,0.94986,1.55435,59.65946,-15.7704,46.678,30.9076,134,18.135,0.0019,0.0,0.0,0.17035,VfB Stuttgart,1.23583,0.0,1.33237,1.12533,0.0,0.2437,74040,5.86205,0.0,10.00295,20.0,2018-01-21 18:56,
