code,current_losses,current_ties,current_wins,d_rating,global_d,global_o,global_rating,goal_diff,goals_against,goals_scored,id,losses,make_champs,make_europa,make_playoffs,make_pro_rel,name,o_rating,position_1,pro_rel_d,pro_rel_o,promoted,relegated,sdr_id,ties,win_league,wins,current_points,last_updated,group
DRES,9.0,5.0,7.0,1.75079,1.56693,1.2185,37.9218,-3.58675,50.06405,46.4773,7017,13.7931,0.0,0.0,0.0,0.0087,Dynamo Dresden,1.03464,0.0006,1.44825,1.28586,0.0078,0.0804,79405,8.6645,0.0006,11.5424,26.0,2018-02-05 21:24,
SVS,8.0,4.0,9.0,1.45114,1.26728,1.03405,39.50227,6.23715,33.4555,39.69265,6392,12.36765,0.0,0.0,0.0,0.04855,SV Sandhausen,0.85019,0.00875,1.24441,0.98677,0.04905,0.0088,74085,8.09165,0.00875,13.5407,31.0,2018-02-05 21:24,
STP,8.0,6.0,7.0,1.78665,1.60279,1.13293,35.17901,-14.25495,52.07915,37.8242,270,13.108,0.0,0.0,0.0,0.0087,FC St. Pauli,0.94907,0.0009,1.44465,1.19541,0.0072,0.09285,74068,9.7727,0.0009,11.1193,27.0,2018-02-05 21:24,
FCK,11.0,6.0,3.0,1.7669,1.58303,0.97439,31.68212,-21.7055,53.36285,31.65735,130,17.0061,0.0,0.0,0.0,0.0,1. FC Kaiserslautern,0.79053,0.0,0.00133,0.00059,0.0,0.8057,74037,10.1435,0.0,6.8504,15.0,2018-02-05 21:24,
EBS,6.0,10.0,5.0,1.58691,1.40305,1.15045,39.58514,0.96145,40.7494,41.71085,3067,10.7808,0.0,0.0,0.0,0.0067,Eintracht Braunschweig,0.96659,0.0002,1.29343,1.23754,0.00455,0.11035,74075,13.9087,0.0002,9.3105,25.0,2018-02-05 21:24,
FCU,7.0,7.0,7.0,1.71665,1.53279,1.33493,41.35727,9.13195,46.43435,55.5663,598,10.98755,0.0,0.0,0.0,0.0438,1. FC Union Berlin,1.15107,0.00765,1.49386,1.32686,0.0445,0.0148,74058,10.63485,0.00765,12.3776,28.0,2018-02-05 21:24,
JAH,9.0,3.0,9.0,1.79457,1.61071,1.32692,39.60742,4.58475,47.5011,52.08585,11017,13.34945,0.0,0.0,0.0,0.05035,Jahn Regensburg,1.14306,0.00855,1.5771,1.30518,0.05505,0.0113,79423,6.59955,0.00855,14.051,30.0,2018-02-05 21:24,
DSC,7.0,6.0,8.0,1.69356,1.5097,1.30931,41.22709,3.6531,47.1307,50.7838,2506,11.32405,0.0,0.0,0.0,0.0521,Arminia Bielefeld,1.12545,0.01295,1.47236,1.27545,0.0616,0.0088,74043,9.6043,0.01295,13.07165,30.0,2018-02-05 21:24,
BOC,10.0,5.0,6.0,1.62009,1.43622,1.01971,35.62243,-9.9774,42.2134,32.236,121,14.983,0.0,0.0,0.0,0.00095,VfL Bochum,0.83584,0.0,0.89224,0.79301,0.0008,0.2491,74055,8.96085,0.0,10.05615,23.0,2018-02-05 21:24,
ING,7.0,5.0,9.0,1.28146,1.0976,1.50892,55.05902,18.7009,35.58105,54.28195,6367,9.65965,0.0,0.0,0.0,0.1837,FC Ingolstadt 04,1.32506,0.15365,1.2395,1.32636,0.4276,0.00015,79434,8.43505,0.15365,15.9053,32.0,2018-02-05 21:24,
DRM,8.0,7.0,5.0,1.71544,1.53158,1.30482,40.67493,-1.8752,51.8522,49.977,3812,12.80835,0.0,0.0,0.0,0.007,SV Darmstadt 98,1.12096,0.0008,1.39892,1.40225,0.00585,0.12885,74070,10.90025,0.0008,10.2914,22.0,2018-02-05 21:24,
MSV,6.0,6.0,9.0,1.68608,1.50222,1.30176,41.20212,3.46405,46.88905,50.3531,3308,10.31775,0.0,0.0,0.0,0.09695,MSV Duisburg,1.1179,0.0379,1.52334,1.21268,0.1333,0.00185,74038,9.68035,0.0379,14.0019,33.0,2018-02-05 21:24,
NUR,5.0,4.0,11.0,1.60991,1.42605,1.39759,45.05057,17.9868,42.24755,60.23435,269,9.1854,0.0,0.0,0.0,0.14985,1. FC Nürnberg,1.21373,0.32815,1.60617,1.15997,0.5839,0.0,74077,7.86765,0.32815,16.94695,37.0,2018-01-29 21:24,
F95,4.0,4.0,12.0,1.66197,1.47811,1.17937,38.75353,8.87265,40.81645,49.6891,9707,9.20145,0.0,0.0,0.0,0.151,Fortuna Düsseldorf,0.99551,0.2652,1.635,0.96147,0.5034,0.0,79413,8.0792,0.2652,16.71935,40.0,2018-01-29 21:24,
FUR,10.0,5.0,5.0,1.58138,1.39752,1.03106,36.69102,-10.3948,46.82495,36.43015,3070,15.16045,0.0,0.0,0.0,0.0009,SpVgg Greuther Fürth,0.8472,0.0001,0.72077,0.70827,0.0009,0.35705,74064,9.32195,0.0001,9.5176,20.0,2018-01-29 21:24,
HOL,3.0,8.0,9.0,1.59183,1.40797,1.29578,43.02939,16.54505,42.3915,58.93655,7884,7.44245,0.0,0.0,0.0,0.1586,Holstein Kiel,1.11191,0.16815,1.52907,1.11076,0.38775,0.0002,74074,11.97385,0.16815,14.5837,35.0,2018-01-29 21:24,
ERZ,9.0,5.0,6.0,1.89676,1.71289,0.93661,28.48139,-17.8404,51.279,33.4386,3849,15.7842,0.0,0.0,0.0,0.00045,Erzgebirge Aue,0.75274,0.0,0.75141,0.59381,0.0002,0.4697,74059,8.9552,0.0,9.2606,23.0,2018-01-29 21:24,
FCH,8.0,5.0,7.0,1.90517,1.7213,1.22445,35.1184,-8.6571,57.00785,48.35075,6418,13.6113,0.0,0.0,0.0,0.0133,1. FC Heidenheim 1846,1.04059,0.0021,1.56796,1.27952,0.01245,0.1013,78229,8.8877,0.0021,11.501,26.0,2018-01-29 21:24,
DRES,9.0,5.0,6.0,1.78016,1.59629,1.20266,36.97093,-5.893,51.43015,45.53715,7017,14.19985,0.0,0.0,0.0,0.00615,Dynamo Dresden,1.0188,0.00045,1.4562,1.3112,0.00555,0.1682,79405,8.97645,0.00045,10.8237,23.0,2018-01-29 21:24,
SVS,7.0,4.0,9.0,1.4818,1.29794,1.03929,38.97982,6.73515,33.819,40.55415,6392,11.81555,0.0,0.0,0.0,0.06825,SV Sandhausen,0.85543,0.02535,1.28792,0.96728,0.0876,0.00705,74085,8.4268,0.02535,13.75765,31.0,2018-01-29 21:24,
STP,7.0,6.0,7.0,1.74062,1.55676,1.10547,35.39483,-12.5026,50.0571,37.5545,270,12.49905,0.0,0.0,0.0,0.0166,FC St. Pauli,0.92161,0.00305,1.414,1.13119,0.01575,0.07475,74068,10.09215,0.00305,11.4088,27.0,2018-01-29 21:24,
FCK,11.0,6.0,2.0,1.75996,1.57609,0.94348,31.04214,-23.79465,53.58195,29.7873,130,17.5947,0.0,0.0,0.0,0.0,1. FC Kaiserslautern,0.75961,0.0,0.00132,0.00057,0.0,0.8965,74037,10.50175,0.0,5.90355,12.0,2018-01-29 21:24,
EBS,5.0,10.0,5.0,1.5376,1.35374,1.14591,40.51015,3.0502,38.9364,41.9866,3067,9.8715,0.0,0.0,0.0,0.01715,Eintracht Braunschweig,0.96205,0.00245,1.25598,1.17811,0.017,0.06995,74075,14.2393,0.00245,9.8892,25.0,2018-01-29 21:24,
FCU,7.0,6.0,7.0,1.73687,1.55301,1.3562,41.44195,9.0765,47.05655,56.13305,598,11.3708,0.0,0.0,0.0,0.05425,1. FC Union Berlin,1.17234,0.0144,1.51468,1.32621,0.0627,0.01865,74058,9.9102,0.0144,12.719,27.0,2018-01-29 21:24,
JAH,9.0,2.0,9.0,1.84661,1.66275,1.31656,38.35225,3.3988,48.5877,51.9865,11017,13.96515,0.0,0.0,0.0,0.05245,Jahn Regensburg,1.1327,0.01465,1.61843,1.29376,0.06455,0.01805,79423,5.88665,0.01465,14.1482,29.0,2018-01-29 21:24,
DSC,7.0,5.0,8.0,1.72161,1.53775,1.32425,41.00612,3.8042,47.584,51.3882,2506,11.6556,0.0,0.0,0.0,0.068,Arminia Bielefeld,1.14039,0.024,1.52679,1.27345,0.0911,0.0106,74043,8.88525,0.024,13.45915,29.0,2018-01-29 21:24,
BOC,9.0,5.0,6.0,1.59838,1.41452,1.03738,36.50716,-7.90625,41.3148,33.40855,121,14.32095,0.0,0.0,0.0,0.0038,VfL Bochum,0.85352,0.0001,1.28055,1.1375,0.0027,0.2025,74055,9.2416,0.0001,10.43745,23.0,2018-01-29 21:24,
ING,7.0,5.0,8.0,1.29924,1.11537,1.48042,53.98748,15.97825,36.3233,52.30155,6367,9.9029,0.0,0.0,0.0,0.157,FC Ingolstadt 04,1.29655,0.1242,1.23425,1.31773,0.3581,0.00095,79434,8.7578,0.1242,15.3393,29.0,2018-01-29 21:24,
DRM,7.0,7.0,5.0,1.68815,1.50429,1.31627,41.50225,-0.0872,50.7706,50.6834,3812,11.97245,0.0,0.0,0.0,0.0198,SV Darmstadt 98,1.13241,0.0035,1.40619,1.36825,0.02015,0.0926,74070,11.1837,0.0035,10.84385,22.0,2018-01-29 21:24,
MSV,6.0,6.0,8.0,1.70141,1.51754,1.28168,40.41307,1.6284,47.6002,49.2286,3308,10.86105,0.0,0.0,0.0,0.06245,MSV Duisburg,1.09782,0.02415,1.51114,1.23183,0.08955,0.00895,74038,9.9832,0.02415,13.15575,30.0,2018-01-29 21:24,
NUR,5.0,4.0,10.0,1.66703,1.48317,1.42378,44.44781,16.4603,44.58865,61.04895,269,9.70775,0.0,0.0,0.0,0.1531,1. FC Nürnberg,1.23992,0.23505,1.6302,1.22101,0.4613,0.00035,74077,8.0839,0.23505,16.20835,34.0,2018-01-24 21:23,
F95,4.0,4.0,11.0,1.67777,1.49391,1.14072,37.4902,6.1161,41.15725,47.27335,9707,9.69785,0.0,0.0,0.0,0.14815,Fortuna Düsseldorf,0.95686,0.1803,1.60647,0.96061,0.3786,0.0004,79413,8.40105,0.1803,15.9011,37.0,2018-01-24 21:23,
FUR,10.0,4.0,5.0,1.61955,1.43569,1.05796,36.6009,-10.46875,48.4599,37.99115,3070,15.5509,0.0,0.0,0.0,0.0019,SpVgg Greuther Fürth,0.87409,0.0003,1.30444,1.21006,0.0019,0.36125,74064,8.57255,0.0003,9.87655,19.0,2018-01-24 21:23,
HOL,3.0,7.0,9.0,1.63308,1.44922,1.32553,42.86578,16.6002,43.92905,60.52925,7884,7.80275,0.0,0.0,0.0,0.15225,Holstein Kiel,1.14167,0.2078,1.58144,1.13007,0.4283,0.00035,74074,11.23095,0.2078,14.9663,34.0,2018-01-24 21:23,
ERZ,8.0,5.0,6.0,1.84515,1.66128,0.93498,29.3235,-15.5918,49.03675,33.44495,3849,15.0356,0.0,0.0,0.0,0.0022,Erzgebirge Aue,0.75112,0.0004,1.22895,0.91417,0.00145,0.37665,74059,9.3572,0.0004,9.6072,23.0,2018-01-24 21:23,
FCH,8.0,4.0,7.0,1.83941,1.65555,1.19233,35.59405,-8.98535,55.1026,46.11725,6418,14.042,0.0,0.0,0.0,0.01465,1. FC Heidenheim 1846,1.00847,0.00355,1.53006,1.25027,0.01675,0.1127,78229,8.1902,0.00355,11.7678,25.0,2018-01-24 21:23,
DRES,7.0,5.0,6.0,1.72613,1.54227,1.23719,38.85648,-1.4183,49.1313,47.713,7017,12.5677,0.0,0.0,0.0,0.02915,Dynamo Dresden,1.05333,0.0075,1.44798,1.26029,0.03405,0.0803,79405,9.58675,0.0075,11.84555,23.0,2018-01-24 21:23,
SVS,7.0,4.0,8.0,1.52572,1.34186,1.04973,38.31971,5.568,35.407,40.975,6392,12.2372,0.0,0.0,0.0,0.0513,SV Sandhausen,0.86587,0.016,1.29943,0.99747,0.0641,0.0255,74085,8.6997,0.016,13.0631,28.0,2018-01-24 21:23,
STP,6.0,6.0,6.0,1.77321,1.58935,1.08171,34.19554,-14.80825,51.35685,36.5486,270,12.51585,0.0,0.0,0.0,0.0169,FC St. Pauli,0.89785,0.00325,1.46195,1.1378,0.01695,0.1425,74068,10.6726,0.00325,10.81155,24.0,2018-01-24 21:23,
FCK,10.0,6.0,2.0,1.70216,1.5183,0.95283,32.34211,-20.75705,50.9376,30.18055,130,16.6923,0.0,0.0,0.0,5e-05,1. FC Kaiserslautern,0.76896,0.0,0.08329,0.07099,5e-05,0.8222,74037,10.85035,0.0,6.45735,12.0,2018-01-24 21:23,
EBS,5.0,10.0,4.0,1.53499,1.35113,1.11403,39.7633,0.84695,38.94745,39.7944,3067,10.2391,0.0,0.0,0.0,0.01045,Eintracht Braunschweig,0.93017,0.0017,1.24543,1.17628,0.01065,0.14545,74075,14.5829,0.0017,9.178,22.0,2018-01-24 21:23,
FCU,6.0,6.0,7.0,1.77084,1.58698,1.40173,41.80557,10.616,47.9266,58.5426,598,10.68205,0.0,0.0,0.0,0.0883,1. FC Union Berlin,1.21787,0.03635,1.59004,1.33113,0.1273,0.0139,74058,10.0518,0.03635,13.26615,27.0,2018-01-24 21:23,
JAH,9.0,2.0,8.0,1.84723,1.66337,1.25358,36.88085,0.8584,48.2644,49.1228,11017,14.6404,0.0,0.0,0.0,0.0282,Jahn Regensburg,1.06972,0.0076,1.56614,1.27725,0.0358,0.05735,79423,6.2013,0.0076,13.1583,26.0,2018-01-24 21:23,
DSC,7.0,5.0,7.0,1.76625,1.58239,1.32706,40.17296,2.17495,49.5264,51.70135,2506,12.1673,0.0,0.0,0.0,0.0448,Arminia Bielefeld,1.1432,0.01395,1.5281,1.30624,0.0631,0.03495,74043,9.133,0.01395,12.6997,26.0,2018-01-24 21:23,
BOC,8.0,5.0,6.0,1.60195,1.41809,1.06494,37.133,-6.46595,41.64655,35.1806,121,13.5564,0.0,0.0,0.0,0.01035,VfL Bochum,0.88108,0.0018,1.29406,1.14618,0.0101,0.1528,74055,9.5417,0.0018,10.9019,23.0,2018-01-24 21:23,
ING,6.0,5.0,8.0,1.23001,1.04615,1.4809,55.65837,18.2589,33.6153,51.8742,6367,8.95775,0.0,0.0,0.0,0.1589,FC Ingolstadt 04,1.29703,0.24565,1.20541,1.26138,0.5216,0.0007,79434,9.05085,0.24565,15.9914,29.0,2018-01-24 21:23,
DRM,7.0,7.0,4.0,1.721,1.53714,1.33952,41.37595,-0.9732,52.3857,51.4125,3812,12.32625,0.0,0.0,0.0,0.01425,SV Darmstadt 98,1.15566,0.00255,1.40019,1.41113,0.01615,0.15585,74070,11.41785,0.00255,10.2559,19.0,2018-01-24 21:23,
MSV,6.0,5.0,8.0,1.65592,1.47205,1.23757,40.28859,1.96885,45.282,47.25085,3308,11.1221,0.0,0.0,0.0,0.0751,MSV Duisburg,1.05371,0.03625,1.47606,1.16951,0.1182,0.01105,74038,9.29285,0.03625,13.58505,29.0,2018-01-24 21:23,
NUR,5.0,3.0,10.0,1.65056,1.4667,1.43116,44.96467,17.41625,43.78285,61.1991,269,9.87905,0.0,0.0,0.0,0.1585,1. FC Nürnberg,1.2473,0.25825,1.62668,1.21225,0.51345,0.00045,74077,7.30445,0.25825,16.8165,33.0,2017-12-18 21:25,
F95,4.0,4.0,10.0,1.65602,1.47216,1.12024,37.42205,5.68085,40.79,46.47085,9707,9.9207,0.0,0.0,0.0,0.14735,Fortuna Düsseldorf,0.93638,0.11825,1.55272,0.96696,0.29005,0.0014,79413,8.72845,0.11825,15.35085,34.0,2017-12-18 21:25,
FUR,10.0,3.0,5.0,1.65892,1.47505,1.09707,36.79012,-10.6039,50.57765,39.97375,3070,15.967,0.0,0.0,0.0,0.00335,SpVgg Greuther Fürth,0.91321,0.00075,1.27797,1.25781,0.00355,0.34955,74064,7.758,0.00075,10.275,18.0,2017-12-18 21:25,
HOL,3.0,6.0,9.0,1.61061,1.42675,1.33077,43.46454,17.255,43.20125,60.45625,7884,8.02215,0.0,0.0,0.0,0.15935,Holstein Kiel,1.14691,0.21855,1.56899,1.1257,0.46095,0.00055,74074,10.48855,0.21855,15.4893,33.0,2017-12-18 21:25,
ERZ,7.0,5.0,6.0,1.81257,1.62871,0.92228,29.58018,-14.9836,48.20825,33.22465,3849,14.48365,0.0,0.0,0.0,0.00275,Erzgebirge Aue,0.73842,0.0006,1.435,1.03909,0.00285,0.3226,74059,9.6724,0.0006,9.84395,23.0,2017-12-18 21:25,
FCH,8.0,4.0,6.0,1.87424,1.69038,1.19006,34.89001,-11.41985,56.94675,45.5269,6418,14.48165,0.0,0.0,0.0,0.00915,1. FC Heidenheim 1846,1.0062,0.0016,1.52845,1.28392,0.0085,0.2026,78229,8.46375,0.0016,11.0546,22.0,2017-12-18 21:25,
DRES,7.0,5.0,6.0,1.72613,1.54227,1.23719,38.85648,-1.56955,49.3185,47.74895,7017,12.60175,0.0,0.0,0.0,0.02735,Dynamo Dresden,1.05333,0.0066,1.44411,1.2643,0.0321,0.0825,79405,9.57175,0.0066,11.8265,23.0,2017-12-18 21:25,
SVS,7.0,3.0,8.0,1.57951,1.39565,1.07124,37.75129,4.4383,37.803,42.2413,6392,12.9068,0.0,0.0,0.0,0.04995,SV Sandhausen,0.88738,0.01475,1.34516,1.03369,0.0609,0.03305,74085,7.87,0.01475,13.2232,27.0,2017-12-18 21:25,
STP,6.0,6.0,6.0,1.77321,1.58935,1.08171,34.19554,-14.76255,51.4707,36.70815,270,12.5149,0.0,0.0,0.0,0.01515,FC St. Pauli,0.89785,0.0025,1.45379,1.13358,0.0157,0.1486,74068,10.647,0.0025,10.8381,24.0,2017-12-18 21:25,
FCK,10.0,6.0,2.0,1.70216,1.5183,0.95283,32.34211,-20.88015,51.11985,30.2397,130,16.71455,0.0,0.0,0.0,0.0,1. FC Kaiserslautern,0.76896,0.0,0.00128,0.00058,0.0,0.82565,74037,10.8309,0.0,6.45455,12.0,2017-12-18 21:25,
EBS,4.0,10.0,4.0,1.53196,1.34809,1.13559,40.37131,3.13805,38.34045,41.4785,3067,9.52305,0.0,0.0,0.0,0.0201,Eintracht Braunschweig,0.95173,0.0039,1.2346,1.16534,0.0226,0.1066,74075,14.85705,0.0039,9.6199,22.0,2017-12-18 21:25,
FCU,6.0,5.0,7.0,1.77803,1.59417,1.38354,41.24362,9.8554,47.74895,57.60435,598,11.20255,0.0,0.0,0.0,0.08465,1. FC Union Berlin,1.19968,0.033,1.57722,1.32011,0.12215,0.0176,74058,9.3502,0.033,13.44725,26.0,2017-12-18 21:25,
JAH,9.0,1.0,8.0,1.85712,1.67325,1.24155,36.41298,-0.23095,48.4008,48.16985,11017,15.2595,0.0,0.0,0.0,0.03205,Jahn Regensburg,1.05769,0.0074,1.57223,1.26485,0.03545,0.0691,79423,5.4287,0.0074,13.3118,25.0,2017-12-18 21:25,
DSC,7.0,4.0,7.0,1.8299,1.64604,1.35777,39.62434,2.3737,51.47495,53.84865,2506,12.52995,0.0,0.0,0.0,0.05335,Arminia Bielefeld,1.17391,0.01825,1.59177,1.33591,0.07125,0.03905,74043,8.3462,0.01825,13.12385,25.0,2017-12-18 21:25,
BOC,7.0,5.0,6.0,1.55752,1.37366,1.09485,38.80451,-3.1383,40.30295,37.16465,121,12.5965,0.0,0.0,0.0,0.02285,VfL Bochum,0.91099,0.00425,1.27559,1.11356,0.02435,0.0945,74055,9.84595,0.00425,11.55755,23.0,2017-12-18 21:25,
ING,6.0,4.0,8.0,1.25707,1.0732,1.52876,56.08862,19.77865,34.76325,54.5419,6367,9.08495,0.0,0.0,0.0,0.153,FC Ingolstadt 04,1.34489,0.29475,1.25097,1.28928,0.5842,0.00035,79434,8.20025,0.29475,16.7148,28.0,2017-12-18 21:25,
DRM,7.0,7.0,4.0,1.721,1.53714,1.33952,41.37595,-1.0517,52.5332,51.4815,3812,12.3603,0.0,0.0,0.0,0.0138,SV Darmstadt 98,1.15566,0.0019,1.39959,1.42874,0.01615,0.16485,74070,11.4,0.0019,10.2397,19.0,2017-12-18 21:25,
MSV,6.0,5.0,7.0,1.70204,1.51818,1.20447,38.55392,-1.29565,47.27185,45.9762,3308,11.7755,0.0,0.0,0.0,0.0473,MSV Duisburg,1.02061,0.0147,1.46773,1.19105,0.06105,0.0388,74038,9.5874,0.0147,12.6371,26.0,2017-12-18 21:25,
NUR,5.0,2.0,10.0,1.6746,1.49074,1.44789,44.84261,17.71975,44.2101,61.92985,269,10.2013,0.0,0.0,0.0,0.1526,1. FC Nürnberg,1.26403,0.2727,1.6465,1.22141,0.52615,0.00055,74077,6.5598,0.2727,17.2389,32.0,2017-12-11 21:28,
F95,4.0,4.0,9.0,1.70541,1.52155,1.13222,36.73377,3.89995,42.76265,46.6626,9707,10.4634,0.0,0.0,0.0,0.11525,Fortuna Düsseldorf,0.94836,0.06795,1.53827,1.01809,0.1949,0.00525,79413,8.9796,0.06795,14.557,31.0,2017-12-11 21:28,
FUR,10.0,2.0,5.0,1.67845,1.49459,1.11404,36.82093,-10.51905,51.1638,40.64475,3070,16.30695,0.0,0.0,0.0,0.0046,SpVgg Greuther Fürth,0.93018,0.0006,1.29475,1.24549,0.00505,0.3196,74064,7.04165,0.0006,10.6514,17.0,2017-12-11 21:28,
HOL,2.0,6.0,9.0,1.54431,1.36045,1.3232,44.70815,20.0998,40.4366,60.5364,7884,7.169,0.0,0.0,0.0,0.15105,Holstein Kiel,1.13934,0.30265,1.53009,1.08544,0.5623,0.00035,74074,10.83835,0.30265,15.99265,33.0,2017-12-11 21:28,
ERZ,7.0,4.0,6.0,1.8233,1.63944,0.94555,29.96219,-14.8015,48.64,33.8385,3849,14.79015,0.0,0.0,0.0,0.0051,Erzgebirge Aue,0.76169,0.00085,1.41359,1.04766,0.00515,0.2942,74059,8.9447,0.00085,10.26515,22.0,2017-12-11 21:28,
FCH,8.0,3.0,6.0,1.91806,1.7342,1.19712,34.24913,-11.83045,57.74805,45.9176,6418,14.93685,0.0,0.0,0.0,0.01015,1. FC Heidenheim 1846,1.01326,0.0021,1.55488,1.31905,0.01195,0.1966,78229,7.71295,0.0021,11.3502,21.0,2017-12-11 21:28,
DRES,6.0,5.0,6.0,1.706,1.52214,1.27604,40.1859,1.4516,48.4253,49.8769,7017,11.7748,0.0,0.0,0.0,0.0465,Dynamo Dresden,1.09218,0.01485,1.45675,1.26779,0.06465,0.0517,79405,9.80135,0.01485,12.42385,23.0,2017-12-11 21:28,
SVS,7.0,3.0,7.0,1.57001,1.38615,1.02716,36.82316,1.63325,37.9448,39.57805,6392,13.43425,0.0,0.0,0.0,0.03105,SV Sandhausen,0.8433,0.0078,1.29438,1.02882,0.03555,0.06775,74085,8.2156,0.0078,12.35015,24.0,2017-12-11 21:28,
STP,6.0,6.0,5.0,1.76805,1.58419,1.0652,33.89058,-15.8647,51.4179,35.5532,270,12.87655,0.0,0.0,0.0,0.01025,FC St. Pauli,0.88134,0.00145,1.39162,1.13224,0.00955,0.2225,74068,10.97855,0.00145,10.1449,21.0,2017-12-11 21:28,
FCK,10.0,5.0,2.0,1.72313,1.53927,0.96722,32.31174,-21.2334,51.87995,30.64655,130,17.14465,0.0,0.0,0.0,5e-05,1. FC Kaiserslautern,0.78336,5e-05,0.09355,0.10784,0.0002,0.8051,74037,10.10805,5e-05,6.7473,11.0,2017-12-11 21:28,
EBS,3.0,10.0,4.0,1.54875,1.36488,1.1692,40.8548,4.91555,38.56005,43.4756,3067,8.73695,0.0,0.0,0.0,0.038,Eintracht Braunschweig,0.98534,0.00965,1.2897,1.17277,0.0485,0.0693,74075,15.0937,0.00965,10.16935,22.0,2017-12-11 21:28,
FCU,5.0,5.0,7.0,1.77307,1.58921,1.38396,41.35285,10.5081,47.40125,57.90935,598,10.66045,0.0,0.0,0.0,0.0979,1. FC Union Berlin,1.2001,0.05205,1.58269,1.29306,0.1647,0.0127,74058,9.6021,0.05205,13.73745,26.0,2017-12-11 21:28,
JAH,9.0,1.0,7.0,1.83813,1.65427,1.21361,36.11886,-1.3033,47.5801,46.2768,11017,15.612,0.0,0.0,0.0,0.0214,Jahn Regensburg,1.02975,0.0051,1.50175,1.25628,0.0238,0.116,79423,5.7415,0.0051,12.6465,22.0,2017-12-11 21:28,
DSC,6.0,4.0,7.0,1.78853,1.60466,1.34418,40.12682,3.5822,49.51445,53.09665,2506,11.80075,0.0,0.0,0.0,0.0722,Arminia Bielefeld,1.16032,0.02965,1.57122,1.29637,0.108,0.02865,74043,8.66925,0.02965,13.53,25.0,2017-12-11 21:28,
BOC,6.0,5.0,6.0,1.53347,1.34961,1.09161,39.22708,-1.96585,39.20475,37.2389,121,11.89525,0.0,0.0,0.0,0.0354,VfL Bochum,0.90775,0.009,1.26455,1.09008,0.04305,0.06535,74055,10.17015,0.009,11.9346,23.0,2017-12-11 21:28,
ING,6.0,4.0,7.0,1.2575,1.07364,1.52472,55.98764,19.0655,35.0511,54.1166,6367,9.3947,0.0,0.0,0.0,0.16085,FC Ingolstadt 04,1.34086,0.2128,1.21652,1.31543,0.4913,0.0016,79434,8.46095,0.2128,16.14435,25.0,2017-12-11 21:28,
DRM,7.0,6.0,4.0,1.74736,1.5635,1.3546,41.19252,-1.149,53.2325,52.0835,3812,12.7729,0.0,0.0,0.0,0.01725,SV Darmstadt 98,1.17074,0.0031,1.41405,1.43686,0.02015,0.1638,74070,10.65385,0.0031,10.57325,18.0,2017-12-11 21:28,
MSV,6.0,5.0,6.0,1.75663,1.57277,1.19059,37.14035,-4.20845,49.23565,45.0272,3308,12.3282,0.0,0.0,0.0,0.0304,MSV Duisburg,1.00672,0.00765,1.46055,1.19788,0.036,0.0775,74038,9.8297,0.00765,11.8421,23.0,2017-12-11 21:28,
NUR,5.0,2.0,9.0,1.71826,1.5344,1.44158,43.7896,14.96885,46.4488,61.41765,269,10.72735,0.0,0.0,0.0,0.143,1. FC Nürnberg,1.25772,0.17215,1.63253,1.26484,0.3835,0.00155,74077,6.81615,0.17215,16.4565,29.0,2017-12-04 21:24,
F95,3.0,4.0,9.0,1.69756,1.5137,1.16162,37.60583,6.5555,42.33675,48.89225,9707,9.7175,0.0,0.0,0.0,0.1271,Fortuna Düsseldorf,0.97776,0.10855,1.56025,1.02052,0.26135,0.0023,79413,9.17305,0.10855,15.10945,31.0,2017-12-04 21:24,
FUR,10.0,2.0,4.0,1.71141,1.52754,1.12988,36.55865,-11.3433,53.0391,41.6958,3070,16.6846,0.0,0.0,0.0,0.00305,SpVgg Greuther Fürth,0.94602,0.00045,1.32774,1.31205,0.00285,0.37505,74064,7.21765,0.00045,10.09775,14.0,2017-12-04 21:24,
HOL,2.0,5.0,9.0,1.61079,1.42693,1.34971,43.90867,19.54265,42.8923,62.43495,7884,7.7181,0.0,0.0,0.0,0.14695,Holstein Kiel,1.16584,0.2834,1.58107,1.11786,0.52475,0.00015,74074,10.0209,0.2834,16.261,32.0,2017-12-04 21:24,
ERZ,7.0,4.0,5.0,1.87156,1.6877,0.93869,28.95918,-16.95895,51.02065,34.0617,3849,15.4529,0.0,0.0,0.0,0.0019,Erzgebirge Aue,0.75483,0.0004,1.42864,1.10509,0.00265,0.3921,74059,9.10725,0.0004,9.43985,19.0,2017-12-04 21:24,
FCH,7.0,3.0,6.0,1.94449,1.76063,1.22023,34.30205,-11.05785,58.8167,47.75885,6418,14.37065,0.0,0.0,0.0,0.01685,1. FC Heidenheim 1846,1.03636,0.0033,1.56636,1.26844,0.0175,0.1426,78229,7.92225,0.0033,11.7071,21.0,2017-12-04 21:24,
DRES,6.0,5.0,5.0,1.7575,1.57364,1.28208,39.29459,-0.71935,51.13785,50.4185,7017,12.42875,0.0,0.0,0.0,0.02915,Dynamo Dresden,1.09821,0.00745,1.46226,1.3169,0.0348,0.08615,79405,9.99975,0.00745,11.5715,20.0,2017-12-04 21:24,
SVS,7.0,3.0,6.0,1.56642,1.38256,0.98701,35.86282,-1.10645,38.3518,37.24535,6392,13.93875,0.0,0.0,0.0,0.01605,SV Sandhausen,0.80315,0.00365,1.27307,1.0544,0.01935,0.1188,74085,8.5339,0.00365,11.52735,21.0,2017-12-04 21:24,
