code,current_losses,current_ties,current_wins,d_rating,global_d,global_o,global_rating,goal_diff,goals_against,goals_scored,id,losses,make_champs,make_europa,make_playoffs,make_pro_rel,name,o_rating,position_1,pro_rel_d,pro_rel_o,promoted,relegated,sdr_id,ties,win_league,wins,current_points,last_updated,group
CAN,17.0,7.0,10.0,1.17248,1.05226,1.24667,49.91336,-22.44465,50.0326,27.58795,2927,19.23085,0.0,0.0,0.0,0.01515,Caen,1.12645,0.0,1.26742,1.04051,0.0,0.00725,74445,7.979,0.0,10.79015,37.0,2018-04-25 18:38,
NCE,12.0,8.0,14.0,1.01528,0.89506,1.60498,62.11199,-1.1539,50.86045,49.70655,2502,13.7377,0.0,0.0,0.0,0.0,Nice,1.48476,0.0,0.00076,0.00111,0.0,0.0,74437,8.97735,0.0,15.28495,50.0,2018-04-25 18:38,
TRY,20.0,5.0,8.0,1.27085,1.15063,1.15462,45.24616,-26.7258,57.4663,30.7405,170,22.9154,0.0,0.0,0.0,0.2132,Troyes,1.0344,0.0,1.22094,1.06618,0.0,0.7814,74461,6.19855,0.0,8.88605,29.0,2018-04-15 20:56,
LYON,5.0,9.0,19.0,0.84881,0.72859,2.19663,76.7011,41.97235,40.1616,82.13395,167,5.74485,0.60965,0.0,0.0,0.0,Lyon,2.07641,0.0,0.00064,0.00156,0.0,0.0,74432,10.03875,0.0,22.2164,66.0,2018-04-15 20:56,
TOU,16.0,9.0,7.0,1.06625,0.94603,1.32423,54.44902,-15.23355,50.58005,35.3465,179,18.17225,0.0,0.0,0.0,0.14295,Toulouse,1.20401,0.0,1.1363,1.11304,0.0,0.1211,74439,10.78215,0.0,9.0456,30.0,2018-04-15 20:56,
STRA,15.0,10.0,8.0,1.3584,1.23818,1.42642,49.87749,-22.90255,65.93455,43.032,180,17.50835,0.0,0.0,0.0,0.10375,Strasbourg,1.3062,0.0,1.44409,1.21493,0.0,0.06995,74446,11.2913,0.0,9.20035,34.0,2018-04-15 20:56,
MNT,7.0,16.0,10.0,0.9036,0.78338,1.4198,60.88691,3.3322,33.92655,37.25875,274,8.67965,0.0,0.0,0.0,0.0,Montpellier,1.29958,0.0,0.00068,0.00097,0.0,0.0,74452,17.496,0.0,11.82435,46.0,2018-04-15 20:56,
LLE,18.0,8.0,7.0,1.26003,1.13981,1.31352,49.46871,-23.64965,60.7493,37.09965,166,20.43845,0.0,0.0,0.0,0.35955,Lille,1.1933,0.0,1.24694,1.18753,0.0,0.5324,74438,9.24515,0.0,8.3164,29.0,2018-04-15 20:56,
MON,5.0,7.0,21.0,1.05359,0.93337,2.27037,73.36249,42.0196,46.13935,88.15895,174,5.93365,0.904,0.0,0.0,0.0,AS Monaco,2.15016,0.0,0.00079,0.00161,0.0,0.0,74430,8.0788,0.0,23.98755,70.0,2018-04-15 20:56,
NAN,12.0,9.0,12.0,1.00646,0.88624,1.41009,58.00206,-4.4226,41.7554,37.3328,165,13.8712,0.0,0.0,0.0,0.0,Nantes,1.28987,0.0,0.00075,0.00097,0.0,0.0,74463,10.41125,0.0,13.71755,45.0,2018-04-15 20:56,
REN,12.0,8.0,13.0,0.96429,0.84407,1.49535,61.01662,1.3647,46.18505,47.54975,169,13.86615,0.0,0.0,0.0,0.0,Stade Rennes,1.37513,0.0,0.00072,0.00103,0.0,0.0,74434,9.29105,0.0,14.8428,47.0,2018-04-15 20:56,
AMI,16.0,7.0,10.0,1.20929,1.08907,1.19424,47.70623,-12.8645,46.4025,33.538,3335,18.88455,0.0,0.0,0.0,0.0085,Amiens,1.07402,0.0,1.3364,0.96024,0.0,0.00445,74450,8.02995,0.0,11.0855,37.0,2018-04-15 20:56,
ANG,12.0,13.0,8.0,0.98286,0.86264,1.49577,60.55253,-5.9875,49.96275,43.97525,7868,13.77105,0.0,0.0,0.0,0.0013,Angers,1.37555,0.0,0.94695,0.96241,0.0,0.0005,74464,14.4384,0.0,9.79055,37.0,2018-04-15 20:56,
PSG,2.0,3.0,28.0,0.67971,0.55949,3.14237,89.91248,90.2932,26.4073,116.7005,160,2.36775,1.0,0.0,0.0,0.0,Paris Saint-Germain,3.02215,1.0,0.00051,0.00227,0.0,0.0,74427,3.67935,1.0,31.9529,87.0,2018-04-15 20:56,
MTZ,20.0,7.0,6.0,1.45537,1.33515,1.41706,47.4802,-33.8801,70.90155,37.02145,177,22.0229,0.0,0.0,0.0,0.1273,Metz,1.29684,0.0,1.36337,1.38515,0.0,0.8723,74444,8.3663,0.0,7.6108,25.0,2018-04-15 20:56,
STE,11.0,10.0,12.0,1.03928,0.91906,1.57378,60.84612,-6.1364,50.64615,44.50975,178,12.61625,0.0,0.0,0.0,0.0,St Etienne,1.45356,0.0,0.00078,0.00109,0.0,0.0,74436,11.3099,0.0,14.07385,46.0,2018-04-15 20:56,
DIJ,13.0,9.0,11.0,1.32062,1.2004,1.61319,54.96939,-15.84465,68.4132,52.56855,3170,15.03985,0.0,0.0,0.0,5e-05,Dijon FCO,1.49297,0.0,0.10223,0.08595,0.0,0.0,74455,10.2769,0.0,12.68325,42.0,2018-04-15 20:56,
GUI,13.0,9.0,11.0,1.27082,1.1506,1.4131,51.59447,-15.3572,58.1843,42.8271,171,15.9575,0.0,0.0,0.0,0.0,Guingamp,1.29288,0.0,0.00095,0.00097,0.0,0.0,74451,10.065,0.0,11.9775,42.0,2018-04-15 20:56,
BOR,14.0,7.0,12.0,1.01764,0.89742,1.52269,60.26973,-4.33945,49.6931,45.35365,159,15.88405,0.0,0.0,0.0,0.0,Bordeaux,1.40247,0.0,0.00076,0.00105,0.0,0.0,74428,8.2956,0.0,13.82035,43.0,2018-04-15 20:56,
MRS,5.0,9.0,19.0,0.87846,0.75825,2.18603,75.8885,32.82825,44.0319,76.86015,176,5.7767,0.48635,0.0,0.0,0.0,Marseille,2.06581,0.0,0.00066,0.00155,0.0,0.0,74431,10.0503,0.0,22.173,66.0,2018-04-15 20:56,
CAN,17.0,5.0,10.0,1.21259,1.09237,1.31863,50.71965,-22.56435,51.73375,29.1694,2927,19.9584,0.0,0.0,0.0,0.0434,Caen,1.19841,0.0,1.33201,1.08864,0.0,0.02955,74445,6.5174,0.0,11.5242,35.0,2018-04-15 20:56,
NCE,12.0,8.0,13.0,1.04773,0.92751,1.60826,61.37749,-1.902,51.82965,49.92765,2502,14.02335,0.0,0.0,0.0,0.0,Nice,1.48804,0.0,0.00079,0.00112,0.0,0.0,74437,9.2733,0.0,14.70335,47.0,2018-04-15 20:56,
TRY,19.0,5.0,8.0,1.25432,1.1341,1.10145,44.254,-26.7687,56.04095,29.27225,170,22.5353,0.0,0.0,0.0,0.2586,Troyes,0.98124,0.0,1.21372,1.00056,0.0,0.72755,74461,6.4518,0.0,9.0129,29.0,2018-04-08 20:58,
LYON,5.0,9.0,18.0,0.86812,0.7479,2.17431,75.94083,40.65065,40.68625,81.3369,167,5.8166,0.63365,0.0,0.0,0.0,Lyon,2.05409,0.0,0.00065,0.00154,0.0,0.0,74432,10.20175,0.0,21.98165,63.0,2018-04-08 20:58,
TOU,16.0,9.0,7.0,1.06625,0.94603,1.32423,54.44902,-15.2846,50.5052,35.2206,179,18.1844,0.0,0.0,0.0,0.1798,Toulouse,1.20401,0.0,1.12171,1.12009,0.0,0.1449,74439,10.7895,0.0,9.0261,30.0,2018-04-08 20:58,
STRA,14.0,10.0,8.0,1.39083,1.27061,1.47689,50.30846,-21.94715,66.5454,44.59825,180,16.8927,0.0,0.0,0.0,0.0844,Strasbourg,1.35667,0.0,1.49855,1.24425,0.0,0.05455,74446,11.53605,0.0,9.57125,34.0,2018-04-08 20:58,
MNT,6.0,16.0,10.0,0.84219,0.72197,1.40386,62.1493,6.12485,31.29135,37.4162,274,7.79445,0.0,0.0,0.0,0.0,Montpellier,1.28364,0.0,0.00063,0.00096,0.0,0.0,74452,17.85165,0.0,12.3539,46.0,2018-04-08 20:58,
LLE,18.0,7.0,7.0,1.24636,1.12614,1.29733,49.3966,-23.1579,59.5844,36.4265,166,20.69935,0.0,0.0,0.0,0.3679,Lille,1.17711,0.0,1.24089,1.16233,0.0,0.48325,74438,8.52595,0.0,8.7747,28.0,2018-04-08 20:58,
MON,4.0,7.0,21.0,0.99638,0.87616,2.2609,74.44849,46.50165,41.488,87.98965,174,5.6175,0.9527,0.0,0.0,0.0,AS Monaco,2.14068,0.0,0.00075,0.00161,0.0,0.0,74430,8.24385,0.0,24.13865,70.0,2018-04-08 20:58,
NAN,12.0,8.0,12.0,1.00246,0.88224,1.43235,58.6186,-3.82595,41.7556,37.92965,165,14.09425,0.0,0.0,0.0,0.0,Nantes,1.31213,0.0,0.00075,0.00098,0.0,0.0,74463,9.6992,0.0,14.20655,44.0,2018-04-08 20:58,
REN,11.0,8.0,13.0,0.92317,0.80295,1.52033,62.62139,3.7715,44.60795,48.37945,169,12.9522,0.0,0.0,0.0,0.0,Stade Rennes,1.40011,0.0,0.00069,0.00105,0.0,0.0,74434,9.53185,0.0,15.51595,47.0,2018-04-08 20:58,
AMI,15.0,7.0,10.0,1.19434,1.07412,1.21666,48.63187,-11.19445,45.28415,34.0897,3335,18.59705,0.0,0.0,0.0,0.00955,Amiens,1.09644,0.0,1.34981,0.97695,0.0,0.0052,74450,8.19875,0.0,11.2042,37.0,2018-04-08 20:58,
ANG,12.0,12.0,8.0,0.97921,0.859,1.51518,61.07512,-5.3311,49.7679,44.4368,7868,13.9725,0.0,0.0,0.0,0.0023,Angers,1.39496,0.0,1.10213,1.13831,0.0,0.0008,74464,13.72685,0.0,10.30065,36.0,2018-04-08 20:58,
PSG,2.0,3.0,27.0,0.6754,0.55518,3.01483,89.01973,85.32675,26.32025,111.647,160,2.50025,1.0,0.0,0.0,0.0,Paris Saint-Germain,2.89461,1.0,0.00051,0.00217,0.0,0.0,74427,3.8937,1.0,31.60605,84.0,2018-04-08 20:58,
MTZ,20.0,7.0,5.0,1.48139,1.36117,1.36689,45.73089,-36.4071,71.84145,35.43435,177,22.7578,0.0,0.0,0.0,0.0416,Metz,1.24667,0.0,1.33407,1.40016,0.0,0.9624,74444,8.5937,0.0,6.6485,22.0,2018-04-08 20:58,
STE,11.0,10.0,11.0,1.08248,0.96226,1.60784,60.51395,-7.23805,52.0958,44.85775,178,13.01325,0.0,0.0,0.0,0.0,St Etienne,1.48762,0.0,0.00081,0.00112,0.0,0.0,74436,11.5729,0.0,13.41385,43.0,2018-04-08 20:58,
DIJ,13.0,8.0,11.0,1.34325,1.22303,1.60793,54.3342,-16.49725,69.0221,52.52485,3170,15.56015,0.0,0.0,0.0,0.0001,Dijon FCO,1.48771,0.0,0.21705,0.1758,0.0,5e-05,74455,9.5475,0.0,12.89235,41.0,2018-04-08 20:58,
GUI,13.0,8.0,11.0,1.25392,1.1337,1.39918,51.66514,-15.45265,57.12975,41.6771,171,16.35765,0.0,0.0,0.0,5e-05,Guingamp,1.27896,0.0,0.09045,0.08227,0.0,0.0,74451,9.3805,0.0,12.26185,41.0,2018-04-08 20:58,
BOR,14.0,7.0,11.0,1.00413,0.88392,1.44016,58.75505,-6.86865,49.6819,42.81325,159,16.3536,0.0,0.0,0.0,0.0,Bordeaux,1.31994,0.0,0.00075,0.00099,0.0,0.0,74428,8.64315,0.0,13.00325,40.0,2018-04-08 20:58,
MRS,5.0,9.0,18.0,0.82303,0.70281,2.07347,75.40652,32.33205,42.60235,74.9344,176,5.9681,0.41365,0.0,0.0,0.0,Marseille,1.95325,0.0,0.00062,0.00146,0.0,0.0,74431,10.35205,0.0,21.67985,63.0,2018-04-08 20:58,
CAN,17.0,5.0,10.0,1.21259,1.09237,1.31863,50.71965,-22.32275,51.48455,29.1618,2927,19.90425,0.0,0.0,0.0,0.0557,Caen,1.19841,0.0,1.32518,1.08327,0.0,0.03845,74445,6.5435,0.0,11.55225,35.0,2018-04-08 20:58,
NCE,12.0,7.0,13.0,1.06383,0.94361,1.60341,60.87709,-2.41115,52.1852,49.77405,2502,14.497,0.0,0.0,0.0,0.0,Nice,1.48319,0.0,0.0008,0.00111,0.0,0.0,74437,8.5791,0.0,14.9239,46.0,2018-04-08 20:58,
TRY,18.0,5.0,8.0,1.18184,1.06162,1.12849,46.67049,-22.53005,52.8528,30.32275,170,21.84035,0.0,0.0,0.0,0.25005,Troyes,1.00827,0.0,1.15115,1.00914,0.0,0.62265,74461,6.826,0.0,9.33365,29.0,2018-04-04 18:37,
LYON,5.0,9.0,17.0,0.90479,0.78457,2.11479,74.19869,35.962,42.091,78.053,167,6.09435,0.4346,0.0,0.0,0.0,Lyon,1.99457,0.0,0.00068,0.0015,0.0,0.0,74432,10.4648,0.0,21.44085,60.0,2018-04-04 18:37,
TOU,15.0,9.0,7.0,1.06911,0.94889,1.36889,55.44855,-13.5669,50.51495,36.94805,179,17.38345,0.0,0.0,0.0,0.1164,Toulouse,1.24867,0.0,1.14922,1.13896,0.0,0.10285,74439,11.04335,0.0,9.5732,30.0,2018-04-04 18:37,
STRA,14.0,9.0,8.0,1.43185,1.31163,1.46451,49.10205,-23.0387,67.5223,44.4836,180,17.52195,0.0,0.0,0.0,0.1423,Strasbourg,1.34429,0.0,1.5185,1.24533,0.0,0.13005,74446,10.75135,0.0,9.7267,33.0,2018-04-04 18:37,
MNT,6.0,15.0,10.0,0.87516,0.75494,1.43192,61.91046,5.00385,33.1927,38.19655,274,8.4372,0.0,0.0,0.0,0.0,Montpellier,1.3117,0.0,0.00066,0.00098,0.0,0.0,74452,17.08115,0.0,12.48165,45.0,2018-04-04 18:37,
LLE,17.0,7.0,7.0,1.22659,1.10637,1.29106,49.71203,-22.78465,58.9641,36.17945,166,20.19255,0.0,0.0,0.0,0.2743,Lille,1.17084,0.0,1.21799,1.1503,0.0,0.4857,74438,8.8197,0.0,8.98775,28.0,2018-04-04 18:37,
MON,4.0,7.0,20.0,1.00207,0.88185,2.30193,74.94529,46.77445,41.30635,88.0808,174,5.7517,0.93125,0.0,0.0,0.0,AS Monaco,2.18171,5e-05,0.00075,0.00164,0.0,0.0,74430,8.4309,5e-05,23.8174,67.0,2018-04-04 18:37,
NAN,11.0,8.0,12.0,1.02611,0.90589,1.4392,58.17542,-3.92915,41.89475,37.9656,165,13.75095,0.0,0.0,0.0,0.0,Nantes,1.31898,0.0,0.00077,0.00099,0.0,0.0,74463,9.8721,0.0,14.37695,44.0,2018-04-04 18:37,
REN,11.0,7.0,13.0,0.94317,0.82295,1.52504,62.21057,3.26455,45.16975,48.4343,169,13.42595,0.0,0.0,0.0,0.0,Stade Rennes,1.40482,0.0,0.00071,0.00105,0.0,0.0,74434,8.804,0.0,15.77005,46.0,2018-04-04 18:37,
AMI,15.0,7.0,9.0,1.20474,1.08452,1.16077,46.95888,-14.5294,46.4485,31.9191,3335,18.9942,0.0,0.0,0.0,0.09815,Amiens,1.04055,0.0,1.3029,0.93533,0.0,0.07775,74450,8.4954,0.0,10.5104,34.0,2018-04-04 18:37,
ANG,12.0,11.0,8.0,0.96928,0.84906,1.55629,62.22378,-4.19105,49.7157,45.52465,7868,14.11155,0.0,0.0,0.0,0.00475,Angers,1.43607,0.0,1.17622,1.19575,0.0,0.0025,74464,12.93235,0.0,10.9561,35.0,2018-04-04 18:37,
PSG,2.0,2.0,27.0,0.64176,0.52154,3.08425,90.04533,87.4419,25.9618,113.4037,160,2.5797,1.0,0.0,0.0,0.0,Paris Saint-Germain,2.96403,0.99995,0.00048,0.00222,0.0,0.0,74427,3.021,0.99995,32.3993,83.0,2018-04-04 18:37,
MTZ,19.0,7.0,5.0,1.43498,1.31476,1.41337,47.84616,-31.7008,68.49545,36.79465,177,22.1783,0.0,0.0,0.0,0.0506,Metz,1.29315,0.0,1.29855,1.43393,0.0,0.9374,74444,8.85185,0.0,6.96985,22.0,2018-04-04 18:37,
STE,11.0,9.0,11.0,1.11536,0.99514,1.55185,58.49198,-9.22375,53.7685,44.54475,178,13.8075,0.0,0.0,0.0,0.0,St Etienne,1.43163,0.0,0.00084,0.00107,0.0,0.0,74436,10.7564,0.0,13.4361,42.0,2018-04-04 18:37,
DIJ,13.0,8.0,10.0,1.39146,1.27124,1.61153,53.31647,-17.9709,70.644,52.6731,3170,16.0454,0.0,0.0,0.0,0.0031,Dijon FCO,1.49131,0.0,1.60587,1.3054,0.0,0.00185,74455,9.7963,0.0,12.1583,38.0,2018-04-04 18:37,
GUI,13.0,8.0,10.0,1.28577,1.16555,1.32571,49.16112,-19.77615,58.436,38.65985,171,16.7466,0.0,0.0,0.0,0.00985,Guingamp,1.20549,0.0,1.4571,1.06493,0.0,0.006,74451,9.64925,0.0,11.60415,38.0,2018-04-04 18:37,
BOR,14.0,7.0,10.0,0.99849,0.87827,1.41958,58.42541,-7.42985,49.48395,42.0541,159,16.5909,0.0,0.0,0.0,0.0018,Bordeaux,1.29936,0.0,1.12708,1.03197,0.0,0.00095,74428,8.93795,0.0,12.47115,37.0,2018-04-04 18:37,
MRS,5.0,8.0,18.0,0.86536,0.74514,2.16777,75.90327,33.54275,43.5417,77.08445,176,6.1232,0.63415,0.0,0.0,0.0,Marseille,2.04755,0.0,0.00065,0.00154,0.0,0.0,74431,9.55665,0.0,22.32015,62.0,2018-04-04 18:37,
CAN,16.0,5.0,10.0,1.15275,1.03253,1.32905,52.42028,-19.3614,49.39635,30.03495,2927,19.26015,0.0,0.0,0.0,0.0487,Caen,1.20883,0.0,1.28223,1.08876,0.0,0.0397,74445,6.8793,0.0,11.86055,35.0,2018-04-04 18:37,
NCE,12.0,6.0,13.0,1.06772,0.9475,1.63103,61.36967,-1.95675,52.3169,50.36015,2502,14.766,0.0,0.0,0.0,0.0,Nice,1.51081,0.0,0.0008,0.00113,0.0,0.0,74437,7.8263,0.0,15.4077,45.0,2018-04-04 18:37,
TRY,17.0,5.0,8.0,1.15082,1.0306,1.15952,48.22587,-19.9242,51.5012,31.577,170,21.0424,0.0,0.0,0.0,0.2235,Troyes,1.0393,0.0,1.14144,1.01516,0.0,0.4846,74461,7.1982,0.0,9.7594,29.0,2018-03-18 22:00,
LYON,5.0,9.0,16.0,0.93021,0.80999,2.09501,73.30658,34.61245,43.0041,77.61655,167,6.29985,0.4341,0.0,0.0,0.0,Lyon,1.97479,0.0,0.0007,0.00148,0.0,0.0,74432,10.7338,0.0,20.96635,57.0,2018-03-18 22:00,
TOU,14.0,9.0,7.0,1.05652,0.9363,1.40032,56.5064,-12.45175,50.2618,37.81005,179,16.96805,0.0,0.0,0.0,0.1015,Toulouse,1.2801,0.0,1.13909,1.15899,0.0,0.1091,74439,11.2766,0.0,9.75535,30.0,2018-03-18 22:00,
STRA,14.0,8.0,8.0,1.40346,1.28324,1.45369,49.489,-22.2029,66.3608,44.1579,180,17.69275,0.0,0.0,0.0,0.11205,Strasbourg,1.33348,0.0,1.49944,1.22974,0.0,0.14185,74446,10.04715,0.0,10.2601,32.0,2018-03-18 22:00,
MNT,6.0,15.0,9.0,0.86999,0.74977,1.35119,60.18561,2.505,33.01655,35.52155,274,8.866,0.0,0.0,0.0,0.0,Montpellier,1.23097,0.0,0.00065,0.00092,0.0,0.0,74452,17.4828,0.0,11.6512,42.0,2018-03-18 22:00,
LLE,16.0,7.0,7.0,1.20971,1.08949,1.33113,51.09156,-20.61385,58.39755,37.7837,166,19.27205,0.0,0.0,0.0,0.19485,Lille,1.21091,0.0,1.23083,1.15406,0.0,0.3397,74438,9.13185,0.0,9.5961,28.0,2018-03-18 22:00,
MON,4.0,6.0,20.0,0.99258,0.87236,2.34245,75.74396,47.33555,41.37905,88.7146,174,6.01875,0.9596,0.0,0.0,0.0,AS Monaco,2.22223,0.0,0.00074,0.00167,0.0,0.0,74430,7.70025,0.0,24.281,66.0,2018-03-18 22:00,
NAN,10.0,8.0,12.0,0.94508,0.82486,1.45564,60.62127,0.45665,39.0279,39.48455,165,12.7517,0.0,0.0,0.0,0.0,Nantes,1.33542,0.0,0.00071,0.001,0.0,0.0,74463,10.20565,0.0,15.04265,44.0,2018-03-18 22:00,
REN,11.0,6.0,13.0,0.9653,0.84509,1.51308,61.3829,2.6614,45.8733,48.5347,169,13.91585,0.0,0.0,0.0,0.0,Stade Rennes,1.39286,0.0,0.00072,0.00104,0.0,0.0,74434,8.0739,0.0,16.01025,45.0,2018-03-18 22:00,
AMI,15.0,7.0,8.0,1.24559,1.12537,1.14566,45.60455,-16.558,48.06995,31.51195,3335,19.5671,0.0,0.0,0.0,0.2203,Amiens,1.02544,0.0,1.27708,0.96303,0.0,0.33975,74450,8.7894,0.0,9.6435,31.0,2018-03-18 22:00,
ANG,12.0,11.0,8.0,0.96928,0.84906,1.55629,62.22378,-4.25555,49.6929,45.43735,7868,14.12385,0.0,0.0,0.0,0.00705,Angers,1.43607,0.0,1.14843,1.22545,0.0,0.0048,74464,12.94215,0.0,10.934,35.0,2018-03-18 22:00,
PSG,2.0,2.0,27.0,0.64176,0.52154,3.08425,90.04533,87.48585,25.8686,113.35445,160,2.5714,1.0,0.0,0.0,0.0,Paris Saint-Germain,2.96403,1.0,0.00048,0.00222,0.0,0.0,74427,3.0179,1.0,32.4107,83.0,2018-03-18 22:00,
MTZ,19.0,6.0,5.0,1.42365,1.30343,1.38697,47.47881,-32.2892,68.06545,35.77625,177,22.67765,0.0,0.0,0.0,0.0407,Metz,1.26675,0.0,1.27359,1.42143,0.0,0.9387,74444,8.1091,0.0,7.21325,21.0,2018-03-18 22:00,
STE,11.0,9.0,10.0,1.13,1.00978,1.44994,55.83477,-13.7133,55.2747,41.5614,178,14.46725,0.0,0.0,0.0,0.00145,St Etienne,1.32972,0.0,1.16605,0.91633,0.0,0.0009,74436,11.0991,0.0,12.43365,39.0,2018-03-18 22:00,
DIJ,12.0,8.0,10.0,1.37356,1.25334,1.63517,54.23814,-16.61065,69.57835,52.9677,3170,15.56705,0.0,0.0,0.0,0.0046,Dijon FCO,1.51495,0.0,1.6123,1.28324,0.0,0.00275,74455,10.0198,0.0,12.41315,38.0,2018-03-18 22:00,
GUI,13.0,8.0,9.0,1.26838,1.14816,1.30828,49.14503,-20.97385,58.5526,37.57875,171,17.145,0.0,0.0,0.0,0.0604,Guingamp,1.18806,0.0,1.39503,1.0506,0.0,0.0578,74451,9.95145,0.0,10.90355,35.0,2018-03-18 22:00,
BOR,13.0,7.0,10.0,0.98312,0.8629,1.40206,58.41301,-6.3976,48.3756,41.978,159,15.9115,0.0,0.0,0.0,0.00235,Bordeaux,1.28184,0.0,1.20601,1.04329,0.0,0.0013,74428,9.28325,0.0,12.80525,37.0,2018-03-18 22:00,
MRS,5.0,8.0,17.0,0.88174,0.76152,2.14382,75.17148,31.9919,43.8335,75.8254,176,6.38965,0.6063,0.0,0.0,0.0,Marseille,2.0236,0.0,0.00066,0.00152,0.0,0.0,74431,9.8077,0.0,21.80265,59.0,2018-03-18 22:00,
CAN,15.0,5.0,10.0,1.07893,0.95871,1.32266,54.09277,-16.7354,46.6704,29.935,2927,18.42695,0.0,0.0,0.0,0.03125,Caen,1.20245,0.0,1.2382,1.05368,0.0,0.02505,74445,7.2739,0.0,12.29915,35.0,2018-03-18 22:00,
NCE,12.0,6.0,12.0,1.09994,0.97972,1.5941,59.79137,-4.32255,53.516,49.19345,2502,15.1708,0.0,0.0,0.0,0.0,Nice,1.47389,0.0,0.00082,0.00111,0.0,0.0,74437,8.16485,0.0,14.66435,42.0,2018-03-18 22:00,
TRY,17.0,4.0,8.0,1.15262,1.0324,1.13434,47.52857,-20.44595,51.52285,31.0769,170,21.50545,0.0,0.0,0.0,0.22045,Troyes,1.01412,0.0,1.1391,0.99654,0.0,0.51375,74461,6.55635,0.0,9.9382,28.0,2018-03-14 17:52,
LYON,5.0,9.0,15.0,0.89038,0.77016,1.99449,72.56295,32.48665,42.2466,74.73325,167,6.81695,0.2217,0.0,0.0,0.0,Lyon,1.87427,0.0,0.00067,0.00141,0.0,0.0,74432,11.0928,0.0,20.09025,54.0,2018-03-14 17:52,
TOU,14.0,8.0,7.0,1.02492,0.9047,1.38442,56.93205,-11.5408,48.75745,37.21665,179,17.1224,0.0,0.0,0.0,0.0907,Toulouse,1.26421,0.0,1.12065,1.12578,0.0,0.0888,74439,10.5459,0.0,10.3317,29.0,2018-03-14 17:52,
STRA,14.0,7.0,8.0,1.3865,1.26628,1.41663,49.01007,-22.84985,65.5847,42.73485,180,18.21585,0.0,0.0,0.0,0.13275,Strasbourg,1.29642,0.0,1.46656,1.18589,0.0,0.1763,74446,9.3328,0.0,10.45135,31.0,2018-03-14 17:52,
MNT,6.0,14.0,9.0,0.82633,0.70611,1.32608,60.7675,3.4728,31.3822,34.855,274,8.9744,0.0,0.0,0.0,0.0,Montpellier,1.20586,0.0,0.00062,0.0009,0.0,0.0,74452,16.78825,0.0,12.23735,41.0,2018-03-14 17:52,
LLE,15.0,7.0,7.0,1.2301,1.10988,1.31085,50.11234,-21.9395,59.0323,37.0928,166,19.14715,0.0,0.0,0.0,0.20625,Lille,1.19063,0.0,1.2534,1.1299,0.0,0.35595,74438,9.28855,0.0,9.5643,28.0,2018-03-14 17:52,
MON,4.0,6.0,19.0,0.97482,0.8546,2.37458,76.578,48.7074,40.7614,89.4688,174,6.00525,0.9676,0.0,0.0,0.0,AS Monaco,2.25436,0.0003,0.00073,0.00169,0.0,0.0,74430,7.8296,0.0003,24.16515,63.0,2018-03-14 17:52,
NAN,10.0,7.0,12.0,0.95585,0.83563,1.46172,60.48063,0.748,38.9944,39.7424,165,13.02605,0.0,0.0,0.0,0.0,Nantes,1.3415,0.0,0.00072,0.00101,0.0,0.0,74463,9.5063,0.0,15.46765,43.0,2018-03-14 17:52,
REN,11.0,6.0,12.0,1.01374,0.89353,1.48706,59.57469,-0.4334,47.53655,47.10315,169,14.5148,0.0,0.0,0.0,0.0,Stade Rennes,1.36684,0.0,0.00076,0.00103,0.0,0.0,74434,8.37705,0.0,15.10815,42.0,2018-03-14 17:52,
AMI,15.0,6.0,8.0,1.21714,1.09692,1.14733,46.31788,-15.8857,47.4507,31.565,3335,19.7494,0.0,0.0,0.0,0.1882,Amiens,1.02711,0.0,1.25374,0.95291,0.0,0.2998,74450,8.15005,0.0,10.10055,30.0,2018-03-14 17:52,
ANG,12.0,11.0,7.0,0.98755,0.86733,1.50896,60.72625,-7.1495,50.49655,43.34705,7868,14.42995,0.0,0.0,0.0,0.0282,Angers,1.38874,0.0,1.13621,1.18915,0.0,0.0203,74464,13.25685,0.0,10.3132,32.0,2018-03-14 17:52,
PSG,2.0,2.0,26.0,0.64351,0.52329,3.0921,90.07623,87.70085,26.00835,113.7092,160,2.7344,1.0,0.0,0.0,0.0,Paris Saint-Germain,2.97188,0.9997,0.00048,0.00223,0.0,0.0,74427,3.2322,0.9997,32.0334,80.0,2018-03-14 17:52,
MTZ,19.0,5.0,5.0,1.43001,1.30979,1.40007,47.64515,-32.33325,68.2323,35.89905,177,23.0364,0.0,0.0,0.0,0.0504,Metz,1.27985,0.0,1.28377,1.42779,0.0,0.92095,74444,7.43195,0.0,7.53165,20.0,2018-03-14 17:52,
STE,11.0,9.0,9.0,1.15784,1.03762,1.44971,55.14958,-15.55405,56.4818,40.92775,178,14.7947,0.0,0.0,0.0,0.0083,St Etienne,1.32949,0.0,1.35521,1.09775,0.0,0.00635,74436,11.3496,0.0,11.8557,36.0,2018-03-14 17:52,
DIJ,12.0,7.0,10.0,1.34643,1.22621,1.57164,53.4601,-17.57405,68.70125,51.1272,3170,16.1565,0.0,0.0,0.0,0.00945,Dijon FCO,1.45142,0.0,1.58642,1.23972,0.0,0.00725,74455,9.33345,0.0,12.51005,37.0,2018-03-14 17:52,
