code,current_losses,current_ties,current_wins,d_rating,d_rating_third,global_d,global_o,global_rating,goal_diff,group,group_1,group_2,group_3,group_4,id,losses,make_final,make_quarters,make_round_of_16,make_semis,name,o_rating,o_rating_third,sdr_id,ties,win_league,wins,current_points,last_updated
MON,1.0,1.0,0.0,0.95299,0.95704,0.83277,2.44191,77.96161,-1.4668,G,0.17785,0.22835,0.28495,0.30885,174,2.20675,0.0142,0.1469,0.4062,0.04805,AS Monaco,2.32169,2.30043,74430,1.94795,0.006,1.8453,1.0,2017-10-14 20:44
QBG,2.0,0.0,0.0,0.79526,0.67044,1.41765,1.14234,39.08078,-14.9733,C,0.0,0.00015,0.0055,0.99435,10414,5.2965,0.0,0.0001,0.00015,5e-05,FK Qarabag,1.76474,1.86588,89793,0.57335,0.0,0.13015,0.0,2017-10-14 20:44
MNC,0.0,0.0,2.0,0.66469,0.7264,0.48953,3.08425,90.51141,9.9145,F,0.76765,0.18745,0.04415,0.00075,382,0.87005,0.203,0.64485,0.9551,0.37705,Manchester City,2.90909,2.7432,73608,0.79965,0.104,4.3303,6.0,2017-10-14 20:44
RBL,1.0,1.0,0.0,1.06637,1.05922,0.74785,2.23492,76.84144,-1.3733,G,0.1223,0.1986,0.2733,0.4058,11420,2.38405,0.0131,0.1192,0.3209,0.03935,RB Leipzig,1.9164,1.91594,91099,1.9681,0.00545,1.64785,1.0,2017-10-14 20:44
ATL,1.0,1.0,0.0,0.78515,0.80897,0.40405,2.11867,82.85087,3.3442,C,0.1162,0.38665,0.4919,0.00525,1068,1.72645,0.04355,0.2463,0.50285,0.1073,Atletico Madrid,1.73758,1.69473,74010,1.81365,0.0185,2.4599,1.0,2017-10-14 20:44
POR,1.0,0.0,1.0,0.67052,0.69082,0.70392,2.15219,76.58757,1.68325,G,0.3123,0.27805,0.2287,0.18095,437,2.31925,0.0192,0.21315,0.59035,0.0664,FC Porto,2.18559,2.14067,74329,1.0454,0.00755,2.63535,3.0,2017-10-14 20:44
OLY,2.0,0.0,0.0,0.73608,0.67761,0.96339,1.66309,61.65656,-8.6216,D,0.00015,0.00655,0.08575,0.90755,435,4.7312,0.0,0.00125,0.0067,0.00015,Olympiacos,1.8904,1.98227,74236,0.798,0.0,0.4708,0.0,2017-10-14 20:44
BEN,2.0,0.0,0.0,0.80347,0.77001,0.83687,1.97853,70.7316,-7.40365,A,0.0136,0.0614,0.2402,0.6848,1929,3.82275,0.0017,0.0204,0.075,0.0054,Benfica,2.01193,2.06642,74332,1.0134,0.00055,1.16385,0.0,2017-10-14 20:44
CSKA,1.0,0.0,1.0,0.73557,0.75893,0.62013,1.66668,70.36446,-1.7912,A,0.0612,0.57415,0.27465,0.09,1963,2.3891,0.0078,0.15075,0.63535,0.03555,CSKA Moscow,1.55124,1.49756,74347,1.09725,0.00235,2.51365,3.0,2017-10-14 20:44
CEL,1.0,0.0,1.0,0.68453,0.68263,1.22597,2.01572,62.5716,-7.82625,B,0.0013,0.0457,0.8189,0.1341,256,3.7107,0.0002,0.00735,0.047,0.0013,Celtic,2.55716,2.5482,73714,0.6203,5e-05,1.669,3.0,2017-10-14 20:44
ROM,0.0,1.0,1.0,0.8453,0.87642,0.72276,2.43996,80.17174,2.48585,C,0.2325,0.3799,0.3872,0.0004,104,1.3464,0.0331,0.25845,0.6124,0.09965,AS Roma,2.31742,2.25654,73831,1.8431,0.0132,2.8105,4.0,2017-10-14 20:44
NAP,1.0,0.0,1.0,0.72728,0.75288,0.60474,2.77522,86.13135,2.4878,F,0.1857,0.47465,0.3091,0.03055,114,2.23555,0.08155,0.3527,0.66035,0.1743,Napoli,2.65268,2.56482,73848,0.89725,0.0373,2.8672,3.0,2017-10-14 20:44
BAR,0.0,0.0,2.0,0.74254,0.81743,0.36144,3.44385,94.20643,10.63985,D,0.92845,0.06925,0.00215,0.00015,83,0.46165,0.3726,0.80185,0.9977,0.5749,Barcelona,3.06275,2.76357,74014,0.62025,0.2069,4.9181,6.0,2017-10-14 20:44
NIC,2.0,0.0,0.0,0.57768,0.49477,1.19419,1.50538,52.70886,-13.40475,H,0.0,0.00035,0.0349,0.96475,2497,5.17755,0.0,0.0,0.00035,0.0,Apoel Nicosia,2.12188,2.19584,72948,0.60705,0.0,0.2154,0.0,2017-10-14 20:44
JUV,1.0,0.0,1.0,0.63483,0.67381,0.51229,2.62189,86.29133,1.29865,D,0.06715,0.72555,0.1952,0.0121,111,1.9701,0.0946,0.42275,0.7927,0.2111,Juventus,2.49935,2.38077,73847,1.005,0.0465,3.0249,3.0,2017-10-14 20:44
RSCA,2.0,0.0,0.0,0.94665,0.89219,1.0857,1.73918,60.31688,-11.6818,B,0.0005,0.00355,0.13205,0.8639,441,4.73655,0.0,0.00075,0.00405,0.0001,Anderlecht,1.87823,1.97156,72889,0.7272,0.0,0.53625,0.0,2017-10-14 20:44
BMU,1.0,0.0,1.0,0.7852,0.83294,0.46668,3.37034,92.59977,6.00795,B,0.20305,0.7488,0.04635,0.0018,132,1.5397,0.24455,0.6404,0.95185,0.4071,Bayern Munich,3.05182,2.82374,74078,0.67685,0.12795,3.78345,3.0,2017-10-14 20:44
CHE,0.0,0.0,2.0,0.81133,0.87464,0.63617,2.48179,82.41976,9.14325,C,0.6513,0.2333,0.1154,0.0,363,1.0307,0.0612,0.4352,0.8846,0.1704,Chelsea,2.30663,2.16733,73598,0.9698,0.0257,3.9995,6.0,2017-10-14 20:44
TOT,0.0,0.0,2.0,0.73148,0.77193,0.55632,2.41419,83.21887,4.65965,H,0.23895,0.61385,0.1469,0.0003,367,1.67845,0.06705,0.40755,0.8528,0.17085,Tottenham Hotspur,2.23903,2.15826,73602,0.7869,0.02925,3.53465,6.0,2017-10-14 20:44
SCP,1.0,0.0,1.0,0.78372,0.79014,0.81712,1.85835,69.04886,-3.3169,D,0.00425,0.19865,0.7169,0.0802,2250,3.196,0.0023,0.04885,0.2029,0.0107,Sporting CP,1.89176,1.87145,74330,0.85885,0.0008,1.94515,3.0,2017-10-14 20:44
MAR,1.0,1.0,0.0,0.91775,0.85062,1.61197,1.46953,42.84143,-9.40285,E,0.002,0.01915,0.1228,0.85605,619,3.91985,0.0,0.0005,0.02115,5e-05,NK Maribor,2.16375,2.22023,74166,1.7012,0.0,0.37895,1.0,2017-10-14 20:44
SEV,0.0,1.0,1.0,0.9879,1.05358,0.6068,2.13241,78.47562,6.4269,E,0.64105,0.26105,0.0937,0.0042,243,0.77265,0.03805,0.38205,0.9021,0.12515,Sevilla FC,1.75132,1.62208,93401,1.94135,0.01375,3.286,4.0,2017-10-14 20:44
FEY,2.0,0.0,0.0,0.94553,0.89391,1.20452,1.86237,60.08066,-10.71045,F,0.0006,0.02565,0.1314,0.84235,142,4.5085,0.00015,0.0037,0.02625,0.0005,Feyenoord,2.12136,2.20747,74504,0.79115,0.0,0.70035,0.0,2017-10-14 20:44
BES,0.0,0.0,2.0,0.99819,1.03055,1.06489,1.8405,62.84334,1.15685,G,0.38755,0.295,0.21305,0.1044,1895,2.1388,0.00275,0.11805,0.68255,0.01665,Besiktas,1.9072,1.84411,74202,0.94085,0.00095,2.92035,6.0,2017-10-14 20:44
MAN,0.0,0.0,2.0,0.66928,0.76727,0.49412,2.65524,86.94094,10.2612,A,0.9205,0.0669,0.01125,0.00135,360,0.6083,0.1301,0.5759,0.9874,0.28525,Manchester United,2.48008,2.28341,73601,0.89055,0.0622,4.50115,6.0,2017-10-01 22:26
MAD,0.0,0.0,2.0,0.82782,0.90129,0.44672,3.49348,93.4806,9.33345,H,0.7442,0.21855,0.0372,5e-05,86,0.7405,0.29425,0.7285,0.96275,0.48075,Real Madrid,3.11238,2.89211,74013,0.7836,0.15775,4.4759,6.0,2017-10-01 22:26
BAS,1.0,0.0,1.0,1.06626,1.06966,1.16371,1.77233,59.18872,-1.08645,A,0.01745,0.26415,0.47145,0.24695,989,3.2013,0.0005,0.0359,0.2816,0.00405,Basel,1.86978,1.85539,93159,0.9886,0.00015,1.8101,3.0,2017-10-01 22:26
PSG,0.0,0.0,2.0,0.59742,0.66688,0.4772,3.11015,90.86598,13.59565,B,0.8084,0.1886,0.00295,5e-05,160,0.67515,0.24655,0.70885,0.997,0.4366,Paris Saint-Germain,2.98994,2.73914,74427,0.6287,0.1293,4.69615,6.0,2017-10-01 22:26
SPM,0.0,2.0,0.0,1.18002,1.18622,1.06458,1.7199,60.41552,-1.80895,E,0.0483,0.16445,0.64445,0.1428,1941,1.9678,0.00045,0.02605,0.21275,0.00325,Spartak Moscow,1.60446,1.5939,74345,2.85035,5e-05,1.18185,2.0,2017-10-01 22:26
SHK,1.0,0.0,1.0,0.79098,0.79929,0.87241,2.14247,72.67163,-1.6102,F,0.0511,0.32495,0.48785,0.1361,493,2.6742,0.00665,0.10715,0.37605,0.02805,Shakhtar Donetsk,2.2239,2.20102,74219,0.9174,0.00285,2.4084,3.0,2017-10-01 22:26
DOR,2.0,0.0,0.0,0.84963,0.85222,0.53111,2.97198,89.05531,-0.3001,H,0.0176,0.18825,0.7657,0.02845,124,2.90755,0.0346,0.1218,0.20585,0.0706,Borussia Dortmund,2.65347,2.62845,74050,0.71155,0.01745,2.3809,0.0,2017-10-01 22:26
LIV,0.0,2.0,0.0,0.95297,0.99747,0.77781,2.34707,77.79766,4.44845,E,0.2993,0.5566,0.1256,0.0185,364,0.7754,0.02605,0.28205,0.8559,0.08685,Liverpool,2.17191,2.06427,73600,2.757,0.00975,2.4676,2.0,2017-10-01 22:26
MON,1.0,1.0,0.0,0.9319,0.93681,0.81168,2.44263,78.401,-1.472,G,0.17445,0.2299,0.30125,0.2944,174,2.20015,0.01605,0.1536,0.40435,0.05155,AS Monaco,2.32241,2.29976,74430,1.95805,0.00655,1.8418,1.0,2017-10-01 22:26
QBG,2.0,0.0,0.0,0.79526,0.66723,1.41765,1.14234,39.08078,-15.1666,C,0.0,0.00015,0.00575,0.9941,10414,5.3282,0.0,0.0,0.00015,0.0,FK Qarabag,1.76474,1.86716,89793,0.5516,0.0,0.1202,0.0,2017-10-01 22:26
MNC,0.0,0.0,2.0,0.63019,0.69088,0.45503,2.94549,90.0279,9.8464,F,0.7741,0.17995,0.04515,0.0008,382,0.8584,0.1947,0.6341,0.95405,0.36775,Manchester City,2.77033,2.59817,73608,0.8231,0.10185,4.3185,6.0,2017-10-01 22:26
RBL,1.0,1.0,0.0,1.07055,1.06182,0.75203,2.13401,75.2325,-1.8571,G,0.09555,0.182,0.27515,0.4473,11420,2.4646,0.00885,0.09165,0.27755,0.0282,RB Leipzig,1.8155,1.82224,91099,1.99985,0.0035,1.53555,1.0,2017-10-01 22:26
ATL,1.0,1.0,0.0,0.78343,0.80737,0.40233,2.15961,83.40388,3.3067,C,0.1089,0.38715,0.4986,0.00535,1068,1.7386,0.044,0.24675,0.49605,0.10715,Atletico Madrid,1.77851,1.73631,74010,1.8037,0.0188,2.4577,1.0,2017-10-01 22:26
POR,1.0,0.0,1.0,0.67052,0.69123,0.70392,2.15219,76.58757,1.712,G,0.29645,0.30105,0.2291,0.1734,437,2.30465,0.0205,0.2152,0.5975,0.06605,FC Porto,2.18559,2.13922,74329,1.06545,0.0088,2.6299,3.0,2017-10-01 22:26
OLY,2.0,0.0,0.0,0.73608,0.67756,0.96339,1.66309,61.65656,-8.67805,D,0.00035,0.0047,0.08575,0.9092,435,4.7482,0.0,0.00085,0.00505,0.0001,Olympiacos,1.8904,1.97554,74236,0.80545,0.0,0.44635,0.0,2017-10-01 22:26
BEN,2.0,0.0,0.0,0.80347,0.77145,0.83687,1.97853,70.7316,-7.2883,A,0.01205,0.0687,0.2591,0.66015,1929,3.80935,0.00145,0.02225,0.08075,0.00555,Benfica,2.01193,2.06005,74332,0.9823,0.0006,1.20835,0.0,2017-10-01 22:26
CSKA,1.0,0.0,1.0,0.78563,0.80998,0.67019,1.66916,69.11981,-1.88645,A,0.05,0.60025,0.2582,0.09155,1963,2.4232,0.0066,0.14105,0.65025,0.03185,CSKA Moscow,1.55372,1.49655,74347,1.05425,0.00205,2.52255,3.0,2017-10-01 22:26
CEL,1.0,0.0,1.0,0.71383,0.71225,1.25527,2.11334,63.73791,-7.6458,B,0.00135,0.05435,0.81615,0.12815,256,3.66175,0.0003,0.01,0.0557,0.00175,Celtic,2.65478,2.64495,73714,0.63305,0.0001,1.7052,3.0,2017-10-01 22:26
ROM,0.0,1.0,1.0,0.85287,0.88401,0.73033,2.5367,81.22522,2.47995,C,0.228,0.38085,0.3907,0.00045,104,1.3683,0.03975,0.2664,0.60885,0.1043,AS Roma,2.41416,2.35033,73831,1.82505,0.0155,2.80665,4.0,2017-10-01 22:26
NAP,1.0,0.0,1.0,0.77032,0.79492,0.64778,2.79261,85.5511,2.3415,F,0.17385,0.46625,0.32345,0.03645,114,2.27645,0.0681,0.32665,0.6401,0.1585,Napoli,2.67007,2.58553,73848,0.90125,0.03125,2.8223,3.0,2017-10-01 22:26
BAR,0.0,0.0,2.0,0.76565,0.84437,0.38456,3.43918,93.92454,10.45425,D,0.9154,0.08205,0.00255,0.0,83,0.49545,0.34575,0.79235,0.99745,0.5492,Barcelona,3.05808,2.79119,74014,0.635,0.1896,4.86955,6.0,2017-10-01 22:26
NIC,2.0,0.0,0.0,0.57768,0.4938,1.19419,1.50538,52.70886,-13.6027,H,0.0,0.00015,0.02855,0.9713,2497,5.21945,0.0,0.0,0.00015,0.0,Apoel Nicosia,2.12188,2.19931,72948,0.57815,0.0,0.2024,0.0,2017-10-01 22:26
JUV,1.0,0.0,1.0,0.61022,0.64806,0.48768,2.66262,87.12501,1.81895,D,0.08085,0.7553,0.1555,0.00835,111,1.8697,0.1096,0.45565,0.83615,0.2324,Juventus,2.54008,2.41498,73847,0.9729,0.0528,3.1574,3.0,2017-10-01 22:26
RSCA,2.0,0.0,0.0,0.94665,0.89262,1.0857,1.73918,60.31688,-11.7157,B,0.00015,0.0047,0.12505,0.8701,441,4.7418,0.0,0.00095,0.00485,0.00025,Anderlecht,1.87823,1.97367,72889,0.7245,0.0,0.5337,0.0,2017-10-01 22:26
BMU,1.0,0.0,1.0,0.80645,0.85463,0.48793,3.33643,92.14176,5.76585,B,0.1901,0.75235,0.05585,0.0017,132,1.57945,0.21615,0.61575,0.94245,0.3825,Bayern Munich,3.01791,2.81088,74078,0.69745,0.1109,3.7231,3.0,2017-10-01 22:26
CHE,0.0,0.0,2.0,0.76802,0.83046,0.59286,2.54033,83.93212,9.37995,C,0.6631,0.23185,0.10495,0.0001,363,1.00135,0.08075,0.47095,0.89495,0.2037,Chelsea,2.36517,2.22311,73598,0.94675,0.034,4.0519,6.0,2017-10-01 22:26
TOT,0.0,0.0,2.0,0.75219,0.79235,0.57703,2.45494,83.27763,4.56935,H,0.2382,0.59305,0.16855,0.0002,367,1.71155,0.06755,0.40015,0.83125,0.1663,Tottenham Hotspur,2.27978,2.19996,73602,0.7686,0.0294,3.51985,6.0,2017-10-01 22:26
SCP,1.0,0.0,1.0,0.78372,0.78973,0.81712,1.85835,69.04886,-3.59515,D,0.0034,0.15795,0.7562,0.08245,2250,3.26165,0.00245,0.0394,0.16135,0.00935,Sporting CP,1.89176,1.86941,74330,0.83665,0.00085,1.9017,3.0,2017-10-01 22:26
MAR,1.0,1.0,0.0,0.91775,0.84986,1.61197,1.46953,42.84143,-9.18695,E,0.00235,0.0207,0.14305,0.8339,619,3.87055,0.0,0.0008,0.02305,0.0,NK Maribor,2.16375,2.214,74166,1.7166,0.0,0.41285,1.0,2017-10-01 22:26
SEV,0.0,1.0,1.0,0.99945,1.06519,0.61835,2.14537,78.40277,6.54745,E,0.65005,0.25825,0.0869,0.0048,243,0.7591,0.0349,0.37995,0.9083,0.11735,Sevilla FC,1.76427,1.63248,93401,1.93035,0.01335,3.31055,4.0,2017-10-01 22:26
FEY,2.0,0.0,0.0,0.98635,0.9339,1.24534,1.98502,61.56255,-10.5777,F,0.00095,0.02885,0.14355,0.82665,142,4.48325,5e-05,0.00485,0.0298,0.00085,Feyenoord,2.24401,2.32937,74504,0.77365,0.0,0.7431,0.0,2017-10-01 22:26
BES,0.0,0.0,2.0,0.94384,0.98084,1.01055,1.88283,64.92847,1.6171,G,0.43355,0.28705,0.1945,0.0849,1895,2.0365,0.00335,0.1445,0.7206,0.01995,Besiktas,1.94954,1.87785,74202,0.96485,0.0006,2.99865,6.0,2017-10-01 22:26
MAN,0.0,0.0,1.0,0.67676,0.74076,0.5016,2.47436,84.97682,6.48145,A,0.64175,0.25645,0.09095,0.01085,360,1.05085,0.0883,0.4559,0.8982,0.21215,Manchester United,2.2992,2.13883,73601,1.30055,0.03935,3.6486,3.0,2017-09-23 21:23
MAD,0.0,0.0,1.0,0.86742,0.92582,0.48632,3.45014,92.79663,7.0349,H,0.6124,0.2242,0.1601,0.0033,86,1.17945,0.2409,0.6162,0.8366,0.39985,Real Madrid,3.06904,2.89437,74013,1.01415,0.1281,3.8064,3.0,2017-09-23 21:23
BAS,1.0,0.0,0.0,1.16932,1.11579,1.26677,1.73455,56.05995,-7.36585,A,0.00935,0.05775,0.2123,0.7206,989,3.861,0.0,0.00855,0.0671,0.00065,Basel,1.83199,1.89561,93159,1.1907,0.0,0.9483,0.0,2017-09-23 21:23
PSG,0.0,0.0,1.0,0.55937,0.62228,0.43915,2.97827,90.50716,10.4527,B,0.50755,0.473,0.01895,0.0005,160,1.0367,0.2185,0.6562,0.98055,0.3919,Paris Saint-Germain,2.85805,2.64197,74427,0.88285,0.11215,4.08045,3.0,2017-09-23 21:23
SPM,0.0,1.0,0.0,1.23703,1.24213,1.12159,1.72782,59.24333,-2.34125,E,0.07,0.16005,0.5938,0.17615,1941,2.4493,0.00085,0.0315,0.23005,0.00475,Spartak Moscow,1.61238,1.59899,74345,2.08835,0.00015,1.46235,1.0,2017-09-23 21:23
SHK,0.0,0.0,1.0,0.79311,0.81249,0.87454,2.17111,73.08424,-0.7448,F,0.10495,0.34925,0.47735,0.06845,493,2.32965,0.00815,0.1308,0.4542,0.03395,Shakhtar Donetsk,2.25254,2.20084,74219,1.04925,0.0035,2.6211,3.0,2017-09-23 21:23
DOR,1.0,0.0,0.0,0.82303,0.84298,0.50451,3.01786,89.81265,2.3601,H,0.19255,0.3845,0.4015,0.02145,124,2.17015,0.1093,0.36755,0.57705,0.21125,Borussia Dortmund,2.69934,2.60889,74050,0.9379,0.05495,2.89195,0.0,2017-09-23 21:23
LIV,0.0,1.0,0.0,1.00087,1.05515,0.82571,2.36171,76.99898,4.6855,E,0.38495,0.4575,0.13315,0.0244,364,1.0919,0.02285,0.27085,0.84245,0.08075,Liverpool,2.18655,2.0651,73600,2.01075,0.009,2.89735,1.0,2017-09-23 21:23
MON,0.0,1.0,0.0,0.8556,0.89438,0.73539,2.59662,81.84231,3.3486,G,0.48015,0.2666,0.16315,0.0901,174,1.199,0.04835,0.34125,0.74675,0.13315,AS Monaco,2.4764,2.36435,74430,2.1708,0.0199,2.6302,1.0,2017-09-23 21:23
QBG,1.0,0.0,0.0,0.79468,0.69615,1.41707,1.12704,38.71186,-15.64515,C,5e-05,0.00145,0.01685,0.98165,10414,5.0248,0.0,5e-05,0.0015,0.0,FK Qarabag,1.74943,1.86039,89793,0.75855,0.0,0.21665,0.0,2017-09-23 21:23
MNC,0.0,0.0,1.0,0.6756,0.72884,0.50044,2.96741,89.49461,9.6288,F,0.7354,0.18375,0.07925,0.0016,382,0.9705,0.17425,0.5848,0.91915,0.33085,Manchester City,2.79225,2.61214,73608,0.96,0.0868,4.0695,3.0,2017-09-23 21:23
RBL,0.0,1.0,0.0,1.06903,1.0814,0.75052,2.12311,75.09739,0.1287,G,0.199,0.2864,0.2774,0.2372,11420,1.84315,0.01425,0.1693,0.4854,0.052,RB Leipzig,1.80459,1.76563,91099,2.2446,0.0052,1.91225,1.0,2017-09-23 21:23
ATL,0.0,1.0,0.0,0.78815,0.83068,0.40705,2.23495,84.21095,5.13445,C,0.3762,0.3858,0.23495,0.00305,1068,0.9484,0.07845,0.40625,0.762,0.18625,Atletico Madrid,1.85385,1.74884,74010,2.05845,0.0339,2.99315,1.0,2017-09-23 21:23
POR,1.0,0.0,0.0,0.74804,0.7326,0.78144,2.10118,74.05281,-2.9505,G,0.0991,0.17005,0.26425,0.4666,437,3.05995,0.00725,0.0861,0.26915,0.0268,FC Porto,2.13458,2.14487,74329,1.30015,0.0026,1.6399,0.0,2017-09-23 21:23
OLY,1.0,0.0,0.0,0.72835,0.66801,0.95566,1.66429,61.86977,-8.5675,D,0.00075,0.0128,0.11175,0.8747,435,4.5695,0.00015,0.003,0.01355,0.0005,Olympiacos,1.89161,1.9557,74236,0.9507,0.0001,0.4798,0.0,2017-09-23 21:23
BEN,1.0,0.0,0.0,0.7337,0.73165,0.7671,2.06321,73.76896,-0.91325,A,0.063,0.20655,0.50085,0.2296,1929,2.88835,0.0079,0.0838,0.26955,0.02605,Benfica,2.09661,2.08545,74332,1.2727,0.00265,1.83895,0.0,2017-09-23 21:23
CSKA,0.0,0.0,1.0,0.74279,0.78094,0.62735,1.76359,71.99123,1.79765,A,0.2859,0.47925,0.1959,0.03895,1963,1.6419,0.0135,0.21345,0.76515,0.05355,CSKA Moscow,1.64814,1.55461,74347,1.35185,0.00505,3.00625,3.0,2017-09-23 21:23
CEL,1.0,0.0,0.0,0.67309,0.63636,1.21453,2.11784,64.70217,-11.1508,B,0.0006,0.0136,0.41725,0.56855,256,4.17085,0.0001,0.0032,0.0142,0.00075,Celtic,2.65928,2.69741,73714,0.8842,5e-05,0.94495,0.0,2017-09-23 21:23
ROM,0.0,1.0,0.0,0.87974,0.90288,0.7572,2.55155,80.88128,2.75615,C,0.1907,0.31645,0.481,0.01185,104,1.48325,0.0285,0.2197,0.50715,0.08095,AS Roma,2.42901,2.36309,73831,2.02695,0.0111,2.4898,1.0,2017-09-23 21:23
NAP,1.0,0.0,0.0,0.78773,0.80824,0.66519,2.79487,85.26996,2.91465,F,0.1588,0.44245,0.35415,0.0446,114,2.27425,0.0624,0.30915,0.60125,0.145,Napoli,2.67233,2.59384,73848,0.9886,0.0285,2.73715,0.0,2017-09-23 21:23
BAR,0.0,0.0,1.0,0.7917,0.86655,0.4106,3.48213,93.834,10.559,D,0.839,0.1396,0.02045,0.00095,83,0.6903,0.33215,0.76225,0.9786,0.53005,Barcelona,3.10103,2.84024,74014,0.82665,0.18405,4.48305,3.0,2017-09-23 21:23
NIC,1.0,0.0,0.0,0.55582,0.47133,1.17233,1.51627,53.4638,-11.15715,H,0.0002,0.00605,0.0365,0.95725,2497,4.73095,0.0,0.00065,0.00625,0.0001,Apoel Nicosia,2.13278,2.22743,72948,0.88115,0.0,0.3879,0.0,2017-09-23 21:23
JUV,1.0,0.0,0.0,0.58606,0.61287,0.46352,2.60351,87.00268,1.66835,D,0.12565,0.63,0.21735,0.027,111,1.9061,0.109,0.4268,0.75565,0.22075,Juventus,2.48097,2.36639,73847,1.11305,0.0535,2.98085,0.0,2017-09-23 21:23
RSCA,1.0,0.0,0.0,0.93066,0.90779,1.06971,1.81798,62.28588,-8.04715,B,0.00195,0.02305,0.54485,0.43015,441,3.9779,0.00015,0.0052,0.025,0.00085,Anderlecht,1.95703,1.99704,72889,1.00005,0.0001,1.02205,0.0,2017-09-23 21:23
BMU,0.0,0.0,1.0,0.74638,0.80899,0.42786,3.39433,93.19862,8.74525,B,0.4899,0.49035,0.01895,0.0008,132,0.96775,0.29685,0.7197,0.98025,0.4857,Bayern Munich,3.07581,2.79623,74078,0.9265,0.16365,4.10575,3.0,2017-09-23 21:23
CHE,0.0,0.0,1.0,0.79238,0.83975,0.61722,2.5525,83.6001,7.75455,C,0.43305,0.2963,0.2672,0.00345,363,1.51375,0.06155,0.35355,0.72935,0.1497,Chelsea,2.37734,2.2635,73598,1.21565,0.0268,3.2706,3.0,2017-09-23 21:23
TOT,0.0,0.0,1.0,0.79553,0.82032,0.62037,2.35442,81.18265,1.76215,H,0.19485,0.38525,0.4019,0.018,367,1.98325,0.03795,0.2565,0.5801,0.10035,Tottenham Hotspur,2.17926,2.10568,73602,1.0392,0.0161,2.97755,3.0,2017-09-23 21:23
SCP,0.0,0.0,1.0,0.83531,0.8458,0.86872,1.98188,70.04871,-3.65985,D,0.0346,0.2176,0.65045,0.09735,2250,2.8738,0.00425,0.0677,0.2522,0.0162,Sporting CP,2.01528,1.98417,74330,1.0302,0.0011,2.096,3.0,2017-09-23 21:23
MAR,0.0,1.0,0.0,0.88615,0.81975,1.58037,1.47542,43.61463,-8.08505,E,0.0057,0.02565,0.1822,0.78645,619,3.66115,0.0,0.00085,0.03135,5e-05,NK Maribor,2.16964,2.20851,74166,1.85545,0.0,0.4834,1.0,2017-09-23 21:23
SEV,0.0,1.0,0.0,1.01709,1.07588,0.63599,2.09424,77.25294,5.7408,E,0.53935,0.3568,0.09085,0.013,243,0.8031,0.03105,0.34635,0.89615,0.1077,Sevilla FC,1.71314,1.56544,93401,2.03455,0.0108,3.16235,1.0,2017-09-23 21:23
FEY,1.0,0.0,0.0,1.06716,0.99802,1.32616,1.82855,56.68479,-11.79865,F,0.00085,0.02455,0.08925,0.88535,142,4.51125,5e-05,0.00315,0.0254,0.00055,Feyenoord,2.08754,2.18175,74504,0.83085,0.0,0.6579,0.0,2017-09-23 21:23
BES,0.0,0.0,1.0,0.92342,0.94132,0.99013,1.89139,65.56705,-0.5268,G,0.22175,0.27695,0.2952,0.2061,1895,2.43215,0.00305,0.0997,0.4987,0.0169,Besiktas,1.95809,1.91753,74202,1.21595,0.00085,2.3519,3.0,2017-09-23 21:23
MAN,0.0,0.0,1.0,0.69041,0.75367,0.51525,2.51303,85.12579,6.62255,A,0.65195,0.25075,0.0865,0.0108,360,1.05355,0.0992,0.48105,0.9027,0.2247,Manchester United,2.33787,2.17845,73601,1.2564,0.04435,3.69005,3.0,2017-09-18 18:58
MAD,0.0,0.0,1.0,0.86829,0.92744,0.48719,3.50388,93.06886,7.6137,H,0.6551,0.21065,0.1306,0.00365,86,1.0836,0.25775,0.64375,0.86575,0.4247,Real Madrid,3.12279,2.93246,74013,0.9924,0.1398,3.924,3.0,2017-09-18 18:58
BAS,1.0,0.0,0.0,1.18392,1.13496,1.28136,1.81708,57.4434,-7.1771,A,0.0104,0.0695,0.21905,0.70105,989,3.82705,5e-05,0.00965,0.0799,0.00105,Basel,1.91452,1.97711,93159,1.168,0.0,1.00495,0.0,2017-09-18 18:58
PSG,0.0,0.0,1.0,0.59275,0.65643,0.47254,3.07651,90.70344,10.4824,B,0.49475,0.48565,0.0186,0.001,160,1.0511,0.23065,0.66645,0.9804,0.41375,Paris Saint-Germain,2.95629,2.7423,74427,0.8794,0.1222,4.0695,3.0,2017-09-18 18:58
SPM,0.0,1.0,0.0,1.17127,1.1787,1.05583,1.74158,61.06872,-1.80015,E,0.0817,0.18075,0.58725,0.1503,1941,2.3406,0.0011,0.0393,0.26245,0.0063,Spartak Moscow,1.62614,1.60961,74345,2.10845,0.0004,1.55095,1.0,2017-09-18 18:58
SHK,0.0,0.0,1.0,0.79311,0.81091,0.87454,2.17111,73.08424,-0.8998,F,0.113,0.3509,0.4459,0.0902,493,2.33035,0.0093,0.13975,0.4639,0.03835,Shakhtar Donetsk,2.25254,2.202,74219,1.10825,0.0039,2.5614,3.0,2017-09-18 18:58
DOR,1.0,0.0,0.0,0.85416,0.87151,0.53565,2.82497,87.76376,1.317,H,0.1472,0.3464,0.4738,0.0326,124,2.32395,0.0805,0.29755,0.4936,0.1608,Borussia Dortmund,2.50645,2.43288,74050,0.97565,0.0374,2.7004,0.0,2017-09-18 18:58
