ties,points,group_4,group,group_1,group_2,o_rating_third,goal_diff,group_3,o_rating,losses,code,global_d,current_wins,current_losses,win_league,global_rating,sdr_id,wins,make_quarters,make_final,current_ties,make_semis,id,global_o,make_round_of_16,d_rating_third,d_rating,current_points,name,current_time,last_updated
1.0,10.0,0.0,H,0.0,1.0,0.0005200000000000001,3.0,0.0,1.72092,2.0,MAN,0.70823,3.0,2.0,0.0015,78.92439,73601,3.0,0.0356,0.004,1.0,0.01288,360,2.30198,1.0,0.00039,1.2893,10.0,Manchester United,2019-02-23 01:00,2019-02-22 23:13
0.0,12.0,0.0,G,1.0,0.0,0.00062,7.0,0.0,2.08002,2.0,MAD,0.55897,4.0,2.0,0.0716,87.12405,74013,4.0,0.76312,0.15686,0.0,0.35706,86,2.77227,1.0,0.00038,1.25122,12.0,Real Madrid,2019-02-23 01:00,2019-02-22 23:13
3.0,6.0,0.0,A,0.0,0.0,2.04788,1.0,1.0,2.04788,2.0,CBKV,0.98152,1.0,2.0,0.0,68.4557,72883,1.0,0.0,0.0,3.0,0.0,570,2.02338,0.0,0.95703,0.95703,6.0,Club Brugge,2019-02-23 01:00,2019-02-22 23:13
5.0,8.0,0.0,F,0.0,1.0,0.0005200000000000001,1.0,0.0,1.74085,0.0,LYON,0.77696,1.0,0.0,0.00514,74.45770999999998,74432,1.0,0.22686,0.01548,5.0,0.059,167,2.1021,1.0,0.00034,1.13821,8.0,Lyon,2019-02-23 01:00,2019-02-22 23:13
2.0,11.0,0.0,C,1.0,0.0,0.00082,8.0,0.0,2.74167,1.0,PSG,0.45196,3.0,1.0,0.16744,91.35564,74427,3.0,0.9644,0.32378,2.0,0.58076,160,3.10292,1.0,0.00024,0.81321,11.0,Paris Saint-Germain,2019-02-23 01:00,2019-02-22 23:13
2.0,8.0,0.0,H,0.0,0.0,1.45786,0.0,1.0,1.45786,2.0,VAL,0.40812,2.0,2.0,0.0,83.45291,74016,2.0,0.0,0.0,2.0,0.0,94,2.15011,0.0,1.10036,1.10036,8.0,Valencia,2019-02-23 01:00,2019-02-22 23:13
2.0,14.0,0.0,E,1.0,0.0,0.00078,10.0,0.0,2.61145,0.0,BMU,0.44083,4.0,0.0,0.09276,91.50351,74078,4.0,0.49128,0.17886,2.0,0.30752,132,3.10173,1.0,0.00028,0.93111,14.0,Bayern Munich,2019-02-23 01:00,2019-02-22 23:13
1.0,7.0,0.0,G,0.0,0.0,2.27495,-9.0,1.0,2.27495,3.0,VPLZ,1.21634,2.0,3.0,0.0,62.31429,74479,2.0,0.0,0.0,1.0,0.0,11706,1.9788,0.0,0.92018,0.92018,7.0,Viktoria Plzen,2019-02-23 01:00,2019-02-22 23:13
0.0,9.0,0.0,C,0.0,1.0,0.00067,2.0,0.0,2.23311,3.0,LIV,0.26992,3.0,3.0,0.09994,92.14079,73600,3.0,0.50872,0.18842,0.0,0.32364,364,2.81418,1.0,0.00026000000000000003,0.85098,9.0,Liverpool,2019-02-23 01:00,2019-02-22 23:13
1.0,4.0,1.0,H,0.0,0.0,0.00075,-8.0,0.0,2.50848,4.0,BSCY,1.01532,1.0,4.0,0.0,75.08035,74194,1.0,0.0,0.0,1.0,0.0,2722,2.48254,0.0,0.0003,0.98938,4.0,Young Boys,2019-02-23 01:00,2019-02-22 23:13
1.0,1.0,1.0,A,0.0,0.0,0.00035,-12.0,0.0,1.17299,5.0,MON,0.97043,0.0,5.0,0.0,58.94738,74430,0.0,0.0,0.0,1.0,0.0,174,1.53424,0.0,0.0004,1.33168,1.0,AS Monaco,2019-02-23 01:00,2019-02-22 23:13
1.0,13.0,0.0,F,1.0,0.0,0.0007700000000000001,10.0,0.0,2.57978,1.0,MNC,0.3052,4.0,1.0,0.22562,93.64791,73608,4.0,0.98738,0.41456,1.0,0.6659,382,3.1608400000000003,1.0,0.00027,0.8862700000000001,13.0,Manchester City,2019-02-23 01:00,2019-02-22 23:13
2.0,11.0,0.0,D,0.0,1.0,0.00042,2.0,0.0,1.4089,1.0,SCH,0.79562,3.0,1.0,0.00022,70.5973,74039,3.0,0.01262,0.00064,2.0,0.00322,133,1.89918,1.0,0.00039,1.2859,11.0,Schalke 04,2019-02-23 01:00,2019-02-22 23:13
1.0,4.0,1.0,C,0.0,0.0,0.00072,-12.0,0.0,2.4146400000000003,4.0,RED,1.21262,1.0,4.0,0.0,63.23693000000001,76657,1.0,0.0,0.0,1.0,0.0,2290,2.02311,0.0,0.00025,0.82109,4.0,Red Star Belgrade,2019-02-23 01:00,2019-02-22 23:13
3.0,12.0,0.0,E,0.0,1.0,0.00094,6.0,0.0,3.14059,0.0,AJX,0.95818,3.0,0.0,0.016980000000000002,83.66698000000002,73815,3.0,0.23688,0.03916,3.0,0.10094,139,3.10646,1.0,0.00028,0.92404,12.0,Ajax,2019-02-23 01:00,2019-02-22 23:13
1.0,13.0,0.0,A,0.0,1.0,0.00043,3.0,0.0,1.43784,1.0,ATL,0.24175,4.0,1.0,0.08372,86.88561,74010,4.0,0.8607600000000001,0.15942,1.0,0.37894,1068,2.13008,1.0,0.00028,0.934,13.0,Atletico Madrid,2019-02-23 01:00,2019-02-22 23:13
0.0,3.0,1.0,D,0.0,0.0,0.00045,-8.0,0.0,1.49064,5.0,LOK,0.8848,1.0,5.0,0.0,63.27484000000001,74346,1.0,0.0,0.0,0.0,0.0,442,1.63534,0.0,0.00031,1.0295,3.0,Lokomotiv Moscow,2019-02-23 01:00,2019-02-22 23:13
1.0,16.0,0.0,D,1.0,0.0,0.00062,9.0,0.0,2.07681,0.0,POR,0.62903,5.0,0.0,0.0133,78.5873,74329,5.0,0.42512,0.03606,1.0,0.12294,437,2.1543400000000004,1.0,0.00021,0.70657,16.0,FC Porto,2019-02-23 01:00,2019-02-22 23:13
1.0,7.0,0.0,E,0.0,0.0,2.19056,-5.0,1.0,2.19056,3.0,BEN,0.74347,2.0,3.0,0.0,77.69683,74332,2.0,0.0,0.0,1.0,0.0,1929,2.26809,0.0,0.82101,0.82101,7.0,Benfica,2019-02-23 01:00,2019-02-22 23:13
1.0,7.0,1.0,G,0.0,0.0,0.00048,-1.0,0.0,1.5869,3.0,CSKA,0.5786100000000001,2.0,3.0,0.0,72.97583,74347,2.0,0.0,0.0,1.0,0.0,1963,1.73161,0.0,0.00022,0.72332,7.0,CSKA Moscow,2019-02-23 01:00,2019-02-22 23:13
0.0,9.0,0.0,G,0.0,1.0,0.00056,3.0,0.0,1.86911,3.0,ROM,0.8277700000000001,3.0,3.0,0.0128,76.72995999999998,73831,3.0,0.5748800000000001,0.03968,0.0,0.15148,104,2.32659,1.0,0.00039,1.28525,9.0,AS Roma,2019-02-23 01:00,2019-02-22 23:13
3.0,9.0,0.0,C,0.0,0.0,1.79049,2.0,1.0,1.79049,1.0,NAP,0.4651,2.0,1.0,0.0,83.41184,73848,2.0,0.0,0.0,3.0,0.0,114,2.24797,0.0,0.92257,0.92257,9.0,Napoli,2019-02-23 01:00,2019-02-22 23:13
1.0,13.0,0.0,A,1.0,0.0,0.00056,8.0,0.0,1.8602,1.0,DOR,0.63142,4.0,1.0,0.00214,81.17998,74050,4.0,0.04428,0.00578,1.0,0.01654,124,2.35048,1.0,0.00034,1.1217,13.0,Borussia Dortmund,2019-02-23 01:00,2019-02-22 23:13
2.0,14.0,0.0,B,1.0,0.0,0.0007099999999999999,9.0,0.0,2.37076,0.0,BAR,0.4106,4.0,0.0,0.12904000000000002,91.67903,74014,4.0,0.7731399999999999,0.2554,2.0,0.46002,83,3.063,1.0,0.00033,1.10284,14.0,Barcelona,2019-02-23 01:00,2019-02-22 23:13
2.0,8.0,0.0,B,0.0,0.0,1.69758,-1.0,1.0,1.69758,2.0,INT,0.50016,2.0,2.0,0.0,81.47346,73830,2.0,0.0,0.0,2.0,0.0,110,2.15506,0.0,0.95764,0.95764,8.0,Internazionale,2019-02-23 01:00,2019-02-22 23:13
0.0,12.0,0.0,H,1.0,0.0,0.00062,5.0,0.0,2.0539400000000003,2.0,JUV,0.402,4.0,2.0,0.0152,87.50532,73847,4.0,0.13924,0.0324,0.0,0.0698,111,2.51142,1.0,0.00026000000000000003,0.8594799999999999,12.0,Juventus,2019-02-23 01:00,2019-02-22 23:13
3.0,6.0,0.0,F,0.0,0.0,2.25641,-8.0,1.0,2.25641,2.0,SHK,0.93124,1.0,2.0,0.0,71.79105,74219,1.0,0.0,0.0,3.0,0.0,493,2.15193,0.0,0.8267700000000001,0.8267700000000001,6.0,Shakhtar Donetsk,2019-02-23 01:00,2019-02-22 23:13
1.0,4.0,0.0,D,0.0,0.0,2.13222,-3.0,1.0,2.13222,4.0,GAL,0.91582,1.0,4.0,0.0,71.58988000000002,74205,1.0,0.0,0.0,1.0,0.0,432,2.11888,0.0,0.90248,0.90248,4.0,Galatasaray,2019-02-23 01:00,2019-02-22 23:13
2.0,8.0,0.0,B,0.0,1.0,0.00057,-1.0,0.0,1.8889,2.0,TOT,0.51276,2.0,2.0,0.0626,84.97175,73602,2.0,0.95572,0.1495,2.0,0.38936,367,2.46997,1.0,0.00033,1.09383,8.0,Tottenham Hotspur,2019-02-23 01:00,2019-02-22 23:13
3.0,3.0,1.0,F,0.0,0.0,0.00061,-3.0,0.0,2.01687,3.0,HOF,0.99916,0.0,3.0,0.0,75.75676,84341,0.0,0.0,0.0,3.0,0.0,7911,2.50715,0.0,0.00045,1.48944,3.0,TSG Hoffenheim,2019-02-23 01:00,2019-02-22 23:13
0.0,0.0,1.0,E,0.0,0.0,0.0005099999999999999,-11.0,0.0,1.6990299999999998,6.0,AEK,0.69012,0.0,6.0,0.0,66.61878,74244,0.0,0.0,0.0,0.0,0.0,887,1.55575,0.0,0.00016,0.54685,0.0,AEK Athens,2019-02-23 01:00,2019-02-22 23:13
2.0,2.0,1.0,B,0.0,0.0,0.00082,-7.0,0.0,2.73223,4.0,PSV,1.0236299999999998,0.0,4.0,0.0,77.85186999999998,93373,0.0,0.0,0.0,2.0,0.0,148,2.6981,0.0,0.0003,0.9895,2.0,PSV,2019-02-23 01:00,2019-02-22 23:13
1.0,10.0,0.0,H,0.0,1.0,0.0005200000000000001,3.0,0.0,1.72092,2.0,MAN,0.70823,3.0,2.0,0.00162,78.92439,73601,3.0,0.03358,0.00414,1.0,0.012320000000000001,360,2.30198,1.0,0.00039,1.2893,10.0,Manchester United,2019-02-22 01:00,2019-02-21 21:57
0.0,12.0,0.0,G,1.0,0.0,0.00062,7.0,0.0,2.08002,2.0,MAD,0.55897,4.0,2.0,0.07067999999999999,87.12405,74013,4.0,0.7638199999999999,0.15744,0.0,0.35794000000000004,86,2.7722700000000002,1.0,0.00037999999999999997,1.25122,12.0,Real Madrid,2019-02-22 01:00,2019-02-21 21:57
3.0,6.0,0.0,A,0.0,0.0,2.04788,1.0,1.0,2.04788,2.0,CBKV,0.9815200000000001,1.0,2.0,0.0,68.4557,72883,1.0,0.0,0.0,3.0,0.0,570,2.02338,0.0,0.9570299999999999,0.9570299999999999,6.0,Club Brugge,2019-02-22 01:00,2019-02-21 21:57
5.0,8.0,0.0,F,0.0,1.0,0.0005200000000000001,1.0,0.0,1.74085,0.0,LYON,0.77696,1.0,0.0,0.005520000000000001,74.45770999999998,74432,1.0,0.22912,0.016819999999999998,5.0,0.060120000000000014,167,2.1021,1.0,0.00033999999999999997,1.13821,8.0,Lyon,2019-02-22 01:00,2019-02-21 21:57
2.0,11.0,0.0,C,1.0,0.0,0.00082,8.0,0.0,2.74167,1.0,PSG,0.45196000000000003,3.0,1.0,0.16668,91.35564000000001,74427,3.0,0.9664200000000001,0.32661999999999997,2.0,0.58894,160,3.10292,1.0,0.00023999999999999998,0.81321,11.0,Paris Saint-Germain,2019-02-22 01:00,2019-02-21 21:57
2.0,8.0,0.0,H,0.0,0.0,1.45786,0.0,1.0,1.45786,2.0,VAL,0.40812,2.0,2.0,0.0,83.45291,74016,2.0,0.0,0.0,2.0,0.0,94,2.1501099999999997,0.0,1.10036,1.10036,8.0,Valencia,2019-02-22 01:00,2019-02-21 21:57
2.0,14.0,0.0,E,1.0,0.0,0.00078,10.0,0.0,2.61145,0.0,BMU,0.44083,4.0,0.0,0.09256,91.50350999999999,74078,4.0,0.49701999999999996,0.1778,2.0,0.30882,132,3.10173,1.0,0.00028,0.93111,14.0,Bayern Munich,2019-02-22 01:00,2019-02-21 21:57
1.0,7.0,0.0,G,0.0,0.0,2.27495,-9.0,1.0,2.27495,3.0,VPLZ,1.21634,2.0,3.0,0.0,62.31429,74479,2.0,0.0,0.0,1.0,0.0,11706,1.9788,0.0,0.9201799999999999,0.9201799999999999,7.0,Viktoria Plzen,2019-02-22 01:00,2019-02-21 21:57
0.0,9.0,0.0,C,0.0,1.0,0.00067,2.0,0.0,2.23311,3.0,LIV,0.26992,3.0,3.0,0.09848,92.14079,73600,3.0,0.50298,0.18686,0.0,0.31732,364,2.81418,1.0,0.00026000000000000003,0.85098,9.0,Liverpool,2019-02-22 01:00,2019-02-21 21:57
1.0,4.0,1.0,H,0.0,0.0,0.00075,-8.0,0.0,2.50848,4.0,BSCY,1.01532,1.0,4.0,0.0,75.08035,74194,1.0,0.0,0.0,1.0,0.0,2722,2.48254,0.0,0.0003,0.9893799999999999,4.0,Young Boys,2019-02-22 01:00,2019-02-21 21:57
1.0,1.0,1.0,A,0.0,0.0,0.00035,-12.0,0.0,1.17299,5.0,MON,0.9704299999999999,0.0,5.0,0.0,58.94738,74430,0.0,0.0,0.0,1.0,0.0,174,1.53424,0.0,0.0004,1.33168,1.0,AS Monaco,2019-02-22 01:00,2019-02-21 21:57
1.0,13.0,0.0,F,1.0,0.0,0.0007700000000000001,10.0,0.0,2.57978,1.0,MNC,0.3052,4.0,1.0,0.22455999999999998,93.64791,73608,4.0,0.98872,0.4119600000000001,1.0,0.66356,382,3.1608400000000003,1.0,0.00027,0.8862700000000001,13.0,Manchester City,2019-02-22 01:00,2019-02-21 21:57
2.0,11.0,0.0,D,0.0,1.0,0.00042,2.0,0.0,1.4089,1.0,SCH,0.79562,3.0,1.0,0.0002,70.5973,74039,3.0,0.01128,0.00064,2.0,0.00294,133,1.8991799999999999,1.0,0.00039,1.2859,11.0,Schalke 04,2019-02-22 01:00,2019-02-21 21:57
1.0,4.0,1.0,C,0.0,0.0,0.00072,-12.0,0.0,2.4146400000000003,4.0,RED,1.21262,1.0,4.0,0.0,63.23693000000001,76657,1.0,0.0,0.0,1.0,0.0,2290,2.02311,0.0,0.00025,0.82109,4.0,Red Star Belgrade,2019-02-22 01:00,2019-02-21 21:57
3.0,12.0,0.0,E,0.0,1.0,0.0009400000000000001,6.0,0.0,3.14059,0.0,AJX,0.9581799999999999,3.0,0.0,0.017519999999999997,83.66698000000002,73815,3.0,0.2361800000000001,0.04112,3.0,0.10062,139,3.1064599999999998,1.0,0.00028,0.92404,12.0,Ajax,2019-02-22 01:00,2019-02-21 21:57
1.0,13.0,0.0,A,0.0,1.0,0.00043,3.0,0.0,1.43784,1.0,ATL,0.24175,4.0,1.0,0.08626,86.88561,74010,4.0,0.8631200000000001,0.15908,1.0,0.38376,1068,2.13008,1.0,0.00028,0.934,13.0,Atletico Madrid,2019-02-22 01:00,2019-02-21 21:57
0.0,3.0,1.0,D,0.0,0.0,0.00045,-8.0,0.0,1.49064,5.0,LOK,0.8848,1.0,5.0,0.0,63.27484000000001,74346,1.0,0.0,0.0,0.0,0.0,442,1.63534,0.0,0.00031,1.0295,3.0,Lokomotiv Moscow,2019-02-22 01:00,2019-02-21 21:57
1.0,16.0,0.0,D,1.0,0.0,0.00062,9.0,0.0,2.06576,0.0,POR,0.65267,5.0,0.0,0.0114,77.89743,74329,5.0,0.41818,0.03204,1.0,0.11685999999999999,437,2.1433,1.0,0.00022,0.73021,16.0,FC Porto,2019-02-22 01:00,2019-02-21 21:57
1.0,7.0,0.0,E,0.0,0.0,2.19056,-5.0,1.0,2.19056,3.0,BEN,0.74347,2.0,3.0,0.0,77.69683,74332,2.0,0.0,0.0,1.0,0.0,1929,2.26809,0.0,0.82101,0.82101,7.0,Benfica,2019-02-22 01:00,2019-02-21 21:57
1.0,7.0,1.0,G,0.0,0.0,0.00047999999999999996,-1.0,0.0,1.5869,3.0,CSKA,0.5786100000000001,2.0,3.0,0.0,72.97583,74347,2.0,0.0,0.0,1.0,0.0,1963,1.7316099999999999,0.0,0.00022,0.72332,7.0,CSKA Moscow,2019-02-22 01:00,2019-02-21 21:57
0.0,9.0,0.0,G,0.0,1.0,0.00056,3.0,0.0,1.8691099999999998,3.0,ROM,0.8277700000000001,3.0,3.0,0.0143,76.72995999999998,73831,3.0,0.58182,0.04124,0.0,0.1516,104,2.32659,1.0,0.00039,1.28525,9.0,AS Roma,2019-02-22 01:00,2019-02-21 21:57
3.0,9.0,0.0,C,0.0,0.0,1.7904900000000001,2.0,1.0,1.7904900000000001,1.0,NAP,0.4651,2.0,1.0,0.0,83.41184,73848,2.0,0.0,0.0,3.0,0.0,114,2.24797,0.0,0.9225700000000001,0.9225700000000001,9.0,Napoli,2019-02-22 01:00,2019-02-21 21:57
1.0,13.0,0.0,A,1.0,0.0,0.00056,8.0,0.0,1.8602,1.0,DOR,0.63142,4.0,1.0,0.00214,81.17998,74050,4.0,0.044660000000000005,0.00586,1.0,0.01702,124,2.35048,1.0,0.00033999999999999997,1.1217,13.0,Borussia Dortmund,2019-02-22 01:00,2019-02-21 21:57
2.0,14.0,0.0,B,1.0,0.0,0.0007099999999999999,9.0,0.0,2.3707599999999998,0.0,BAR,0.4106,4.0,0.0,0.12958,91.67903000000001,74014,4.0,0.77088,0.25511999999999996,2.0,0.46138,83,3.063,1.0,0.00033,1.10284,14.0,Barcelona,2019-02-22 01:00,2019-02-21 21:57
2.0,8.0,0.0,B,0.0,0.0,1.6975799999999999,-1.0,1.0,1.6975799999999999,2.0,INT,0.50016,2.0,2.0,0.0,81.47346,73830,2.0,0.0,0.0,2.0,0.0,110,2.1550599999999998,0.0,0.9576399999999999,0.9576399999999999,8.0,Internazionale,2019-02-22 01:00,2019-02-21 21:57
0.0,12.0,0.0,H,1.0,0.0,0.00062,5.0,0.0,2.0539400000000003,2.0,JUV,0.402,4.0,2.0,0.01524,87.50532,73847,4.0,0.13688,0.031439999999999996,0.0,0.06756000000000001,111,2.51142,1.0,0.00026000000000000003,0.8594799999999999,12.0,Juventus,2019-02-22 01:00,2019-02-21 21:57
3.0,6.0,0.0,F,0.0,0.0,2.25641,-8.0,1.0,2.25641,2.0,SHK,0.93124,1.0,2.0,0.0,71.79105,74219,1.0,0.0,0.0,3.0,0.0,493,2.15193,0.0,0.8267700000000001,0.8267700000000001,6.0,Shakhtar Donetsk,2019-02-22 01:00,2019-02-21 21:57
1.0,4.0,0.0,D,0.0,0.0,2.1322200000000002,-3.0,1.0,2.1322200000000002,4.0,GAL,0.9158200000000001,1.0,4.0,0.0,71.58988000000002,74205,1.0,0.0,0.0,1.0,0.0,432,2.11888,0.0,0.90248,0.90248,4.0,Galatasaray,2019-02-22 01:00,2019-02-21 21:57
2.0,8.0,0.0,B,0.0,1.0,0.00057,-1.0,0.0,1.8889,2.0,TOT,0.51276,2.0,2.0,0.06326,84.97175,73602,2.0,0.95534,0.15182,2.0,0.38924000000000003,367,2.46997,1.0,0.00033,1.0938299999999999,8.0,Tottenham Hotspur,2019-02-22 01:00,2019-02-21 21:57
3.0,3.0,1.0,F,0.0,0.0,0.00061,-3.0,0.0,2.01687,3.0,HOF,0.99916,0.0,3.0,0.0,75.75676,84341,0.0,0.0,0.0,3.0,0.0,7911,2.50715,0.0,0.00045,1.4894399999999999,3.0,TSG Hoffenheim,2019-02-22 01:00,2019-02-21 21:57
0.0,0.0,1.0,E,0.0,0.0,0.0005099999999999999,-11.0,0.0,1.6990299999999998,6.0,AEK,0.69012,0.0,6.0,0.0,66.61878,74244,0.0,0.0,0.0,0.0,0.0,887,1.55575,0.0,0.00016,0.54685,0.0,AEK Athens,2019-02-22 01:00,2019-02-21 21:57
2.0,2.0,1.0,B,0.0,0.0,0.00082,-7.0,0.0,2.73223,4.0,PSV,1.0236299999999998,0.0,4.0,0.0,77.85186999999998,93373,0.0,0.0,0.0,2.0,0.0,148,2.6981,0.0,0.0003,0.9895,2.0,PSV,2019-02-22 01:00,2019-02-21 21:57
1.0,10.0,0.0,H,0.0,1.0,0.0005200000000000001,3.0,0.0,1.72092,2.0,MAN,0.70823,3.0,2.0,0.00192,78.92439,73601,3.0,0.03394,0.00454,1.0,0.0121,360,2.30198,1.0,0.00039,1.2893,10.0,Manchester United,2019-02-21 01:00,2019-02-20 22:01
0.0,12.0,0.0,G,1.0,0.0,0.00062,7.0,0.0,2.08002,2.0,MAD,0.55897,4.0,2.0,0.07103999999999999,87.12405,74013,4.0,0.76374,0.1583,0.0,0.36092,86,2.77227,1.0,0.00038,1.25122,12.0,Real Madrid,2019-02-21 01:00,2019-02-20 22:01
3.0,6.0,0.0,A,0.0,0.0,2.05988,1.0,1.0,2.05988,2.0,CBKV,0.97447,1.0,2.0,0.0,68.82955,72883,1.0,0.0,0.0,3.0,0.0,570,2.03538,0.0,0.94998,0.94998,6.0,Club Brugge,2019-02-21 01:00,2019-02-20 22:01
5.0,8.0,0.0,F,0.0,1.0,0.0005200000000000001,1.0,0.0,1.74085,0.0,LYON,0.77696,1.0,0.0,0.00474,74.45770999999998,74432,1.0,0.23018,0.01522,5.0,0.0599,167,2.1021,1.0,0.00034,1.13821,8.0,Lyon,2019-02-21 01:00,2019-02-20 22:01
2.0,11.0,0.0,C,1.0,0.0,0.00082,8.0,0.0,2.74167,1.0,PSG,0.45196,3.0,1.0,0.16899999999999998,91.35564,74427,3.0,0.96606,0.329,2.0,0.58318,160,3.10292,1.0,0.00024,0.81321,11.0,Paris Saint-Germain,2019-02-21 01:00,2019-02-20 22:01
2.0,8.0,0.0,H,0.0,0.0,1.45081,0.0,1.0,1.45081,2.0,VAL,0.40849,2.0,2.0,0.0,83.35717,74016,2.0,0.0,0.0,2.0,0.0,94,2.14306,0.0,1.10073,1.10073,8.0,Valencia,2019-02-21 01:00,2019-02-20 22:01
2.0,14.0,0.0,E,1.0,0.0,0.00078,10.0,0.0,2.61145,0.0,BMU,0.44083,4.0,0.0,0.0947,91.50351,74078,4.0,0.4986600000000001,0.18176,2.0,0.3157,132,3.10173,1.0,0.00028,0.93111,14.0,Bayern Munich,2019-02-21 01:00,2019-02-20 22:01
1.0,7.0,0.0,G,0.0,0.0,2.31447,-9.0,1.0,2.31447,3.0,VPLZ,1.19674,2.0,3.0,0.0,63.50013000000001,74479,2.0,0.0,0.0,1.0,0.0,11706,2.01832,0.0,0.90059,0.90059,7.0,Viktoria Plzen,2019-02-21 01:00,2019-02-20 22:01
0.0,9.0,0.0,C,0.0,1.0,0.00067,2.0,0.0,2.23311,3.0,LIV,0.26992,3.0,3.0,0.09674,92.14079,73600,3.0,0.50134,0.18386,0.0,0.31666,364,2.81418,1.0,0.00026000000000000003,0.85098,9.0,Liverpool,2019-02-21 01:00,2019-02-20 22:01
1.0,4.0,1.0,H,0.0,0.0,0.00075,-8.0,0.0,2.50848,4.0,BSCY,1.01532,1.0,4.0,0.0,75.08035,74194,1.0,0.0,0.0,1.0,0.0,2722,2.48254,0.0,0.0003,0.98938,4.0,Young Boys,2019-02-21 01:00,2019-02-20 22:01
1.0,1.0,1.0,A,0.0,0.0,0.00035,-12.0,0.0,1.17299,5.0,MON,0.97043,0.0,5.0,0.0,58.94738,74430,0.0,0.0,0.0,1.0,0.0,174,1.53424,0.0,0.0004,1.33168,1.0,AS Monaco,2019-02-21 01:00,2019-02-20 22:01
1.0,13.0,0.0,F,1.0,0.0,0.0007700000000000001,10.0,0.0,2.57978,1.0,MNC,0.3052,4.0,1.0,0.22454,93.64791,73608,4.0,0.98784,0.41198,1.0,0.66114,382,3.1608400000000003,1.0,0.00027,0.8862700000000001,13.0,Manchester City,2019-02-21 01:00,2019-02-20 22:01
2.0,11.0,0.0,D,0.0,1.0,0.00042,2.0,0.0,1.4089,1.0,SCH,0.79562,3.0,1.0,0.00018,70.5973,74039,3.0,0.01216,0.00072,2.0,0.00274,133,1.89918,1.0,0.00039,1.2859,11.0,Schalke 04,2019-02-21 01:00,2019-02-20 22:01
1.0,4.0,1.0,C,0.0,0.0,0.00072,-12.0,0.0,2.4146400000000003,4.0,RED,1.21262,1.0,4.0,0.0,63.23693000000001,76657,1.0,0.0,0.0,1.0,0.0,2290,2.02311,0.0,0.00025,0.82109,4.0,Red Star Belgrade,2019-02-21 01:00,2019-02-20 22:01
3.0,12.0,0.0,E,0.0,1.0,0.00094,6.0,0.0,3.14059,0.0,AJX,0.95818,3.0,0.0,0.01684,83.66698000000002,73815,3.0,0.23626,0.03958,3.0,0.10146,139,3.10646,1.0,0.00028,0.92404,12.0,Ajax,2019-02-21 01:00,2019-02-20 22:01
1.0,13.0,0.0,A,0.0,1.0,0.00043,3.0,0.0,1.43784,1.0,ATL,0.24175,4.0,1.0,0.08308,86.88561,74010,4.0,0.85926,0.15568,1.0,0.37856,1068,2.13008,1.0,0.00028,0.934,13.0,Atletico Madrid,2019-02-21 01:00,2019-02-20 22:01
0.0,3.0,1.0,D,0.0,0.0,0.00045,-8.0,0.0,1.49064,5.0,LOK,0.8848,1.0,5.0,0.0,63.27484000000001,74346,1.0,0.0,0.0,0.0,0.0,442,1.63534,0.0,0.00031,1.0295,3.0,Lokomotiv Moscow,2019-02-21 01:00,2019-02-20 22:01
1.0,16.0,0.0,D,1.0,0.0,0.00062,9.0,0.0,2.06576,0.0,POR,0.65267,5.0,0.0,0.01166,77.89743,74329,5.0,0.41472,0.03364,1.0,0.1172,437,2.1433,1.0,0.00022,0.73021,16.0,FC Porto,2019-02-21 01:00,2019-02-20 22:01
1.0,7.0,0.0,E,0.0,0.0,2.24421,-5.0,1.0,2.24421,3.0,BEN,0.77004,2.0,3.0,0.0,77.8851,74332,2.0,0.0,0.0,1.0,0.0,1929,2.32174,0.0,0.84757,0.84757,7.0,Benfica,2019-02-21 01:00,2019-02-20 22:01
1.0,7.0,1.0,G,0.0,0.0,0.00048,-1.0,0.0,1.5869,3.0,CSKA,0.5786100000000001,2.0,3.0,0.0,72.97583,74347,2.0,0.0,0.0,1.0,0.0,1963,1.73161,0.0,0.00022,0.72332,7.0,CSKA Moscow,2019-02-21 01:00,2019-02-20 22:01
0.0,9.0,0.0,G,0.0,1.0,0.00056,3.0,0.0,1.86911,3.0,ROM,0.8277700000000001,3.0,3.0,0.0137,76.72995999999998,73831,3.0,0.58528,0.04178,0.0,0.15472,104,2.32659,1.0,0.00039,1.28525,9.0,AS Roma,2019-02-21 01:00,2019-02-20 22:01
3.0,9.0,0.0,C,0.0,0.0,1.80823,2.0,1.0,1.80823,1.0,NAP,0.46316,2.0,1.0,0.0,83.66584,73848,2.0,0.0,0.0,3.0,0.0,114,2.26571,0.0,0.92064,0.92064,9.0,Napoli,2019-02-21 01:00,2019-02-20 22:01
1.0,13.0,0.0,A,1.0,0.0,0.00056,8.0,0.0,1.8602,1.0,DOR,0.63142,4.0,1.0,0.0025,81.17998,74050,4.0,0.04366,0.00558,1.0,0.01616,124,2.35048,1.0,0.00034,1.1217,13.0,Borussia Dortmund,2019-02-21 01:00,2019-02-20 22:01
2.0,14.0,0.0,B,1.0,0.0,0.0007099999999999999,9.0,0.0,2.37076,0.0,BAR,0.4106,4.0,0.0,0.1299,91.67903,74014,4.0,0.76982,0.25364000000000003,2.0,0.45864,83,3.063,1.0,0.00033,1.10284,14.0,Barcelona,2019-02-21 01:00,2019-02-20 22:01
