code,current_losses,current_ties,current_wins,d_rating,goal_diff,goals_against,goals_scored,group,id,losses,make_champs,make_europa,name,o_rating,position_1,relegated,sdr_id,ties,win_league,wins,last_updated
MTZ,11.0,5.0,8.0,1.45336,-27.52686,64.91152,37.38466,,177,17.57878,2e-05,0.01834,Metz,1.13731,0.0,0.13136,74444,8.72342,0.0,11.6978,2017-02-14 21:57
STE,6.0,9.0,10.0,0.96577,10.26856,34.39346,44.66202,,178,10.61514,0.01204,0.67116,St Etienne,1.38811,0.0,4e-05,74436,12.6217,0.0,14.76316,2017-02-14 21:57
BAS,12.0,7.0,5.0,1.34508,-18.91022,52.9044,33.99418,,173,18.66114,0.0,0.00058,Bastia,1.07983,0.0,0.59426,74457,10.80364,0.0,8.53522,2017-02-14 21:57
GUI,9.0,7.0,9.0,1.24113,-2.73744,47.17636,44.43892,,171,14.15506,0.0004,0.18494,Guingamp,1.34711,0.0,0.00486,74451,10.54898,0.0,13.29596,2017-02-14 21:57
BOR,7.0,9.0,9.0,1.15569,-3.77238,47.06022,43.28784,,159,11.98384,0.0028,0.30814,Bordeaux,1.31027,0.0,0.00098,74428,12.71388,0.0,13.30228,2017-02-14 21:57
MRS,9.0,6.0,10.0,1.21162,2.7477,46.52816,49.27586,,176,13.42766,0.00638,0.47004,Marseille,1.52597,0.0,0.00044,74431,9.61982,0.0,14.95252,2017-02-14 21:57
CAN,13.0,4.0,7.0,1.4331,-22.27484,62.68666,40.41182,,2927,19.04198,2e-05,0.0078,Caen,1.33633,0.0,0.24742,74445,7.68316,0.0,11.27486,2017-02-14 21:57
NCY,11.0,6.0,7.0,1.21809,-19.9525,51.05168,31.09918,,3267,17.1672,0.0,0.0116,AS Nancy Lorraine,1.04169,0.0,0.17778,74441,9.94274,0.0,10.89006,2017-02-14 21:57
NCE,2.0,8.0,15.0,1.132,20.34696,36.4101,56.75706,,2502,6.67616,0.70126,0.29822,Nice,1.51199,0.00086,0.0,74437,11.53778,0.00086,19.78606,2017-02-14 21:57
LOR,14.0,4.0,6.0,1.44551,-24.65638,66.7916,42.13522,,273,20.03952,2e-05,0.00242,Lorient,1.36731,0.0,0.54768,74443,7.79312,0.0,10.16736,2017-02-08 19:56
LYON,9.0,1.0,13.0,1.06708,27.91478,43.21904,71.13382,,167,12.489,0.3711,0.6086,Lyon,2.00589,0.00262,0.0,74432,4.41844,0.00262,21.09256,2017-02-08 19:56
TOU,10.0,6.0,8.0,1.21022,-4.15646,45.64514,41.48868,,179,15.8195,6.000000000000001e-05,0.0738,Toulouse,1.22212,0.0,0.04546,74439,9.83776,0.0,12.34274,2017-02-08 19:56
MNT,10.0,8.0,6.0,1.3135,-10.63256,60.27032,49.63776,,274,15.2992,6.000000000000001e-05,0.04048,Montpellier,1.48204,0.0,0.13974,74452,11.83736,0.0,10.86344,2017-02-08 19:56
DIJ,10.0,9.0,5.0,1.42189,-8.47742,56.11344,47.63602,,3170,15.7432,2e-05,0.01204,Dijon FCO,1.38353,0.0,0.29186,74455,12.81162,0.0,9.44518,2017-02-08 19:56
MON,3.0,4.0,17.0,0.95417,69.45194,33.98982,103.44176,,174,4.5841,0.99684,0.00316,AS Monaco,2.2692,0.55832,0.0,74430,6.46456,0.55832,26.95134,2017-02-08 19:56
NAN,11.0,5.0,7.0,1.20175,-20.68402,49.86012,29.1761,,165,17.31272,0.0,0.0201,Nantes,1.0159,0.0,0.20814,74463,9.38358,0.0,11.3037,2017-02-08 19:56
REN,8.0,8.0,8.0,1.15743,-7.69918,44.54962,36.85044,,169,13.71854,0.00032,0.1195,Stade Rennes,1.12859,0.0,0.02798,74434,12.13262,0.0,12.14884,2017-02-08 19:56
LLE,12.0,5.0,7.0,1.12398,-8.30716,45.68276,37.3756,,166,16.86732,2e-05,0.04372,Lille,1.26636,0.0,0.10916,74438,9.1593,0.0,11.97338,2017-02-08 19:56
ANG,12.0,6.0,6.0,1.27159,-20.73,52.47758,31.74758,,7868,18.65548,0.0,0.00184,Angers,1.08125,0.0,0.53498,74464,9.84738,0.0,9.49714,2017-02-08 19:56
PSG,4.0,4.0,16.0,0.7289,56.58658,27.06936,83.65594,,160,5.08034,0.99454,0.00546,Paris Saint-Germain,2.33914,0.4346,0.0,74427,6.10038,0.4346,26.81928,2017-02-08 19:56
MTZ,10.0,5.0,8.0,1.41832,-23.55784,61.7148,38.15696,,177,17.19382,2e-05,0.03008,Metz,1.16154,0.0,0.14346,74444,8.9528,0.0,11.85338,2017-02-08 19:56
STE,6.0,9.0,9.0,0.99722,6.58988,35.06356,41.65344,,178,10.90436,0.00542,0.55528,St Etienne,1.32734,0.0,0.00062,74436,12.98898,0.0,14.10666,2017-02-08 19:56
BAS,11.0,7.0,5.0,1.26605,-15.23428,48.9463,33.71202,,173,17.87456,0.0,0.00246,Bastia,1.05791,0.0,0.54426,74457,11.2398,0.0,8.88564,2017-02-08 19:56
GUI,8.0,7.0,8.0,1.24036,-2.21076,46.7617,44.55094,,171,14.00968,0.00052,0.18848,Guingamp,1.36361,0.0,0.0201,74451,11.1448,0.0,12.84552,2017-02-08 19:56
BOR,6.0,9.0,9.0,1.14594,-1.97516,46.07524,44.10008,,159,11.63546,0.0036,0.36486,Bordeaux,1.33491,0.0,0.00188,74428,12.9283,0.0,13.43624,2017-02-08 19:56
MRS,8.0,6.0,9.0,1.15098,2.73382,44.64196,47.37578,,176,12.88022,0.00814,0.4942,Marseille,1.48424,0.0,0.00234,74431,10.31102,0.0,14.80876,2017-02-08 19:56
CAN,12.0,4.0,7.0,1.4488,-20.18792,61.65656,41.46864,,2927,18.42244,0.0,0.01862,Caen,1.35534,0.0,0.2486,74445,8.01366,0.0,11.5639,2017-02-08 19:56
NCY,10.0,6.0,7.0,1.17206,-15.42678,48.06218,32.6354,,3267,16.17292,6.000000000000001e-05,0.03542,AS Nancy Lorraine,1.07876,0.0,0.13374,74441,10.35338,0.0,11.4737,2017-02-08 19:56
NCE,2.0,7.0,15.0,1.10176,20.65892,34.89474,55.55366,,2502,6.9768,0.61926,0.37948,Nice,1.48986,0.00446,0.0,74437,10.92278,0.00446,20.10042,2017-02-08 19:56
LOR,14.0,3.0,5.0,1.51122,-26.52484,68.88038,42.35554,,273,20.95416,0.0,0.00226,Lorient,1.37599,0.0,0.64916,74443,7.32414,0.0,9.7217,2017-01-29 21:58
LYON,8.0,1.0,12.0,1.06781,26.00558,43.37366,69.37924,,167,12.14154,0.3993,0.56402,Lyon,1.94872,0.00834,0.0,74432,4.99572,0.00834,20.86274,2017-01-29 21:58
TOU,10.0,5.0,7.0,1.26799,-9.82582,47.8264,38.00058,,179,16.88696,0.0001,0.03506,Toulouse,1.13062,0.0,0.13436,74439,9.41208,0.0,11.70096,2017-01-29 21:58
MNT,9.0,8.0,5.0,1.32632,-11.65186,60.57412,48.92226,,274,15.26164,0.00014,0.03672,Montpellier,1.46722,0.0,0.18864,74452,12.31134,0.0,10.42702,2017-01-29 21:58
DIJ,8.0,9.0,5.0,1.3872,-6.78344,54.67468,47.89124,,3170,14.74996,0.0001,0.03302,Dijon FCO,1.41728,0.0,0.19206,74455,13.28132,0.0,9.96872,2017-01-29 21:58
MON,3.0,4.0,15.0,0.97138,70.16206,34.71186,104.87392,,174,4.74654,0.98922,0.01074,AS Monaco,2.29182,0.56854,0.0,74430,6.70294,0.56854,26.55052,2017-01-29 21:58
NAN,10.0,5.0,7.0,1.16928,-17.85582,48.46466,30.60884,,165,16.4363,6.000000000000001e-05,0.04244,Nantes,1.0454,0.0,0.12392,74463,9.71366,0.0,11.85004,2017-01-29 21:58
REN,8.0,6.0,8.0,1.21241,-9.44422,46.82178,37.37756,,169,14.81342,0.00096,0.1082,Stade Rennes,1.12754,0.0,0.04404,74434,10.6925,0.0,12.49408,2017-01-29 21:58
LLE,10.0,5.0,7.0,1.09992,-6.87252,45.79722,38.9247,,166,15.72856,0.00044,0.10226,Lille,1.31075,0.0,0.05504,74438,9.55256,0.0,12.71888,2017-01-29 21:58
ANG,11.0,5.0,6.0,1.20858,-15.5208,49.88382,34.36302,,7868,18.02868,0.0,0.01054,Angers,1.15358,0.0,0.33554,74464,9.51468,0.0,10.45664,2017-01-29 21:58
PSG,4.0,4.0,14.0,0.73064,56.47856,26.41654,82.8951,,160,5.30888,0.9867,0.01328,Paris Saint-Germain,2.29308,0.41134,0.0,74427,6.49494,0.41134,26.19618,2017-01-29 21:58
MTZ,10.0,5.0,6.0,1.48711,-26.02746,63.81002,37.78256,,177,18.01436,6.000000000000001e-05,0.01176,Metz,1.17022,0.0,0.35912,74444,9.4669,0.0,10.51874,2017-01-29 21:58
STE,5.0,9.0,8.0,1.01646,4.73672,37.06554,41.80226,,178,10.82616,0.01176,0.45022,St Etienne,1.33622,2e-05,0.00178,74436,13.5323,2e-05,13.64154,2017-01-29 21:58
BAS,10.0,7.0,5.0,1.25265,-14.71866,48.26804,33.54938,,173,17.35324,0.0,0.00496,Bastia,1.05527,0.0,0.46098,74457,11.52,0.0,9.12676,2017-01-29 21:58
GUI,7.0,7.0,8.0,1.24568,-0.31156,46.7711,46.45954,,171,13.16788,0.00364,0.2777,Guingamp,1.40661,0.0,0.0102,74451,11.39546,0.0,13.43666,2017-01-29 21:58
BOR,6.0,8.0,8.0,1.1664,-6.55004,47.6382,41.08816,,159,12.44994,0.00378,0.25198,Bordeaux,1.28539,0.0,0.00942,74428,12.5013,0.0,13.04876,2017-01-29 21:58
MRS,7.0,6.0,9.0,1.17142,4.41176,44.95294,49.3647,,176,12.11426,0.0239,0.56968,Marseille,1.54538,2e-05,0.0015,74431,10.55516,2e-05,15.33058,2017-01-29 21:58
CAN,11.0,4.0,6.0,1.41851,-16.36244,59.91876,43.55632,,2927,17.93972,6.000000000000001e-05,0.03164,Caen,1.42348,0.0,0.23852,74445,8.58498,0.0,11.4753,2017-01-29 21:58
NCY,9.0,6.0,6.0,1.14162,-15.03584,47.0866,32.05076,,3267,16.2558,6.000000000000001e-05,0.02768,AS Nancy Lorraine,1.06837,0.0,0.19572,74441,10.86938,0.0,10.87482,2017-01-29 21:58
NCE,1.0,7.0,14.0,1.12797,21.69064,35.23652,56.92716,,2502,6.91652,0.57972,0.41584,Nice,1.5109,0.01174,0.0,74437,11.3896,0.01174,19.69388,2017-01-29 21:58
LOR,13.0,3.0,5.0,1.47625,-25.1948,66.70048,41.50568,,273,20.1648,4e-05,0.01114,Lorient,1.35372,0.0,0.5311,74443,7.63124,0.0,10.20396,2017-01-22 21:53
LYON,7.0,1.0,12.0,1.03018,30.03188,41.92568,71.95756,,167,11.11082,0.56384,0.40896,Lyon,1.98386,0.02544,2e-05,74432,5.0577,0.02544,21.83148,2017-01-22 21:53
TOU,9.0,5.0,7.0,1.17758,-5.21102,44.84912,39.6381,,179,15.78854,0.00138,0.11854,Toulouse,1.17679,0.0,0.07166,74439,9.77324,0.0,12.43822,2017-01-22 21:53
MNT,8.0,8.0,5.0,1.23089,-7.1141,56.15618,49.04208,,274,14.42726,0.00138,0.0977,Montpellier,1.46021,0.0,0.1307,74452,12.61622,0.0,10.95652,2017-01-22 21:53
DIJ,8.0,9.0,4.0,1.36701,-8.44252,54.03682,45.5943,,3170,15.2063,0.00014,0.02926,Dijon FCO,1.38042,0.0,0.30688,74455,13.57504,0.0,9.21866,2017-01-22 21:53
MON,3.0,3.0,15.0,0.98908,71.52306,35.93956,107.46262,,174,5.28236,0.97792,0.02206,AS Monaco,2.31341,0.49422,0.0,74430,5.75404,0.49422,26.9636,2017-01-22 21:53
NAN,10.0,4.0,7.0,1.18792,-18.60414,48.9163,30.31216,,165,16.92136,0.00026,0.06258,Nantes,1.0256,0.0,0.14322,74463,9.02364,0.0,12.055,2017-01-22 21:53
REN,8.0,5.0,8.0,1.193,-8.79048,46.46782,37.67734,,169,14.9307,0.00362,0.17812,Stade Rennes,1.14801,0.0,0.04236,74434,10.00614,0.0,13.06316,2017-01-22 21:53
LLE,10.0,5.0,6.0,1.12086,-10.0415,47.11086,37.06936,,166,16.57372,0.00034,0.06418,Lille,1.26212,0.0,0.14874,74438,9.77588,0.0,11.6504,2017-01-22 21:53
ANG,11.0,5.0,5.0,1.21857,-17.58902,50.68114,33.09212,,7868,18.50274,0.0,0.01038,Angers,1.11399,0.0,0.46072,74464,9.74728,0.0,9.74998,2017-01-22 21:53
PSG,4.0,3.0,14.0,0.7393,60.76976,26.5889,87.35866,,160,5.43984,0.97962,0.02026,Paris Saint-Germain,2.32976,0.47138,0.0,74427,5.48378,0.47138,27.07638,2017-01-22 21:53
MTZ,9.0,5.0,6.0,1.44458,-25.42318,63.07998,37.6568,,177,17.3559,0.0002,0.03254,Metz,1.18118,0.0,0.28594,74444,9.77344,0.0,10.87066,2017-01-22 21:53
STE,5.0,9.0,7.0,1.05447,-1.11646,39.407,38.29054,,178,11.74782,0.00558,0.27456,St Etienne,1.23167,0.0,0.01586,74436,13.85162,0.0,12.40056,2017-01-22 21:53
BAS,10.0,6.0,5.0,1.23166,-14.4977,48.36856,33.87086,,173,17.56804,4e-05,0.01462,Bastia,1.06791,0.0,0.40826,74457,10.81198,0.0,9.61998,2017-01-22 21:53
GUI,6.0,7.0,8.0,1.22883,0.69066,45.41446,46.10512,,171,12.7107,0.01146,0.3579,Guingamp,1.39412,2e-05,0.0108,74451,11.66022,2e-05,13.62908,2017-01-22 21:53
BOR,6.0,8.0,7.0,1.1901,-10.36482,49.55422,39.1894,,159,13.15966,0.0026,0.17018,Bordeaux,1.23786,0.0,0.0434,74428,12.80018,0.0,12.04016,2017-01-22 21:53
MRS,7.0,6.0,8.0,1.16605,-0.78708,45.1149,44.32782,,176,12.65816,0.0161,0.44232,Marseille,1.4274,0.0,0.00972,74431,10.91324,0.0,14.4286,2017-01-22 21:53
CAN,11.0,3.0,6.0,1.43236,-17.4008,60.4559,43.0551,,2927,18.46316,0.00034,0.0478,Caen,1.39792,0.0,0.26526,74445,7.88836,0.0,11.64848,2017-01-22 21:53
NCY,8.0,6.0,6.0,1.10255,-12.201,45.64632,33.44532,,3267,15.31218,0.00066,0.08548,AS Nancy Lorraine,1.09356,0.0,0.12536,74441,11.18958,0.0,11.49824,2017-01-22 21:53
NCE,1.0,7.0,13.0,1.11839,19.76326,35.37048,55.13374,,2502,7.18998,0.43448,0.55142,Nice,1.48942,0.00894,0.0,74437,11.6391,0.00894,19.17092,2017-01-22 21:53
LOR,12.0,3.0,5.0,1.4682,-22.9669,65.4266,42.4597,,273,19.9272,0.0001,0.0142,Lorient,1.39037,0.0,0.5047,74443,7.7557,0.0,10.3171,2017-01-18 20:53
LYON,7.0,1.0,11.0,1.03104,28.2374,41.9228,70.1602,,167,11.3747,0.5114,0.4386,Lyon,1.94737,0.024,0.0,74432,5.3567,0.024,21.2686,2017-01-18 20:53
TOU,8.0,5.0,7.0,1.17485,-4.0455,44.9783,40.9328,,179,15.1086,0.0035,0.1638,Toulouse,1.21265,0.0,0.0534,74439,10.0568,0.0,12.8346,2017-01-18 20:53
MNT,7.0,8.0,5.0,1.21437,-4.3269,54.9919,50.665,,274,13.6136,0.0049,0.1417,Montpellier,1.49661,0.0001,0.0924,74452,12.9047,0.0001,11.4817,2017-01-18 20:53
DIJ,8.0,8.0,4.0,1.40361,-8.1227,55.3496,47.2269,,3170,15.4815,0.0003,0.04,Dijon FCO,1.41801,0.0,0.2872,74455,12.8439,0.0,9.6746,2017-01-18 20:53
MON,3.0,3.0,14.0,1.01539,68.7626,37.1025,105.8651,,174,5.4725,0.9666,0.033,AS Monaco,2.30102,0.4814,0.0,74430,5.9368,0.4814,26.5907,2017-01-18 20:53
NAN,9.0,4.0,7.0,1.18728,-18.1575,49.3101,31.1526,,165,16.6569,0.0008,0.0682,Nantes,1.06776,0.0,0.1367,74463,9.1834,0.0,12.1597,2017-01-18 20:53
REN,8.0,4.0,8.0,1.19519,-9.1182,46.7672,37.649,,169,15.3842,0.0055,0.1749,Stade Rennes,1.16086,0.0,0.0494,74434,9.3037,0.0,13.3121,2017-01-18 20:53
LLE,10.0,4.0,6.0,1.14994,-10.2322,48.7165,38.4843,,166,16.9949,0.001,0.0694,Lille,1.30065,0.0,0.1535,74438,9.0325,0.0,11.9726,2017-01-18 20:53
ANG,10.0,5.0,5.0,1.1952,-17.0831,49.6519,32.5688,,7868,17.9313,0.0003,0.0152,Angers,1.07241,0.0,0.3997,74464,10.1256,0.0,9.9431,2017-01-18 20:53
PSG,4.0,3.0,13.0,0.7692,61.2603,27.3932,88.6535,,160,5.5098,0.9733,0.0265,Paris Saint-Germain,2.32859,0.483,0.0,74427,5.6037,0.483,26.8865,2017-01-18 20:53
MTZ,9.0,5.0,5.0,1.47726,-28.116,64.7068,36.5908,,177,17.8326,0.0003,0.0191,Metz,1.16319,0.0,0.4099,74444,10.0662,0.0,10.1012,2017-01-18 20:53
STE,5.0,9.0,6.0,1.01901,-1.2856,38.7503,37.4647,,178,11.8695,0.0083,0.2119,St Etienne,1.20531,0.0,0.0313,74436,14.1708,0.0,11.9597,2017-01-18 20:53
BAS,10.0,5.0,5.0,1.22691,-14.2102,48.3365,34.1263,,173,17.8484,0.0001,0.0199,Bastia,1.07172,0.0,0.3814,74457,10.1095,0.0,10.0421,2017-01-18 20:53
GUI,6.0,6.0,8.0,1.24083,1.2059,45.4642,46.6701,,171,12.9565,0.0201,0.3719,Guingamp,1.39686,0.0,0.0098,74451,10.915,0.0,14.1285,2017-01-18 20:53
BOR,6.0,8.0,6.0,1.22229,-11.3775,50.8902,39.5127,,159,13.5045,0.0027,0.1193,Bordeaux,1.2347,0.0,0.0813,74428,13.0627,0.0,11.4328,2017-01-18 20:53
MRS,6.0,6.0,8.0,1.14367,0.0884,43.8496,43.938,,176,12.2765,0.0249,0.4456,Marseille,1.4286,0.0001,0.008,74431,11.1659,0.0001,14.5576,2017-01-18 20:53
CAN,11.0,3.0,6.0,1.43236,-17.5915,60.7023,43.1108,,2927,18.5218,0.0003,0.0488,Caen,1.39792,0.0,0.2757,74445,7.8308,0.0,11.6474,2017-01-18 20:53
NCY,8.0,6.0,6.0,1.10255,-12.2331,45.739,33.5059,,3267,15.3175,0.0009,0.0731,AS Nancy Lorraine,1.09356,0.0,0.1256,74441,11.1863,0.0,11.4962,2017-01-18 20:53
NCE,1.0,6.0,13.0,1.12187,19.3123,35.6269,54.9392,,2502,7.6189,0.4747,0.5049,Nice,1.48337,0.0114,0.0,74437,10.9865,0.0114,19.3946,2017-01-18 20:53
LOR,12.0,3.0,4.0,1.48256,-25.9656,66.0807,40.1151,,273,20.481,0.0,0.0071,Lorient,1.32759,0.0,0.5869,74443,8.0134,0.0,9.5056,2016-12-22 14:00
LYON,6.0,1.0,11.0,0.97497,31.1359,39.1949,70.3308,,167,10.4105,0.5451,0.4139,Lyon,1.94084,0.0513,0.0001,74432,5.5759,0.0513,22.0136,2016-12-22 14:00
TOU,7.0,5.0,7.0,1.15971,-2.1949,44.6795,42.4846,,179,14.2591,0.0058,0.2038,Toulouse,1.23557,0.0,0.0232,74439,10.3606,0.0,13.3803,2016-12-22 14:00
MNT,7.0,7.0,5.0,1.22296,-3.2401,55.043,51.8029,,274,13.7436,0.0047,0.1624,Montpellier,1.52032,0.0001,0.0623,74452,12.1277,0.0001,12.1287,2016-12-22 14:00
DIJ,8.0,7.0,4.0,1.42409,-9.045,56.2222,47.1772,,3170,16.0673,0.0004,0.0389,Dijon FCO,1.42869,0.0,0.2693,74455,12.0504,0.0,9.8823,2016-12-22 14:00
MON,3.0,3.0,13.0,1.01799,63.1091,37.7776,100.8867,,174,6.0368,0.9226,0.0769,AS Monaco,2.22649,0.3408,0.0,74430,6.4105,0.3408,25.5527,2016-12-22 14:00
NAN,9.0,4.0,5.0,1.23759,-21.5492,52.4436,30.8944,,165,17.6865,0.0005,0.023,Nantes,1.05399,0.0,0.3014,74463,9.7011,0.0,10.6124,2016-12-22 14:00
REN,7.0,4.0,8.0,1.2209,-9.6873,48.3811,38.6938,,169,15.1403,0.0037,0.1726,Stade Rennes,1.2043,0.0,0.0348,74434,9.4293,0.0,13.4304,2016-12-22 14:00
LLE,10.0,3.0,6.0,1.14808,-10.0377,48.7074,38.6697,,166,17.2633,0.0016,0.0745,Lille,1.29069,0.0,0.1189,74438,8.3377,0.0,12.399,2016-12-22 14:00
ANG,10.0,4.0,5.0,1.18064,-16.4269,49.49,33.0631,,7868,18.1515,0.0001,0.0186,Angers,1.0954,0.0,0.3164,74464,9.3766,0.0,10.4719,2016-12-22 14:00
PSG,4.0,3.0,12.0,0.79844,65.3857,27.826,93.2117,,160,5.4183,0.9676,0.0317,Paris Saint-Germain,2.37515,0.5807,0.0,74427,5.4813,0.5807,27.1004,2016-12-22 14:00
MTZ,9.0,4.0,5.0,1.54474,-30.1058,67.3851,37.2793,,177,18.649,0.0003,0.0127,Metz,1.17818,0.0,0.4209,74444,9.2213,0.0,10.1297,2016-12-22 14:00
STE,5.0,8.0,6.0,1.01151,-1.6536,38.8881,37.2345,,178,12.32,0.0046,0.1903,St Etienne,1.20316,0.0,0.0249,74436,13.4857,0.0,12.1943,2016-12-22 14:00
BAS,9.0,5.0,5.0,1.23429,-13.4692,48.6477,35.1785,,173,17.2383,0.0002,0.0218,Bastia,1.08873,0.0,0.2725,74457,10.4178,0.0,10.3439,2016-12-22 14:00
GUI,5.0,6.0,8.0,1.18881,4.1083,43.0122,47.1205,,171,12.0535,0.0271,0.4281,Guingamp,1.41218,0.0002,0.0052,74451,11.2689,0.0002,14.6776,2016-12-22 14:00
BOR,6.0,7.0,6.0,1.24462,-12.5163,51.5225,39.0062,,159,14.1271,0.0017,0.0938,Bordeaux,1.21802,0.0,0.0856,74428,12.3161,0.0,11.5568,2016-12-22 14:00
MRS,5.0,6.0,8.0,1.10345,2.4172,41.754,44.1712,,176,11.7836,0.0315,0.4491,Marseille,1.4323,0.0007,0.0051,74431,11.3773,0.0007,14.8391,2016-12-22 14:00
CAN,10.0,3.0,5.0,1.43011,-18.9698,60.705,41.7352,,2927,18.5717,0.0004,0.0334,Caen,1.35622,0.0,0.3182,74445,8.4059,0.0,11.0224,2016-12-22 14:00
NCY,8.0,6.0,5.0,1.11789,-12.65,46.664,34.014,,3267,15.5435,0.0002,0.0513,AS Nancy Lorraine,1.10123,0.0,0.1543,74441,11.4437,0.0,11.0128,2016-12-22 14:00
NCE,1.0,5.0,13.0,1.13486,21.3552,36.4489,57.8041,,2502,7.6076,0.4819,0.4961,Nice,1.55808,0.0262,0.0,74437,10.0938,0.0262,20.2986,2016-12-22 14:00
LOR,11.0,3.0,3.0,1.47447,-23.5929,63.7186,40.1257,,273,20.488,0.0005,0.0074,Lorient,1.32481,0.0,0.5804,74443,8.4551,0.0,9.0569,2016-12-15 14:00
LYON,6.0,1.0,9.0,1.00308,23.9519,42.0141,65.966,,167,11.6503,0.3781,0.4824,Lyon,1.88668,0.0192,0.0006,74432,6.1839,0.0192,20.1658,2016-12-15 14:00
TOU,6.0,4.0,7.0,1.14512,0.8974,43.491,44.3884,,179,13.6886,0.0237,0.3088,Toulouse,1.28739,0.0,0.0152,74439,9.9374,0.0,14.374,2016-12-15 14:00
MNT,6.0,7.0,4.0,1.27074,-7.6254,56.9405,49.3151,,274,13.7259,0.0086,0.1356,Montpellier,1.47168,0.0,0.0936,74452,12.7163,0.0,11.5578,2016-12-15 14:00
DIJ,7.0,7.0,3.0,1.46496,-11.5752,57.5613,45.9861,,3170,16.0762,0.0016,0.0322,Dijon FCO,1.40539,0.0,0.3106,74455,12.6095,0.0,9.3143,2016-12-15 14:00
MON,2.0,3.0,12.0,0.94575,72.7341,34.0227,106.7568,,174,4.7898,0.9546,0.0432,AS Monaco,2.2818,0.4427,0.0,74430,6.3989,0.4427,26.8113,2016-12-15 14:00
NAN,9.0,4.0,3.0,1.28828,-25.4961,55.298,29.8019,,165,18.5823,0.0001,0.0116,Nantes,1.02832,0.0,0.487,74463,10.284,0.0,9.1337,2016-12-15 14:00
REN,6.0,3.0,8.0,1.1627,-8.0405,46.9565,38.916,,169,14.6596,0.0175,0.2445,Stade Rennes,1.20695,0.0,0.0222,74434,9.0449,0.0,14.2955,2016-12-15 14:00
LLE,9.0,2.0,6.0,1.13196,-7.5876,47.4859,39.8983,,166,16.8276,0.0055,0.1265,Lille,1.30453,0.0,0.075,74438,7.9604,0.0,13.212,2016-12-15 14:00
ANG,8.0,4.0,5.0,1.15135,-12.3412,47.6494,35.3082,,7868,16.7912,0.0023,0.0523,Angers,1.14033,0.0,0.1744,74464,9.9484,0.0,11.2604,2016-12-15 14:00
PSG,3.0,3.0,11.0,0.79419,64.6103,27.3035,91.9138,,160,4.6904,0.9713,0.0278,Paris Saint-Germain,2.34921,0.5175,0.0,74427,5.8415,0.5175,27.4681,2016-12-15 14:00
MTZ,8.0,3.0,5.0,1.49786,-26.1719,64.0352,37.8633,,177,18.1396,0.0011,0.0349,Metz,1.18575,0.0,0.2785,74444,8.86,0.0,11.0004,2016-12-15 14:00
STE,4.0,7.0,6.0,1.01308,-0.0555,38.9018,38.8463,,178,11.8439,0.0171,0.27,St Etienne,1.23522,0.0,0.0137,74436,13.0963,0.0,13.0598,2016-12-15 14:00
BAS,8.0,5.0,4.0,1.21142,-14.6699,47.8615,33.1916,,173,17.2045,0.0002,0.0194,Bastia,1.00316,0.0,0.3165,74457,11.0737,0.0,9.7218,2016-12-15 14:00
GUI,5.0,5.0,7.0,1.17286,0.1371,43.6928,43.8299,,171,13.3947,0.0212,0.2711,Guingamp,1.35306,0.0001,0.0181,74451,10.8176,0.0001,13.7877,2016-12-15 14:00
BOR,5.0,6.0,6.0,1.22575,-7.8398,49.7915,41.9517,,159,13.6459,0.0113,0.1669,Bordeaux,1.28177,0.0,0.0473,74428,11.8617,0.0,12.4924,2016-12-15 14:00
MRS,5.0,6.0,6.0,1.09122,-0.7163,42.5585,41.8422,,176,12.461,0.0235,0.2916,Marseille,1.38039,0.0001,0.02,74431,11.9955,0.0001,13.5435,2016-12-15 14:00
CAN,9.0,3.0,4.0,1.47334,-24.463,63.1412,38.6782,,2927,18.9768,0.0003,0.0192,Caen,1.28199,0.0,0.3994,74445,8.8615,0.0,10.1617,2016-12-15 14:00
NCY,8.0,4.0,5.0,1.149,-13.9776,48.6382,34.6606,,3267,16.5327,0.0018,0.0533,AS Nancy Lorraine,1.13077,0.0,0.1475,74441,10.0411,0.0,11.4262,2016-12-15 14:00
NCE,1.0,4.0,12.0,1.15109,21.8221,37.5694,59.3915,,2502,8.042,0.5597,0.4013,Nice,1.61704,0.0204,0.0,74437,9.5903,0.0204,20.3677,2016-12-15 14:00
LOR,10.0,3.0,3.0,1.44985,-23.703,61.9472,38.2442,,273,20.0536,0.0003,0.0081,Lorient,1.26706,0.0,0.5576,74443,8.8505,0.0,9.0959,2016-12-08 14:00
LYON,6.0,1.0,8.0,1.0139,27.1534,42.1447,69.2981,,167,11.4181,0.4295,0.409,Lyon,1.94297,0.0329,0.0007,74432,6.2811,0.0329,20.3008,2016-12-08 14:00
TOU,6.0,4.0,6.0,1.09849,0.9095,41.736,42.6455,,179,13.8174,0.0251,0.2638,Toulouse,1.26262,0.0003,0.0245,74439,10.2517,0.0003,13.9309,2016-12-08 14:00
MNT,5.0,7.0,4.0,1.26438,-7.4375,56.25,48.8125,,274,13.2127,0.0127,0.1472,Montpellier,1.44507,0.0001,0.0833,74452,13.1007,0.0001,11.6866,2016-12-08 14:00
DIJ,6.0,7.0,3.0,1.42122,-9.0093,55.7061,46.6968,,3170,15.0998,0.0051,0.0623,Dijon FCO,1.4256,0.0,0.2219,74455,12.9231,0.0,9.9771,2016-12-08 14:00
