code,current_losses,current_ties,current_wins,d_rating,goal_diff,goals_against,goals_scored,group,id,losses,make_champs,make_europa,name,o_rating,position_1,relegated,sdr_id,ties,win_league,wins,last_updated
BOL,5.0,4.0,3.0,1.15936,-19.5973,54.3754,34.7781,,107,17.0257,0.0007,0.0177,Bologna,1.17554,0.0,0.2333,73850,11.3825,0.0,9.5918,2016-11-10 14:00
TOR,3.0,4.0,5.0,1.13721,15.5188,48.8634,64.3822,,239,11.6953,0.0873,0.2852,Torino,1.84365,0.0063,0.0086,73846,10.6345,0.0063,15.6702,2016-11-10 14:00
SAS,7.0,1.0,4.0,1.23768,-16.4702,60.0267,43.5565,,3997,18.2405,0.0042,0.0433,Sassuolo,1.54473,0.0001,0.1513,73867,7.8941,0.0001,11.8654,2016-11-10 14:00
EMP,6.0,4.0,2.0,1.05746,-15.6261,46.3073,30.6812,,2574,17.0339,0.0009,0.0203,Empoli,1.18336,0.0001,0.2449,73839,11.5653,0.0001,9.4008,2016-11-10 14:00
ATA,4.0,1.0,7.0,1.02834,5.2396,44.9771,50.2167,,105,13.5326,0.0759,0.2604,Atalanta,1.57403,0.0054,0.0077,73844,8.0159,0.0054,16.4515,2016-11-10 14:00
SMP,5.0,3.0,4.0,1.19987,-11.2379,53.2096,41.9717,,2734,15.9604,0.0091,0.0655,Sampdoria,1.44337,0.0003,0.0903,73838,10.0321,0.0003,12.0075,2016-11-10 14:00
CVO,5.0,3.0,4.0,0.99457,-7.8465,46.1727,38.3262,,238,15.434,0.0095,0.0709,Chievo Verona,1.27266,0.0004,0.0789,73903,10.471,0.0004,12.095,2016-11-10 14:00
INT,5.0,2.0,5.0,0.97235,13.2767,42.4771,55.7538,,110,12.2773,0.1256,0.3189,Internazionale,1.90706,0.0082,0.0066,73830,8.7007,0.0082,17.022,2016-11-10 14:00
JUV,2.0,0.0,10.0,0.5836,50.6776,26.399,77.0766,,111,5.3952,0.927,0.0654,Juventus,2.20835,0.6345,0.0,73847,5.5228,0.6345,27.082,2016-11-10 14:00
PES,7.0,4.0,1.0,1.47511,-31.4844,64.4567,32.9723,,3290,20.8352,0.0,0.0011,US Pescara,1.35732,0.0,0.6348,73894,10.4011,0.0,6.7637,2016-11-10 14:00
GEN,3.0,4.0,4.0,1.11518,-6.9533,48.7241,41.7708,,3263,14.6273,0.0154,0.0955,Genoa,1.464,0.0006,0.0696,73849,11.2966,0.0006,12.0761,2016-11-10 14:00
CAG,6.0,1.0,5.0,1.45014,-19.6696,69.7669,50.0973,,2925,17.7443,0.0048,0.0553,Cagliari,1.57162,0.0,0.1059,73843,7.7,0.0,12.5557,2016-11-10 14:00
FIO,2.0,5.0,4.0,0.96186,9.8271,41.1618,50.9889,,109,10.3566,0.1012,0.2942,Fiorentina,1.72051,0.0065,0.0117,73842,12.2993,0.0065,15.3441,2016-11-10 14:00
MIL,3.0,1.0,8.0,0.99012,10.5232,44.3842,54.9074,,103,11.0644,0.2227,0.3827,AC Milan,1.70889,0.0275,0.0012,73835,7.9418,0.0275,18.9938,2016-11-10 14:00
UDI,5.0,2.0,4.0,1.29726,-12.1041,57.5025,45.3984,,118,16.7591,0.009,0.0676,Udinese,1.50651,0.0001,0.1249,73833,9.2077,0.0001,12.0332,2016-11-03 14:00
PAL,7.0,3.0,1.0,1.28267,-27.5823,60.693,33.1107,,2923,19.8403,0.0003,0.0056,Palermo,1.23335,0.0,0.5177,73840,10.3436,0.0,7.8161,2016-11-03 14:00
CRO,8.0,2.0,1.0,1.38435,-30.544,65.0317,34.4877,,3173,22.0174,0.0002,0.0025,Crotone,1.25172,0.0,0.6799,73875,8.9592,0.0,7.0234,2016-11-03 14:00
ROM,2.0,2.0,7.0,0.95579,41.051,37.6291,78.6801,,104,7.2416,0.6698,0.2426,AS Roma,2.32138,0.2084,0.0002,73831,7.9671,0.2084,22.7913,2016-11-03 14:00
NAP,3.0,2.0,6.0,0.89751,33.0488,37.2145,70.2633,,114,8.4716,0.5171,0.3181,Napoli,2.14367,0.1052,0.0001,73848,8.2324,0.1052,21.296,2016-11-03 14:00
LAZ,2.0,3.0,6.0,1.02337,20.3207,43.2309,63.5516,,112,9.9005,0.2543,0.3712,Lazio,1.91655,0.0399,0.003,73834,9.8276,0.0399,18.2719,2016-11-03 14:00
BOL,4.0,4.0,3.0,1.1274,-17.2992,52.6175,35.3183,,107,16.4791,0.0028,0.0297,Bologna,1.17688,0.0002,0.2209,73850,11.6841,0.0002,9.8368,2016-11-03 14:00
TOR,3.0,4.0,4.0,1.15273,10.1592,49.5126,59.6718,,239,12.3028,0.0695,0.2388,Torino,1.77735,0.0062,0.0203,73846,10.943,0.0062,14.7542,2016-11-03 14:00
SAS,6.0,1.0,4.0,1.19049,-10.1323,56.1752,46.0429,,3997,16.8757,0.0135,0.0926,Sassuolo,1.59344,0.0004,0.1014,73867,8.2454,0.0004,12.8789,2016-11-03 14:00
EMP,6.0,4.0,1.0,1.05563,-21.8625,47.6814,25.8189,,2574,17.867,0.0009,0.0123,Empoli,1.08639,0.0,0.3992,73839,11.985,0.0,8.148,2016-11-03 14:00
ATA,4.0,1.0,6.0,1.06503,-0.7591,47.3632,46.6041,,105,14.4653,0.0422,0.1973,Atalanta,1.51795,0.0041,0.0249,73844,8.4035,0.0041,15.1312,2016-11-03 14:00
SMP,5.0,2.0,4.0,1.21947,-13.2639,54.3402,41.0763,,2734,16.7488,0.0087,0.0637,Sampdoria,1.43472,0.0004,0.1299,73838,9.3323,0.0004,11.9189,2016-11-03 14:00
CVO,4.0,3.0,4.0,0.97436,-7.2309,44.8772,37.6463,,238,14.8559,0.0124,0.0943,Chievo Verona,1.23848,0.001,0.0767,73903,10.8705,0.001,12.2736,2016-11-03 14:00
INT,5.0,2.0,4.0,1.00118,10.4596,43.8607,54.3203,,110,12.61,0.1147,0.2965,Internazionale,1.893,0.0083,0.0126,73830,8.8968,0.0083,16.4932,2016-11-03 14:00
JUV,2.0,0.0,9.0,0.56236,49.4567,25.8464,75.3031,,111,5.5835,0.9053,0.0849,Juventus,2.17223,0.5841,0.0,73847,5.9906,0.5841,26.4259,2016-11-03 14:00
PES,6.0,4.0,1.0,1.3618,-23.9775,58.8093,34.8318,,3290,19.3659,0.0004,0.0058,US Pescara,1.35515,0.0,0.5098,73894,10.9912,0.0,7.6429,2016-11-03 14:00
GEN,3.0,3.0,4.0,1.12161,-6.1592,48.7524,42.5932,,3263,14.8309,0.0222,0.1095,Genoa,1.47114,0.0019,0.0763,73849,10.5706,0.0019,12.5985,2016-11-03 14:00
CAG,5.0,1.0,5.0,1.39475,-15.1953,65.4796,50.2843,,2925,17.0019,0.0118,0.0785,Cagliari,1.59115,0.0003,0.0889,73843,8.0443,0.0003,12.9538,2016-11-03 14:00
FIO,2.0,4.0,4.0,0.9553,11.7936,40.5381,52.3317,,109,10.314,0.1451,0.3165,Fiorentina,1.74595,0.0154,0.0105,73842,11.5257,0.0154,16.1603,2016-11-03 14:00
MIL,3.0,1.0,7.0,0.99265,9.8207,44.3173,54.138,,103,11.3147,0.1998,0.372,AC Milan,1.71115,0.0241,0.0028,73835,8.2874,0.0241,18.3979,2016-11-03 14:00
UDI,5.0,1.0,4.0,1.29373,-13.2777,57.4537,44.176,,118,17.3778,0.0107,0.0683,Udinese,1.48591,0.0007,0.13,73833,8.4707,0.0007,12.1515,2016-10-27 14:00
PAL,6.0,3.0,1.0,1.29325,-27.9833,61.0872,33.1039,,2923,19.5378,0.0006,0.0088,Palermo,1.24191,0.0,0.4837,73840,10.5487,0.0,7.9135,2016-10-27 14:00
CRO,8.0,2.0,0.0,1.41222,-33.9009,66.948,33.0471,,3173,22.6453,0.0004,0.0016,Crotone,1.22162,0.0,0.7375,73875,9.1766,0.0,6.1781,2016-10-27 14:00
ROM,2.0,1.0,7.0,0.99634,41.7603,39.8953,81.6556,,104,7.6302,0.6697,0.2374,AS Roma,2.372,0.2105,0.0001,73831,7.1056,0.2105,23.2642,2016-10-27 14:00
NAP,2.0,2.0,6.0,0.92741,30.817,38.3725,69.1895,,114,8.4942,0.483,0.3251,Napoli,2.13912,0.1052,0.0004,73848,8.5019,0.1052,21.0039,2016-10-27 14:00
LAZ,2.0,3.0,5.0,1.02295,20.8745,42.9326,63.8071,,112,9.9623,0.2377,0.3591,Lazio,1.9223,0.0293,0.0044,73834,10.0526,0.0293,17.9851,2016-10-27 14:00
BOL,3.0,4.0,3.0,1.12788,-15.6609,52.9007,37.2398,,107,15.7017,0.0054,0.0458,Bologna,1.22774,0.0002,0.171,73850,11.906,0.0002,10.3923,2016-10-27 14:00
TOR,3.0,3.0,4.0,1.13568,10.5418,48.6952,59.237,,239,12.5819,0.086,0.2388,Torino,1.7729,0.0062,0.0198,73846,10.1845,0.0062,15.2336,2016-10-27 14:00
SAS,5.0,1.0,4.0,1.19454,-10.5546,56.6895,46.1349,,3997,16.4923,0.0179,0.103,Sassuolo,1.59287,0.0008,0.0951,73867,8.5394,0.0008,12.9683,2016-10-27 14:00
EMP,6.0,3.0,1.0,1.08392,-23.0239,50.4628,27.4389,,2574,18.5159,0.0014,0.0144,Empoli,1.13046,0.0,0.4017,73839,11.0788,0.0,8.4053,2016-10-27 14:00
ATA,4.0,1.0,5.0,1.08961,-5.6855,49.6683,43.9828,,105,15.2313,0.0294,0.1371,Atalanta,1.47444,0.0018,0.0429,73844,8.6763,0.0018,14.0924,2016-10-27 14:00
SMP,5.0,2.0,3.0,1.24304,-14.8734,56.5809,41.7075,,2734,17.3083,0.0074,0.0571,Sampdoria,1.45521,0.0002,0.1787,73838,9.4418,0.0002,11.2499,2016-10-27 14:00
CVO,3.0,3.0,4.0,0.9489,-3.8202,43.3174,39.4972,,238,13.8468,0.0216,0.1389,Chievo Verona,1.26424,0.0007,0.0577,73903,11.1878,0.0007,12.9654,2016-10-27 14:00
INT,4.0,2.0,4.0,1.01719,12.9091,44.2431,57.1522,,110,11.7788,0.1583,0.3244,Internazionale,1.92555,0.0157,0.0114,73830,9.0553,0.0157,17.1659,2016-10-27 14:00
JUV,2.0,0.0,8.0,0.52961,52.5885,24.9716,77.5601,,111,5.3987,0.9098,0.0767,Juventus,2.24233,0.591,0.0,73847,5.9229,0.591,26.6784,2016-10-27 14:00
PES,5.0,4.0,1.0,1.38305,-24.5447,60.496,35.9513,,3290,19.1135,0.0005,0.0079,US Pescara,1.37771,0.0,0.4741,73894,11.1327,0.0,7.7538,2016-10-27 14:00
GEN,2.0,3.0,4.0,1.08644,-1.1126,45.7122,44.5996,,3263,13.7404,0.0391,0.1527,Genoa,1.50192,0.003,0.0493,73849,10.8827,0.003,13.3769,2016-10-27 14:00
CAG,5.0,1.0,4.0,1.40409,-15.0505,65.5784,50.5279,,2925,17.1376,0.0132,0.0735,Cagliari,1.60353,0.0004,0.1167,73843,8.2488,0.0004,12.6136,2016-10-27 14:00
FIO,2.0,4.0,3.0,0.99962,9.1704,42.9304,52.1008,,109,11.0197,0.1065,0.2741,Fiorentina,1.74661,0.0098,0.0216,73842,11.7705,0.0098,15.2098,2016-10-27 14:00
MIL,3.0,1.0,6.0,1.01091,10.8266,45.0428,55.8694,,103,11.3514,0.2014,0.3553,AC Milan,1.7363,0.0245,0.0039,73835,8.3846,0.0245,18.264,2016-10-27 14:00
UDI,5.0,1.0,2.0,1.33114,-19.2857,58.4169,39.1312,,118,18.5059,0.0048,0.035,Udinese,1.41152,0.0001,0.2808,73833,9.0669,0.0001,10.4272,2016-10-20 14:00
PAL,4.0,3.0,1.0,1.23342,-22.0369,55.6274,33.5905,,2923,17.9806,0.003,0.0222,Palermo,1.27091,0.0,0.3563,73840,11.1543,0.0,8.8651,2016-10-20 14:00
CRO,7.0,1.0,0.0,1.42795,-36.1678,67.9903,31.8225,,3173,23.1328,0.0,0.0027,Crotone,1.18907,0.0,0.7511,73875,8.6009,0.0,6.2663,2016-10-20 14:00
ROM,2.0,1.0,5.0,1.01744,36.0194,40.4752,76.4946,,104,8.3898,0.5576,0.2837,AS Roma,2.29978,0.1374,0.0006,73831,7.6816,0.1374,21.9286,2016-10-20 14:00
NAP,2.0,2.0,4.0,0.92252,29.2077,38.3688,67.5765,,114,8.8585,0.4246,0.3249,Napoli,2.10036,0.0745,0.0019,73848,9.0562,0.0745,20.0853,2016-10-20 14:00
LAZ,2.0,2.0,4.0,1.01293,16.4499,42.1005,58.5504,,112,10.8763,0.2093,0.3163,Lazio,1.83594,0.0248,0.0088,73834,9.7366,0.0248,17.3871,2016-10-20 14:00
BOL,3.0,2.0,3.0,1.13777,-16.2909,53.5621,37.2712,,107,16.5543,0.0076,0.0537,Bologna,1.23035,0.0002,0.1844,73850,10.5387,0.0002,10.907,2016-10-20 14:00
TOR,2.0,2.0,4.0,1.10354,12.2229,46.6177,58.8406,,239,12.1897,0.1287,0.2698,Torino,1.79066,0.0133,0.0181,73846,9.7482,0.0133,16.0621,2016-10-20 14:00
SAS,4.0,0.0,4.0,1.17323,-6.542,54.2417,47.6997,,3997,15.8394,0.0457,0.1419,Sassuolo,1.63481,0.0031,0.0696,73867,8.0205,0.0031,14.1401,2016-10-20 14:00
EMP,5.0,2.0,1.0,1.08308,-20.7309,50.9205,30.1896,,2574,18.1495,0.0041,0.0275,Empoli,1.19968,0.0002,0.3396,73839,10.5989,0.0002,9.2516,2016-10-20 14:00
ATA,4.0,1.0,3.0,1.18142,-11.2495,53.9426,42.6931,,105,16.77,0.0159,0.0834,Atalanta,1.46108,0.0006,0.1405,73844,9.0382,0.0006,12.1918,2016-10-20 14:00
SMP,4.0,2.0,2.0,1.20987,-15.4613,54.4674,39.0061,,2734,17.4836,0.0067,0.0481,Sampdoria,1.39628,0.0003,0.2334,73838,10.0485,0.0003,10.4679,2016-10-20 14:00
CVO,3.0,1.0,4.0,0.99056,-4.4524,45.0868,40.6344,,238,14.7322,0.0357,0.1395,Chievo Verona,1.28797,0.0026,0.0627,73903,9.6907,0.0026,13.5771,2016-10-20 14:00
INT,3.0,2.0,3.0,1.00636,15.1631,42.7743,57.9374,,110,11.1289,0.2052,0.3162,Internazionale,1.94808,0.022,0.0126,73830,9.4912,0.022,17.3799,2016-10-20 14:00
JUV,1.0,0.0,7.0,0.52272,54.5354,23.8166,78.352,,111,4.5415,0.9217,0.0672,Juventus,2.24684,0.672,0.0,73847,6.2454,0.672,27.2131,2016-10-20 14:00
PES,3.0,4.0,1.0,1.3735,-19.1609,58.1442,38.9833,,3290,17.3461,0.0032,0.0262,US Pescara,1.45563,0.0001,0.3282,73894,11.6694,0.0001,8.9845,2016-10-20 14:00
GEN,1.0,3.0,3.0,1.09707,-4.8301,46.5739,41.7438,,3263,13.8131,0.0417,0.138,Genoa,1.46403,0.002,0.0811,73849,11.4888,0.002,12.6981,2016-10-20 14:00
CAG,3.0,1.0,4.0,1.27009,-9.7087,57.0065,47.2978,,2925,15.7433,0.0318,0.1144,Cagliari,1.53912,0.002,0.0872,73843,9.0204,0.002,13.2363,2016-10-20 14:00
FIO,2.0,3.0,2.0,0.95558,8.064,39.4777,47.5417,,109,11.4678,0.1116,0.2586,Fiorentina,1.6657,0.0099,0.036,73842,11.5037,0.0099,15.0285,2016-10-20 14:00
MIL,2.0,1.0,5.0,1.0135,14.2547,44.5378,58.7925,,103,10.9057,0.2411,0.3307,AC Milan,1.80569,0.0349,0.0071,73835,8.7829,0.0349,18.3114,2016-10-20 14:00
UDI,4.0,1.0,2.0,1.34743,-22.7803,59.9112,37.1309,,118,18.8352,0.0056,0.0315,Udinese,1.37669,0.0001,0.3117,73833,9.116,0.0001,10.0488,2016-10-06 14:00
PAL,3.0,3.0,1.0,1.17359,-16.8628,51.0393,34.1765,,2923,16.7827,0.0053,0.0378,Palermo,1.26677,0.0004,0.268,73840,11.6359,0.0004,9.5814,2016-10-06 14:00
CRO,6.0,1.0,0.0,1.40355,-35.7303,67.1582,31.4279,,3173,22.6176,0.0003,0.0043,Crotone,1.18856,0.0,0.716,73875,8.905,0.0,6.4774,2016-10-06 14:00
ROM,2.0,1.0,4.0,1.02422,30.9615,41.8962,72.8577,,104,9.2508,0.4388,0.3152,AS Roma,2.25066,0.0836,0.002,73831,8.1266,0.0836,20.6226,2016-10-06 14:00
NAP,1.0,2.0,4.0,0.85812,35.1899,34.5321,69.722,,114,7.5378,0.5261,0.2938,Napoli,2.11648,0.1258,0.0009,73848,9.2423,0.1258,21.2199,2016-10-06 14:00
LAZ,2.0,1.0,4.0,1.00533,17.3586,41.4528,58.8114,,112,11.0547,0.2159,0.3306,Lazio,1.81689,0.0268,0.0082,73834,8.9986,0.0268,17.9467,2016-10-06 14:00
BOL,3.0,1.0,3.0,1.12429,-17.3849,53.8937,36.5088,,107,17.1414,0.0094,0.0503,Bologna,1.22168,0.0004,0.1882,73850,9.8362,0.0004,11.0224,2016-10-06 14:00
TOR,2.0,2.0,3.0,1.09979,6.7893,47.0155,53.8048,,239,12.9644,0.085,0.2212,Torino,1.71211,0.0085,0.0371,73846,10.1633,0.0085,14.8723,2016-10-06 14:00
SAS,4.0,0.0,3.0,1.17272,-7.4063,54.0582,46.6519,,3997,16.156,0.0372,0.1242,Sassuolo,1.60786,0.0031,0.1002,73867,8.3115,0.0031,13.5325,2016-10-06 14:00
EMP,5.0,1.0,1.0,1.13683,-23.0081,53.9314,30.9233,,2574,19.0358,0.0024,0.0238,Empoli,1.23473,0.0,0.3708,73839,9.7528,0.0,9.2114,2016-10-06 14:00
ATA,4.0,0.0,3.0,1.22404,-13.1107,56.6619,43.5512,,105,17.5549,0.0145,0.0784,Atalanta,1.48253,0.0008,0.1542,73844,8.2081,0.0008,12.237,2016-10-06 14:00
SMP,4.0,1.0,2.0,1.22617,-16.4208,55.2843,38.8635,,2734,18.057,0.0068,0.0482,Sampdoria,1.39269,0.0005,0.247,73838,9.2894,0.0005,10.6536,2016-10-06 14:00
CVO,2.0,1.0,4.0,0.95058,0.0341,41.4828,41.5169,,238,13.4741,0.0584,0.1896,Chievo Verona,1.29894,0.0052,0.0394,73903,10.1211,0.0052,14.4048,2016-10-06 14:00
INT,2.0,2.0,3.0,0.97286,19.6317,40.1249,59.7566,,110,9.8381,0.2798,0.3445,Internazionale,1.9696,0.0351,0.0066,73830,9.6544,0.0351,18.5075,2016-10-06 14:00
JUV,1.0,0.0,6.0,0.50951,57.7735,22.8193,80.5928,,111,4.4256,0.9222,0.067,Juventus,2.29846,0.6656,0.0,73847,6.1858,0.6656,27.3886,2016-10-06 14:00
PES,3.0,3.0,1.0,1.36995,-17.9436,57.8551,39.9115,,3290,17.3816,0.0042,0.0361,US Pescara,1.47422,0.0002,0.2935,73894,10.9956,0.0002,9.6228,2016-10-06 14:00
GEN,1.0,2.0,3.0,1.13006,-3.2772,47.8511,44.5739,,3263,13.8569,0.0537,0.1581,Genoa,1.53034,0.0055,0.0686,73849,10.6483,0.0055,13.4948,2016-10-06 14:00
CAG,3.0,1.0,3.0,1.28577,-13.8372,58.6809,44.8437,,2925,16.756,0.0173,0.0832,Cagliari,1.49415,0.0007,0.148,73843,9.2593,0.0007,11.9847,2016-10-06 14:00
FIO,2.0,2.0,2.0,0.97164,10.4967,40.237,50.7337,,109,11.4116,0.1486,0.2702,Fiorentina,1.72026,0.0156,0.0263,73842,10.5821,0.0156,16.0063,2016-10-06 14:00
MIL,2.0,1.0,4.0,1.02283,9.5269,45.4019,54.9288,,103,11.7031,0.1685,0.292,AC Milan,1.74452,0.0221,0.0133,73835,9.2971,0.0221,16.9998,2016-10-06 14:00
UDI,3.0,1.0,2.0,1.31825,-18.2973,57.6109,39.3136,,118,17.8865,0.0084,0.0528,Udinese,1.414,0.0001,0.2525,73833,9.4454,0.0001,10.6681,2016-09-29 14:00
PAL,3.0,2.0,1.0,1.16542,-16.9677,51.1163,34.1486,,2923,17.2177,0.0074,0.05,Palermo,1.27522,0.0002,0.278,73840,10.9114,0.0002,9.8709,2016-09-29 14:00
CRO,5.0,1.0,0.0,1.41832,-36.2907,67.176,30.8853,,3173,22.3093,0.0003,0.0037,Crotone,1.175,0.0,0.7092,73875,9.1934,0.0,6.4973,2016-09-29 14:00
ROM,2.0,1.0,3.0,1.02274,30.4772,41.9984,72.4756,,104,9.515,0.3976,0.3289,AS Roma,2.24383,0.0879,0.0037,73831,8.3758,0.0879,20.1092,2016-09-29 14:00
NAP,0.0,2.0,4.0,0.86762,39.0301,34.2983,73.3284,,114,6.4663,0.6152,0.2548,Napoli,2.18451,0.2057,0.0009,73848,9.3813,0.2057,22.1524,2016-09-29 14:00
LAZ,2.0,1.0,3.0,1.03543,11.9722,44.0377,56.0099,,112,11.8982,0.164,0.2936,Lazio,1.78047,0.0224,0.0207,73834,9.3314,0.0224,16.7704,2016-09-29 14:00
BOL,2.0,1.0,3.0,1.12633,-14.0548,53.4708,39.416,,107,15.9759,0.0199,0.0922,Bologna,1.27796,0.0014,0.1501,73850,10.1154,0.0014,11.9087,2016-09-29 14:00
TOR,2.0,2.0,2.0,1.09931,7.0878,46.6593,53.7471,,239,13.0038,0.0876,0.2176,Torino,1.71318,0.0104,0.0525,73846,10.4774,0.0104,14.5188,2016-09-29 14:00
SAS,3.0,0.0,3.0,1.1295,-8.1093,50.8132,42.7039,,3997,15.8266,0.0404,0.1355,Sassuolo,1.53595,0.0023,0.1026,73867,8.7375,0.0023,13.4359,2016-09-29 14:00
EMP,4.0,1.0,1.0,1.08587,-17.9147,50.7711,32.8564,,2574,17.9503,0.0074,0.0388,Empoli,1.2722,0.0002,0.2934,73839,10.0566,0.0002,9.9931,2016-09-29 14:00
ATA,4.0,0.0,2.0,1.26928,-16.3013,59.8932,43.5919,,105,18.4487,0.0105,0.0598,Atalanta,1.49625,0.001,0.2417,73844,8.3658,0.001,11.1855,2016-09-29 14:00
SMP,4.0,0.0,2.0,1.23443,-16.4049,55.4476,39.0427,,2734,18.3954,0.0119,0.0535,Sampdoria,1.38348,0.0004,0.2477,73838,8.5896,0.0004,11.015,2016-09-29 14:00
CVO,2.0,1.0,3.0,0.99705,-5.1023,44.4675,39.3652,,238,14.5028,0.0372,0.1358,Chievo Verona,1.26587,0.0034,0.0847,73903,10.4079,0.0034,13.0893,2016-09-29 14:00
INT,1.0,2.0,3.0,0.96916,20.4284,39.8443,60.2727,,110,9.2992,0.3216,0.3254,Internazionale,1.96724,0.0598,0.0076,73830,9.9033,0.0598,18.7975,2016-09-29 14:00
JUV,1.0,0.0,5.0,0.53174,52.2033,24.2381,76.4414,,111,4.952,0.8736,0.1042,Juventus,2.21236,0.5491,0.0001,73847,6.7792,0.5491,26.2688,2016-09-29 14:00
PES,2.0,3.0,1.0,1.33561,-12.8082,55.6637,42.8555,,3290,16.0774,0.0135,0.0654,US Pescara,1.53693,0.0011,0.2116,73894,11.3294,0.0011,10.5932,2016-09-29 14:00
GEN,1.0,2.0,2.0,1.18342,-6.1446,50.5185,44.3739,,3263,14.6604,0.0453,0.1267,Genoa,1.53288,0.0048,0.1174,73849,10.8164,0.0048,12.5232,2016-09-29 14:00
CAG,3.0,1.0,2.0,1.27145,-13.1656,58.1019,44.9363,,2925,16.753,0.0184,0.0819,Cagliari,1.5096,0.001,0.1731,73843,9.5636,0.001,11.6834,2016-09-29 14:00
FIO,1.0,2.0,2.0,0.97236,10.7552,39.9707,50.7259,,109,10.9309,0.1631,0.2875,Fiorentina,1.7196,0.025,0.0287,73842,10.9121,0.025,16.157,2016-09-29 14:00
MIL,2.0,1.0,3.0,0.97044,9.6072,41.9409,51.5481,,103,11.7286,0.1567,0.2919,AC Milan,1.68694,0.0238,0.0238,73835,9.7111,0.0238,16.5603,2016-09-29 14:00
UDI,2.0,1.0,2.0,1.34762,-17.828,58.5067,40.6787,,118,17.3874,0.0124,0.0615,Udinese,1.4474,0.0005,0.2294,73833,9.6382,0.0005,10.9744,2016-09-22 14:00
PAL,2.0,2.0,1.0,1.1809,-15.6422,51.9785,36.3363,,2923,16.5593,0.0124,0.0669,Palermo,1.3293,0.0011,0.2395,73840,11.0476,0.0011,10.3931,2016-09-22 14:00
CRO,4.0,1.0,0.0,1.37245,-32.7179,64.3175,31.5996,,3173,21.2897,0.0004,0.007,Crotone,1.19051,0.0,0.6133,73875,9.5852,0.0,7.1251,2016-09-22 14:00
ROM,1.0,1.0,3.0,0.97262,33.9027,38.7526,72.6553,,104,8.5376,0.4566,0.3062,AS Roma,2.21199,0.1396,0.0033,73831,8.6906,0.1396,20.7718,2016-09-22 14:00
NAP,0.0,2.0,3.0,0.867,37.4992,34.7649,72.2641,,114,6.6879,0.5674,0.2732,Napoli,2.14316,0.2037,0.0014,73848,9.6277,0.2037,21.6844,2016-09-22 14:00
LAZ,2.0,1.0,2.0,1.0476,10.7199,44.7387,55.4586,,112,12.0736,0.1538,0.2692,Lazio,1.77641,0.023,0.0313,73834,9.6074,0.023,16.319,2016-09-22 14:00
BOL,2.0,0.0,3.0,1.13853,-16.5443,55.0862,38.5419,,107,16.8941,0.0171,0.0762,Bologna,1.27124,0.0014,0.1648,73850,9.2922,0.0014,11.8137,2016-09-22 14:00
TOR,2.0,2.0,1.0,1.08052,2.205,47.6571,49.8621,,239,13.9015,0.0574,0.1637,Torino,1.64102,0.0077,0.0929,73846,10.9231,0.0077,13.1754,2016-09-22 14:00
SAS,3.0,0.0,2.0,1.15806,-8.1961,52.3071,44.111,,3997,16.0577,0.0335,0.1263,Sassuolo,1.56874,0.0028,0.1237,73867,8.9093,0.0028,13.033,2016-09-22 14:00
EMP,3.0,1.0,1.0,1.08302,-16.1625,50.1054,33.9429,,2574,17.3725,0.01,0.0526,Empoli,1.28618,0.0008,0.2642,73839,10.375,0.0008,10.2525,2016-09-22 14:00
ATA,4.0,0.0,1.0,1.28565,-20.2325,60.8058,40.5733,,105,19.2215,0.0077,0.0439,Atalanta,1.44856,0.0001,0.3347,73844,8.6609,0.0001,10.1176,2016-09-22 14:00
SMP,3.0,0.0,2.0,1.23595,-15.785,54.8967,39.1117,,2734,17.8399,0.011,0.0627,Sampdoria,1.38827,0.0012,0.2197,73838,8.892,0.0012,11.2681,2016-09-22 14:00
CVO,1.0,1.0,3.0,1.00459,-4.4659,44.5103,40.0444,,238,14.2388,0.0414,0.1442,Chievo Verona,1.28308,0.0043,0.0867,73903,10.5596,0.0043,13.2016,2016-09-22 14:00
INT,1.0,1.0,3.0,0.96357,23.3472,38.7821,62.1293,,110,9.1349,0.3717,0.3194,Internazionale,1.98556,0.094,0.0056,73830,9.0661,0.094,19.799,2016-09-22 14:00
JUV,1.0,0.0,4.0,0.59453,49.2615,26.0567,75.3182,,111,5.4846,0.8113,0.1487,Juventus,2.17657,0.4456,0.0,73847,7.2534,0.4456,25.262,2016-09-22 14:00
PES,2.0,2.0,1.0,1.37566,-13.7809,56.8143,43.0334,,3290,16.7246,0.013,0.065,US Pescara,1.54916,0.0011,0.2236,73894,10.5408,0.0011,10.7346,2016-09-22 14:00
GEN,1.0,1.0,2.0,1.19358,-3.938,50.3606,46.4226,,3263,14.6129,0.0548,0.1537,Genoa,1.57712,0.0085,0.0996,73849,10.0057,0.0085,13.3814,2016-09-22 14:00
CAG,3.0,1.0,1.0,1.27596,-13.2189,57.8338,44.6149,,2925,16.9575,0.0153,0.0801,Cagliari,1.51135,0.0011,0.2143,73843,9.7682,0.0011,11.2743,2016-09-22 14:00
FIO,1.0,1.0,2.0,1.00408,11.6926,41.8056,53.4982,,109,11.2174,0.1849,0.2888,Fiorentina,1.76941,0.0335,0.0282,73842,10.0104,0.0335,16.7722,2016-09-22 14:00
MIL,2.0,0.0,3.0,1.00379,9.8841,44.0134,53.8975,,103,12.1699,0.1679,0.2907,AC Milan,1.73357,0.03,0.0238,73835,8.82,0.03,17.0101,2016-09-22 14:00
