code,current_losses,current_ties,current_wins,d_rating,goal_diff,goals_against,goals_scored,group,id,losses,make_champs,make_europa,name,o_rating,position_1,relegated,sdr_id,ties,win_league,wins,last_updated
SOC,8.0,2.0,13.0,0.99993,5.23472,50.5426,55.77732,,89,13.20136,0.15134,0.70066,Real Sociedad,1.70172,0.0,0.0,75770,5.70926,0.0,19.08938,2017-02-22 21:39
SEV,4.0,4.0,15.0,0.91734,25.24262,45.06278,70.3054,,243,8.23376,0.89612,0.10214,Sevilla FC,2.03264,0.0083,0.0,93401,7.27188,0.0083,22.49436,2017-02-22 21:39
VAL,11.0,5.0,7.0,1.21181,-12.6099,64.03384,51.42394,,94,17.39304,6.000000000000001e-05,0.0207,Valencia,1.67184,0.0,0.0163,74016,8.49576,0.0,12.1112,2017-02-22 21:39
ESP,7.0,8.0,8.0,1.00341,-2.9105,49.13962,46.22912,,88,12.80028,0.00282,0.17166,Espanyol,1.33664,0.0,0.00034,74018,12.19782,0.0,13.0019,2017-02-22 21:39
BET,10.0,6.0,6.0,1.14562,-19.5226,57.49698,37.97438,,244,17.2168,0.0,0.01002,Real Betis,1.31429,0.0,0.06168,74025,10.29584,0.0,10.48736,2017-02-22 21:39
VLR,4.0,9.0,10.0,0.79231,17.69244,30.46338,48.15582,,102,8.69936,0.12022,0.70612,Villarreal,1.54784,0.0,0.0,74019,13.06008,0.0,16.24056,2017-02-22 21:39
PAL,9.0,7.0,7.0,1.19683,-10.31804,57.70326,47.38522,,98,16.02738,8e-05,0.02026,Las Palmas,1.39418,0.0,0.01464,73975,10.82506,0.0,11.14756,2017-02-22 21:39
GRN,13.0,7.0,3.0,1.4767,-38.89858,74.39604,35.49746,,3747,20.93958,0.0,0.0,Granada,1.19567,0.0,0.76706,74005,10.64966,0.0,6.41076,2017-02-22 21:39
GIJ,14.0,4.0,4.0,1.35509,-29.21652,69.61202,40.3955,,3788,21.99736,0.0,2e-05,Sporting Gijón,1.31597,0.0,0.5517,74001,7.80088,0.0,8.20176,2017-02-15 21:44
OSA,14.0,7.0,1.0,1.39297,-34.60058,74.20164,39.60106,,97,21.88818,0.0,0.0,Osasuna,1.27222,0.0,0.87566,74015,10.932,0.0,5.17982,2017-02-15 21:44
EIB,7.0,5.0,10.0,1.07908,2.2338,51.79398,54.02778,,3752,13.84928,0.01904,0.3318,Eibar,1.54424,0.0,0.0,73965,8.99134,0.0,15.15938,2017-02-15 21:44
MGA,9.0,8.0,5.0,1.14692,-10.61032,58.75694,48.14662,,99,15.62838,0.0001,0.01594,Málaga,1.51557,0.0,0.0415,74004,12.1351,0.0,10.23652,2017-02-15 21:44
BIL,7.0,5.0,10.0,0.95646,1.8978,44.9895,46.8873,,93,12.85024,0.04224,0.46188,Athletic Bilbao,1.52374,0.0,0.0,74011,9.28508,0.0,15.86468,2017-02-15 21:44
ALA,7.0,9.0,6.0,1.1349,-12.51242,49.83846,37.32604,,96,13.94332,0.00016,0.03542,Alavés,1.24824,0.0,0.01324,74003,13.35106,0.0,10.70562,2017-02-15 21:44
DEP,10.0,7.0,4.0,1.15236,-12.06502,57.941,45.87598,,90,17.0911,6.000000000000001e-05,0.00742,Deportivo La Coruña,1.45641,0.0,0.11064,74022,11.36548,0.0,9.54342,2017-02-15 21:44
BAR,2.0,6.0,14.0,0.60645,78.17172,28.2341,106.40582,,83,3.26656,0.99994,6.000000000000001e-05,Barcelona,3.2614,0.40764,0.0,74014,7.93868,0.40764,26.79476,2017-02-15 21:44
VIG,9.0,3.0,9.0,1.17022,-5.10942,60.57622,55.4668,,85,15.61216,0.01288,0.2483,Celta Vigo,1.72732,0.0,0.00044,74008,7.14222,0.0,15.24562,2017-02-15 21:44
ATL,4.0,6.0,12.0,0.70658,29.21782,32.55066,61.76848,,1068,7.95326,0.68102,0.29828,Atletico Madrid,1.81435,0.00084,0.0,74010,10.19402,0.00084,19.85272,2017-02-15 21:44
LEG,12.0,6.0,4.0,1.1422,-31.58204,60.97316,29.39112,,17534,19.83646,0.0,0.00022,Leganes,1.07194,0.0,0.41382,78708,10.07634,0.0,8.0872,2017-02-15 21:44
MAD,1.0,4.0,15.0,0.82244,65.2074,34.34942,99.55682,,86,3.32962,0.99928,0.00072,Real Madrid,2.93501,0.58654,0.0,74013,6.88944,0.58654,27.78094,2017-02-15 21:44
SOC,7.0,2.0,13.0,0.99716,7.21552,50.32556,57.54108,,89,12.36754,0.2916,0.60638,Real Sociedad,1.74926,4e-05,0.0,75770,5.96124,4e-05,19.67122,2017-02-15 21:44
SEV,4.0,4.0,14.0,0.93042,24.28464,46.01074,70.29538,,243,8.40186,0.85378,0.14154,Sevilla FC,2.0472,0.00492,0.0,93401,7.47586,0.00492,22.12228,2017-02-15 21:44
VAL,11.0,5.0,5.0,1.26118,-17.71482,67.53438,49.81956,,94,18.55516,2e-05,0.00612,Valencia,1.65287,0.0,0.09466,74016,8.9118,0.0,10.53304,2017-02-15 21:44
ESP,6.0,8.0,8.0,1.02381,-3.25736,50.17154,46.91418,,88,12.66726,0.00472,0.17864,Espanyol,1.37407,0.0,0.00042,74018,12.27252,0.0,13.06022,2017-02-15 21:44
BET,9.0,6.0,6.0,1.0572,-14.86642,53.29918,38.43276,,244,16.13558,0.00042,0.0286,Real Betis,1.33332,0.0,0.03198,74025,10.70234,0.0,11.16208,2017-02-15 21:44
VLR,4.0,9.0,9.0,0.82063,15.73746,32.27996,48.01742,,102,9.2844,0.09424,0.60488,Villarreal,1.5441,2e-05,0.0,74019,13.33672,2e-05,15.37888,2017-02-15 21:44
PAL,8.0,7.0,7.0,1.17757,-9.73518,57.02132,47.28614,,98,15.46686,0.0005,0.03378,Las Palmas,1.38759,0.0,0.00944,73975,11.11836,0.0,11.41478,2017-02-15 21:44
GRN,13.0,7.0,2.0,1.4974,-42.69606,74.70536,32.0093,,3747,21.47852,0.0,0.0,Granada,1.10464,0.0,0.8565,74005,10.91332,0.0,5.60816,2017-02-15 21:44
GIJ,14.0,4.0,3.0,1.41961,-32.11286,71.38654,39.27368,,3788,22.56156,0.0,0.0,Sporting Gijón,1.30275,0.0,0.72358,74001,8.0685,0.0,7.36994,2017-02-06 21:42
OSA,13.0,7.0,1.0,1.40157,-34.31946,74.08018,39.76072,,97,21.625,0.0,0.0,Osasuna,1.28247,0.0,0.86828,74015,11.07764,0.0,5.29736,2017-02-06 21:42
EIB,7.0,5.0,9.0,1.07898,-1.81966,52.66712,50.84746,,3752,14.20964,0.01618,0.24352,Eibar,1.46836,0.0,0.00034,73965,9.28732,0.0,14.50304,2017-02-06 21:42
MGA,9.0,7.0,5.0,1.16206,-11.68716,59.44208,47.75492,,99,16.25318,0.00024,0.01894,Málaga,1.50834,0.0,0.05548,74004,11.4142,0.0,10.33262,2017-02-06 21:42
BIL,7.0,5.0,9.0,0.95703,1.2864,44.87056,46.15696,,93,13.07932,0.042,0.38636,Athletic Bilbao,1.50759,0.0,0.00018,74011,9.61108,0.0,15.3096,2017-02-06 21:42
ALA,6.0,9.0,6.0,1.0778,-6.97482,45.5499,38.57508,,96,13.39138,0.00152,0.06428,Alavés,1.27853,0.0,0.0095,74003,13.5505,0.0,11.05812,2017-02-06 21:42
DEP,9.0,7.0,4.0,1.1391,-11.37746,57.12248,45.74502,,90,16.52846,0.00012,0.01444,Deportivo La Coruña,1.45717,0.0,0.09246,74022,11.65916,0.0,9.81238,2017-02-06 21:42
BAR,2.0,6.0,13.0,0.58733,73.88352,28.8201,102.70362,,83,3.35582,0.99976,0.00024,Barcelona,3.20397,0.43426,0.0,74014,8.11034,0.43426,26.53384,2017-02-06 21:42
VIG,8.0,3.0,9.0,1.13954,-5.86516,58.92298,53.05782,,85,15.34536,0.02184,0.25166,Celta Vigo,1.64129,0.0,0.00058,74008,7.48164,0.0,15.173,2017-02-06 21:42
ATL,4.0,6.0,11.0,0.65916,29.95716,30.21126,60.16842,,1068,7.89904,0.69916,0.273,Atletico Madrid,1.77217,0.00138,0.0,74010,10.4849,0.00138,19.61606,2017-02-06 21:42
LEG,11.0,6.0,4.0,1.13021,-28.54598,59.78522,31.23924,,17534,18.96116,0.0,0.0008,Leganes,1.12685,0.0,0.28978,78708,10.35674,0.0,8.6821,2017-02-06 21:42
MAD,1.0,4.0,14.0,0.84176,63.97176,34.90578,98.87754,,86,3.56496,0.99874,0.00124,Real Madrid,2.92524,0.55976,0.0,74013,7.10036,0.55976,27.33468,2017-02-06 21:42
SOC,7.0,2.0,12.0,1.0205,5.05328,50.96936,56.02264,,89,12.96262,0.2212,0.58876,Real Sociedad,1.7084,4e-05,0.0,75770,6.27566,4e-05,18.76172,2017-02-06 21:42
SEV,4.0,4.0,13.0,0.9718,23.31048,47.84972,71.1602,,243,8.78672,0.81722,0.1725,Sevilla FC,2.07257,0.00454,0.0,93401,7.69902,0.00454,21.51426,2017-02-06 21:42
VAL,11.0,4.0,5.0,1.29924,-17.67336,69.21678,51.54342,,94,18.94054,0.0001,0.01034,Valencia,1.70727,0.0,0.09768,74016,8.15626,0.0,10.9032,2017-02-06 21:42
ESP,5.0,8.0,8.0,0.99585,-1.26084,48.72254,47.4617,,88,11.80346,0.01932,0.27924,Espanyol,1.4031,0.0,0.00028,74018,12.5792,0.0,13.61734,2017-02-06 21:42
BET,9.0,5.0,6.0,1.09687,-14.9172,55.13556,40.21836,,244,16.54334,0.00104,0.04,Real Betis,1.3729,0.0,0.03508,74025,9.88554,0.0,11.57112,2017-02-06 21:42
VLR,4.0,8.0,9.0,0.81584,16.90266,31.8614,48.76406,,102,9.3904,0.1599,0.5938,Villarreal,1.56278,2e-05,0.0,74019,12.603,2e-05,16.0066,2017-02-06 21:42
PAL,7.0,7.0,7.0,1.19443,-8.74678,57.7319,48.98512,,98,14.86486,0.00166,0.06088,Las Palmas,1.44178,0.0,0.00744,73975,11.34894,0.0,11.7862,2017-02-06 21:42
GRN,12.0,7.0,2.0,1.42322,-39.06452,71.81082,32.7463,,3747,20.93846,0.0,0.0,Granada,1.10453,0.0,0.81934,74005,11.23944,0.0,5.8221,2017-02-06 21:42
GIJ,13.0,4.0,3.0,1.3096,-29.09702,67.3789,38.28188,,3788,21.67024,0.0,0.0002,Sporting Gijón,1.27769,0.0,0.63076,74001,8.46564,0.0,7.86412,2017-01-30 21:40
OSA,12.0,7.0,1.0,1.40046,-35.10354,72.9742,37.87066,,97,21.39742,0.0,4e-05,Osasuna,1.22201,0.0,0.87646,74015,11.3155,0.0,5.28708,2017-01-30 21:40
EIB,7.0,5.0,8.0,1.13058,-8.3169,55.2011,46.8842,,3752,15.116,0.00624,0.14108,Eibar,1.38801,0.0,0.00342,73965,9.54372,0.0,13.34028,2017-01-30 21:40
MGA,8.0,7.0,5.0,1.17935,-10.32296,59.71936,49.3964,,99,15.52612,0.001,0.0452,Málaga,1.54322,0.0,0.0463,74004,11.67408,0.0,10.7998,2017-01-30 21:40
BIL,6.0,5.0,9.0,0.96224,1.29996,45.10566,46.40562,,93,13.08654,0.04322,0.41288,Athletic Bilbao,1.51829,0.0,0.00016,74011,9.65248,0.0,15.26098,2017-01-30 21:40
ALA,6.0,9.0,5.0,1.05579,-9.75022,44.43052,34.6803,,96,13.89834,0.00068,0.04408,Alavés,1.17641,0.0,0.03608,74003,13.9315,0.0,10.17016,2017-01-30 21:40
DEP,9.0,7.0,4.0,1.1391,-11.58906,57.2996,45.71054,,90,16.57882,0.00022,0.01664,Deportivo La Coruña,1.45717,0.0,0.11242,74022,11.64494,0.0,9.77624,2017-01-30 21:40
BAR,2.0,6.0,12.0,0.59324,73.26234,29.18106,102.4434,,83,3.37676,0.99978,0.00022,Barcelona,3.21696,0.42228,0.0,74014,8.22262,0.42228,26.40062,2017-01-30 21:40
VIG,8.0,3.0,9.0,1.13954,-5.96878,59.01802,53.04924,,85,15.38618,0.0216,0.27636,Celta Vigo,1.64129,0.0,0.00106,74008,7.4487,0.0,15.16512,2017-01-30 21:40
ATL,4.0,6.0,10.0,0.64077,29.78994,30.18148,59.97142,,1068,7.85504,0.68248,0.28988,Atletico Madrid,1.7728,0.0015,0.0,74010,10.70958,0.0015,19.43538,2017-01-30 21:40
LEG,10.0,6.0,4.0,1.13066,-28.17776,59.49832,31.32056,,17534,18.70946,0.0,0.00168,Leganes,1.10134,0.0,0.30824,78708,10.58646,0.0,8.70408,2017-01-30 21:40
MAD,1.0,4.0,14.0,0.84176,63.7858,35.01026,98.79606,,86,3.5839,0.99862,0.00138,Real Madrid,2.92524,0.56692,0.0,74013,7.12226,0.56692,27.29384,2017-01-30 21:40
SOC,7.0,2.0,11.0,0.96869,6.21484,48.7798,54.99464,,89,12.87114,0.22406,0.5921,Real Sociedad,1.70711,6.000000000000001e-05,2e-05,75770,6.53004,6.000000000000001e-05,18.59882,2017-01-30 21:40
SEV,4.0,3.0,13.0,0.99136,23.91438,49.18236,73.09674,,243,9.0559,0.82912,0.16244,Sevilla FC,2.10996,0.00924,0.0,93401,6.91154,0.00924,22.03256,2017-01-30 21:40
VAL,10.0,4.0,5.0,1.22562,-10.94768,65.12096,54.17328,,94,17.75858,0.00108,0.04308,Valencia,1.7788,0.0,0.05474,74016,8.40824,0.0,11.83318,2017-01-30 21:40
ESP,5.0,8.0,7.0,1.02203,-2.82388,50.47042,47.64654,,88,12.29324,0.01258,0.22592,Espanyol,1.42282,0.0,0.0019,74018,12.84392,0.0,12.86284,2017-01-30 21:40
BET,9.0,5.0,6.0,1.09687,-14.79098,54.99994,40.20896,,244,16.50908,0.0012,0.04404,Real Betis,1.3729,0.0,0.03914,74025,9.91656,0.0,11.57436,2017-01-30 21:40
VLR,4.0,7.0,9.0,0.8353,16.33666,33.64572,49.98238,,102,9.92222,0.17406,0.59662,Villarreal,1.58994,0.0,2e-05,74019,11.80636,0.0,16.27142,2017-01-30 21:40
PAL,6.0,7.0,7.0,1.22146,-7.74368,58.17744,50.43376,,98,14.20938,0.00406,0.10616,Las Palmas,1.46481,0.0,0.008,73975,11.61032,0.0,12.1803,2017-01-30 21:40
GRN,12.0,7.0,1.0,1.44603,-39.97146,73.11274,33.14128,,3747,21.26274,0.0,0.0,Granada,1.13017,0.0,0.88128,74005,11.52134,0.0,5.21592,2017-01-30 21:40
GIJ,12.0,4.0,3.0,1.29764,-28.63722,66.5173,37.88008,,3788,21.1772,0.0,0.00128,Sporting Gijón,1.26107,0.0,0.60196,74001,8.71698,0.0,8.10582,2017-01-22 21:39
OSA,12.0,6.0,1.0,1.39747,-34.25252,72.69748,38.44496,,97,21.55882,0.0,0.00012,Osasuna,1.2363,0.0,0.8433,74015,10.62402,0.0,5.81716,2017-01-22 21:39
EIB,7.0,5.0,7.0,1.12279,-10.17386,54.96226,44.7884,,3752,15.42898,0.00558,0.13752,Eibar,1.35285,0.0,0.0184,73965,9.83526,0.0,12.73576,2017-01-22 21:39
MGA,8.0,6.0,5.0,1.19329,-10.19774,59.71218,49.51444,,99,15.86636,0.00256,0.0794,Málaga,1.54001,0.0,0.06692,74004,10.93314,0.0,11.2005,2017-01-22 21:39
BIL,6.0,5.0,8.0,0.94849,0.72926,44.809,45.53826,,93,13.34168,0.03758,0.39094,Athletic Bilbao,1.50499,0.0,0.00186,74011,9.92292,0.0,14.7354,2017-01-22 21:39
ALA,6.0,8.0,5.0,1.09548,-10.66974,46.1304,35.46066,,96,14.4888,0.00242,0.06764,Alavés,1.17622,0.0,0.06524,74003,13.16628,0.0,10.34492,2017-01-22 21:39
DEP,8.0,7.0,4.0,1.10846,-8.97394,54.67374,45.6998,,90,15.80098,0.00152,0.05364,Deportivo La Coruña,1.44787,0.0,0.10676,74022,11.95482,0.0,10.2442,2017-01-22 21:39
BAR,2.0,5.0,12.0,0.57781,74.22702,29.02832,103.25534,,83,3.524,0.99936,0.00064,Barcelona,3.29662,0.51516,0.0,74014,7.44592,0.51516,27.03008,2017-01-22 21:39
VIG,8.0,3.0,8.0,1.18876,-9.32858,60.96104,51.63246,,85,16.0415,0.01438,0.22206,Celta Vigo,1.62529,0.0,0.00842,74008,7.68716,0.0,14.27134,2017-01-22 21:39
ATL,4.0,5.0,10.0,0.64063,30.75052,31.02684,61.77736,,1068,8.07746,0.6883,0.28176,Atletico Madrid,1.83025,0.00402,0.0,74010,9.92632,0.00402,19.99622,2017-01-22 21:39
LEG,9.0,6.0,4.0,1.11839,-25.27122,58.27452,33.0033,,17534,17.84258,8e-05,0.01046,Leganes,1.14944,0.0,0.24998,78708,10.87486,0.0,9.28256,2017-01-22 21:39
MAD,1.0,4.0,13.0,0.86835,61.63436,36.08734,97.7217,,86,3.82932,0.99426,0.0057,Real Madrid,2.95509,0.45034,0.0,74013,7.33478,0.45034,26.8359,2017-01-22 21:39
SOC,6.0,2.0,11.0,0.98172,7.39434,48.55124,55.94558,,89,12.66176,0.23378,0.59988,Real Sociedad,1.75025,0.00036,0.0,75770,6.60468,0.00036,18.73356,2017-01-22 21:39
SEV,3.0,3.0,13.0,0.93012,28.1944,45.73774,73.93214,,243,8.00954,0.86464,0.12956,Sevilla FC,2.13211,0.03006,0.0,93401,7.15534,0.03006,22.83512,2017-01-22 21:39
VAL,9.0,4.0,5.0,1.20117,-8.15262,62.82188,54.66926,,94,16.99254,0.00486,0.1076,Valencia,1.80237,0.0,0.05584,74016,8.68088,0.0,12.32658,2017-01-22 21:39
ESP,5.0,8.0,6.0,1.03512,-6.2398,51.10538,44.86558,,88,12.97014,0.00924,0.17278,Espanyol,1.34442,0.0,0.01522,74018,13.13214,0.0,11.89772,2017-01-22 21:39
BET,9.0,4.0,6.0,1.13167,-17.2888,57.03478,39.74598,,244,17.44756,0.0017,0.05556,Real Betis,1.34692,0.0,0.08604,74025,9.01472,0.0,11.53772,2017-01-22 21:39
VLR,4.0,7.0,8.0,0.84267,14.70908,34.57928,49.28836,,102,10.2126,0.1358,0.58592,Villarreal,1.58142,6.000000000000001e-05,0.0002,74019,12.02626,6.000000000000001e-05,15.76114,2017-01-22 21:39
PAL,6.0,7.0,6.0,1.23939,-10.0745,58.4928,48.4183,,98,14.65334,0.00394,0.09738,Las Palmas,1.43706,0.0,0.032,73975,11.8827,0.0,11.46396,2017-01-22 21:39
GRN,11.0,7.0,1.0,1.43808,-38.37844,72.21406,33.83562,,3747,20.73382,0.0,0.00016,Granada,1.13911,0.0,0.84786,74005,11.76286,0.0,5.50332,2017-01-22 21:39
GIJ,12.0,3.0,3.0,1.35343,-29.3491,68.401,39.0519,,3788,21.697,0.0,0.0011,Sporting Gijón,1.29479,0.0,0.5949,74001,7.9596,0.0,8.3434,2017-01-16 21:38
OSA,11.0,6.0,1.0,1.37685,-34.4984,70.2913,35.7929,,97,21.2129,0.0,0.0003,Osasuna,1.17454,0.0,0.8178,74015,10.9212,0.0,5.8659,2017-01-16 21:38
EIB,6.0,5.0,7.0,1.108,-7.1545,53.2089,46.0544,,3752,15.0212,0.0092,0.1653,Eibar,1.39036,0.0,0.0136,73965,9.9968,0.0,12.982,2017-01-16 21:38
MGA,7.0,6.0,5.0,1.22424,-12.8287,61.4701,48.6414,,99,15.9528,0.0028,0.0624,Málaga,1.54142,0.0,0.076,74004,11.0134,0.0,11.0338,2017-01-16 21:38
BIL,6.0,4.0,8.0,0.93372,0.3498,43.5565,43.9063,,93,13.7617,0.0445,0.3668,Athletic Bilbao,1.47123,0.0,0.0022,74011,9.2958,0.0,14.9425,2017-01-16 21:38
ALA,6.0,7.0,5.0,1.04698,-9.5702,44.0385,34.4683,,96,14.511,0.0028,0.0923,Alavés,1.15958,0.0,0.0575,74003,12.5709,0.0,10.9181,2017-01-16 21:38
DEP,8.0,6.0,4.0,1.13483,-9.6248,55.3691,45.7443,,90,16.2936,0.0021,0.0543,Deportivo La Coruña,1.47018,0.0,0.1122,74022,11.2475,0.0,10.4589,2017-01-16 21:38
BAR,2.0,5.0,11.0,0.60002,71.0453,30.2042,101.2495,,83,3.7002,0.9988,0.0012,Barcelona,3.26258,0.4632,0.0,74014,7.6671,0.4632,26.6327,2017-01-16 21:38
VIG,7.0,3.0,8.0,1.20826,-8.6486,61.6938,53.0452,,85,15.5363,0.0199,0.2568,Celta Vigo,1.6637,0.0,0.0057,74008,7.9097,0.0,14.554,2017-01-16 21:38
ATL,4.0,4.0,10.0,0.62109,30.8147,29.4825,60.2972,,1068,8.324,0.6778,0.2864,Atletico Madrid,1.80676,0.0082,0.0,74010,9.3307,0.0082,20.3453,2017-01-16 21:38
LEG,9.0,5.0,4.0,1.10231,-25.6581,56.9909,31.3328,,17534,18.2954,0.0002,0.0114,Leganes,1.09934,0.0,0.2624,78708,10.2275,0.0,9.4771,2017-01-16 21:38
MAD,1.0,4.0,12.0,0.8693,64.5139,35.3028,99.8167,,86,3.7647,0.9947,0.0051,Real Madrid,3.01736,0.4948,0.0,74013,7.3449,0.4948,26.8904,2017-01-16 21:38
SOC,6.0,2.0,10.0,1.00875,6.523,50.2085,56.7315,,89,12.9925,0.1812,0.5777,Real Sociedad,1.77606,0.0003,0.0001,75770,6.8476,0.0003,18.1599,2017-01-16 21:38
SEV,3.0,3.0,12.0,0.87896,28.5066,42.6056,71.1122,,243,8.0476,0.8231,0.1645,Sevilla FC,2.10369,0.0331,0.0,93401,7.4664,0.0331,22.486,2017-01-16 21:38
VAL,9.0,4.0,4.0,1.23488,-12.3917,64.9434,52.5517,,94,17.8114,0.0026,0.0574,Valencia,1.74645,0.0,0.1169,74016,8.9769,0.0,11.2117,2017-01-16 21:38
ESP,5.0,8.0,5.0,1.02543,-7.6958,50.7434,43.0476,,88,13.1871,0.0067,0.1315,Espanyol,1.32848,0.0,0.027,74018,13.4303,0.0,11.3826,2017-01-16 21:38
BET,9.0,3.0,6.0,1.16297,-16.5894,58.3061,41.7167,,244,17.6478,0.0035,0.0691,Real Betis,1.4042,0.0,0.0752,74025,8.2519,0.0,12.1003,2017-01-16 21:38
VLR,3.0,7.0,8.0,0.80958,18.9238,32.5001,51.4239,,102,9.0972,0.2237,0.582,Villarreal,1.62246,0.0004,0.0002,74019,12.3021,0.0004,16.6007,2017-01-16 21:38
PAL,6.0,6.0,6.0,1.25936,-9.4645,58.613,49.1485,,98,14.8937,0.0064,0.114,Las Palmas,1.46865,0.0,0.0313,73975,11.1192,0.0,11.9871,2017-01-16 21:38
GRN,10.0,7.0,1.0,1.42136,-37.2033,70.5614,33.3581,,3747,20.2725,0.0,0.0004,Granada,1.12879,0.0,0.807,74005,12.0793,0.0,5.6482,2017-01-16 21:38
GIJ,10.0,3.0,3.0,1.28699,-26.1606,66.0966,39.936,,3788,20.1948,0.0001,0.0088,Sporting Gijón,1.32704,0.0,0.4293,74001,8.5397,0.0,9.2655,2016-12-22 14:00
OSA,11.0,4.0,1.0,1.36912,-35.5605,69.1048,33.5443,,97,22.1753,0.0,0.0006,Osasuna,1.11531,0.0,0.8202,74015,9.4837,0.0,6.341,2016-12-22 14:00
EIB,5.0,5.0,6.0,1.09482,-7.1999,51.634,44.4341,,3752,14.9707,0.0147,0.1323,Eibar,1.33973,0.0,0.0375,73965,10.6148,0.0,12.4145,2016-12-22 14:00
MGA,5.0,6.0,5.0,1.1977,-7.5408,58.9897,51.4489,,99,14.475,0.0169,0.1358,Málaga,1.61627,0.0,0.0403,74004,11.4709,0.0,12.0541,2016-12-22 14:00
BIL,6.0,2.0,8.0,0.96123,2.105,45.7203,47.8253,,93,14.1196,0.1071,0.3817,Athletic Bilbao,1.56641,0.0001,0.0024,74011,7.7882,0.0001,16.0922,2016-12-22 14:00
ALA,5.0,6.0,5.0,1.09372,-10.6735,47.0769,36.4034,,96,14.7877,0.0066,0.0951,Alavés,1.18306,0.0,0.0704,74003,12.0141,0.0,11.1982,2016-12-22 14:00
DEP,8.0,4.0,4.0,1.1982,-10.1314,57.8626,47.7312,,90,17.2065,0.0057,0.066,Deportivo La Coruña,1.5289,0.0,0.1366,74022,9.6873,0.0,11.1062,2016-12-22 14:00
BAR,2.0,4.0,10.0,0.62007,70.1225,30.6122,100.7347,,83,3.9432,0.9973,0.0025,Barcelona,3.22619,0.4556,0.0,74014,6.9342,0.4556,27.1226,2016-12-22 14:00
VIG,7.0,3.0,6.0,1.24093,-11.0789,63.3526,52.2737,,85,16.1507,0.0191,0.1572,Celta Vigo,1.65664,0.0,0.0311,74008,8.3956,0.0,13.4537,2016-12-22 14:00
ATL,4.0,4.0,8.0,0.63614,30.4644,30.9324,61.3968,,1068,8.5498,0.6275,0.3082,Atletico Madrid,1.84376,0.0066,0.0001,74010,9.752,0.0066,19.6982,2016-12-22 14:00
LEG,8.0,4.0,4.0,1.13876,-24.1775,58.1654,33.9879,,17534,18.1477,0.0008,0.024,Leganes,1.1558,0.0,0.245,78708,9.7346,0.0,10.1177,2016-12-22 14:00
MAD,0.0,4.0,11.0,0.89868,63.2936,35.6086,98.9022,,86,3.1753,0.9927,0.0072,Real Madrid,3.00725,0.5249,0.0,74013,7.6711,0.5249,27.1536,2016-12-22 14:00
SOC,5.0,2.0,9.0,0.99822,9.919,48.6126,58.5316,,89,12.5102,0.2732,0.4754,Real Sociedad,1.82694,0.001,0.0002,75770,7.2985,0.001,18.1913,2016-12-22 14:00
SEV,3.0,3.0,10.0,0.9349,19.6721,46.7146,66.3867,,243,9.4963,0.6065,0.3194,Sevilla FC,2.02545,0.0106,0.0,93401,8.0943,0.0106,20.4094,2016-12-22 14:00
VAL,9.0,3.0,3.0,1.18144,-12.118,62.3278,50.2098,,94,18.2498,0.005,0.0593,Valencia,1.71188,0.0,0.1819,74016,8.5736,0.0,11.1766,2016-12-22 14:00
ESP,4.0,7.0,5.0,1.02833,-6.1232,50.0863,43.9631,,88,12.7813,0.0258,0.1867,Espanyol,1.35772,0.0001,0.0278,74018,12.9523,0.0001,12.2664,2016-12-22 14:00
BET,8.0,3.0,5.0,1.23272,-19.746,61.3432,41.5972,,244,17.9035,0.0028,0.0543,Real Betis,1.39865,0.0,0.1446,74025,8.5974,0.0,11.4991,2016-12-22 14:00
VLR,3.0,5.0,8.0,0.85296,17.8459,35.7143,53.5602,,102,10.133,0.2905,0.4873,Villarreal,1.69728,0.0011,0.0004,74019,10.6824,0.0011,17.1846,2016-12-22 14:00
PAL,5.0,6.0,5.0,1.26659,-8.3096,58.6111,50.3015,,98,15.1254,0.0076,0.0972,Las Palmas,1.49696,0.0,0.0649,73975,11.3823,0.0,11.4923,2016-12-22 14:00
GRN,9.0,6.0,1.0,1.39299,-34.6026,69.0215,34.4189,,3747,20.3803,0.0001,0.001,Granada,1.17353,0.0,0.7673,74005,11.3808,0.0,6.2389,2016-12-22 14:00
GIJ,9.0,3.0,3.0,1.22095,-23.2162,63.2923,40.0761,,3788,19.3437,0.0013,0.02,Sporting Gijón,1.31747,0.0,0.3658,74001,8.9087,0.0,9.7476,2016-12-15 14:00
OSA,10.0,4.0,1.0,1.37964,-33.7969,68.4204,34.6235,,97,21.6046,0.0002,0.0018,Osasuna,1.144,0.0,0.7869,74015,9.7528,0.0,6.6426,2016-12-15 14:00
EIB,5.0,4.0,6.0,1.11779,-7.9671,52.3083,44.3412,,3752,15.5063,0.0234,0.1427,Eibar,1.3309,0.0,0.0517,73965,9.8831,0.0,12.6106,2016-12-15 14:00
MGA,4.0,6.0,5.0,1.16723,-4.5095,55.874,51.3645,,99,13.7944,0.0354,0.1898,Málaga,1.61509,0.0,0.0409,74004,11.7926,0.0,12.413,2016-12-15 14:00
BIL,6.0,2.0,7.0,0.94023,1.9752,45.425,47.4002,,93,14.2989,0.1156,0.3525,Athletic Bilbao,1.55847,0.0002,0.0083,74011,8.0244,0.0002,15.6767,2016-12-15 14:00
ALA,5.0,6.0,4.0,1.12391,-11.5834,48.49,36.9066,,96,15.1727,0.0078,0.0854,Alavés,1.1991,0.0,0.1265,74003,12.1733,0.0,10.654,2016-12-15 14:00
